timestamps,TP9,AF7,AF8,TP10,Marker0
1582218035.089,45.410,30.762,102.051,-3.418,0
1582218035.093,53.711,42.480,123.047,-10.254,0
1582218035.097,37.598,53.711,144.531,8.301,0
1582218035.101,21.484,49.805,102.539,17.578,0
1582218035.105,21.484,12.207,66.895,20.020,0
1582218035.109,41.016,-2.930,80.566,-4.883,0
1582218035.113,-0.977,18.555,99.609,-1.953,0
1582218035.116,-32.715,28.320,113.770,33.691,0
1582218035.120,17.578,30.762,95.215,34.668,0
1582218035.124,55.664,29.297,80.566,14.160,0
1582218035.128,44.434,32.227,81.543,24.902,0
1582218035.132,10.254,37.109,76.172,47.363,0
1582218035.134,22.949,35.645,72.266,48.340,0
1582218035.138,39.551,20.996,52.734,44.922,0
1582218035.142,21.484,12.207,48.340,45.410,0
1582218035.146,10.254,3.418,61.523,46.387,0
1582218035.150,29.297,25.879,53.711,52.734,0
1582218035.154,51.758,40.039,59.082,38.086,0
1582218035.158,62.500,28.809,59.082,27.344,0
1582218035.161,39.551,32.227,23.926,45.898,0
1582218035.165,11.719,24.414,24.902,50.781,0
1582218035.169,63.477,29.297,31.738,24.902,0
1582218035.173,87.891,44.922,14.648,0.977,0
1582218035.177,20.996,24.414,2.441,18.555,0
1582218035.194,-6.348,29.785,7.324,23.438,0
1582218035.198,47.363,47.852,-2.930,23.438,0
1582218035.202,73.242,35.156,-6.348,14.160,0
1582218035.206,38.086,20.020,8.301,1.953,0
1582218035.210,15.625,18.066,17.578,24.902,0
1582218035.214,41.016,4.395,-0.488,31.738,0
1582218035.218,87.402,12.695,11.719,10.254,0
1582218035.221,76.172,39.062,70.312,11.719,0
1582218035.225,44.922,34.668,61.035,27.344,0
1582218035.229,49.805,12.207,12.695,18.066,0
1582218035.233,68.848,11.719,22.949,-1.953,0
1582218035.237,83.984,27.344,57.617,-0.977,0
1582218035.239,57.617,27.832,61.523,11.230,0
1582218035.243,39.062,32.715,31.738,5.371,0
1582218035.247,71.289,41.992,37.598,11.719,0
1582218035.251,99.609,56.641,62.012,13.184,0
1582218035.255,70.801,41.504,43.945,16.602,0
1582218035.259,48.828,21.973,42.480,32.715,0
1582218035.263,54.688,7.324,64.941,14.648,0
1582218035.266,84.473,2.930,71.777,-7.812,0
1582218035.270,78.613,36.133,75.684,-3.418,0
1582218035.274,39.062,41.992,74.219,20.508,0
1582218035.278,40.039,24.902,55.664,0.000,0
1582218035.282,72.754,30.762,48.828,-32.227,0
1582218035.284,77.148,33.203,43.945,-27.344,0
1582218035.288,35.645,25.391,25.879,-7.324,0
1582218035.292,38.574,29.785,35.645,20.996,0
1582218035.296,68.848,37.598,30.273,8.789,0
1582218035.300,69.824,7.812,-1.465,-21.484,0
1582218035.304,38.086,6.836,-8.789,9.277,0
1582218035.308,6.348,26.855,-20.508,26.367,0
1582218035.311,14.648,31.738,-2.930,-2.441,0
