timestamps,TP9,AF7,AF8,TP10,Marker0
1582566135.662,21.973,15.625,54.199,28.320,0
1582566135.666,20.508,30.273,57.617,36.621,0
1582566135.670,9.277,26.367,47.363,29.785,0
1582566135.674,14.648,15.137,25.391,26.855,0
1582566135.678,20.020,18.066,20.020,25.391,0
1582566135.682,18.066,30.273,31.250,26.367,0
1582566135.686,12.695,38.086,38.086,34.668,0
1582566135.689,14.160,43.945,40.527,37.109,0
1582566135.693,20.996,40.527,41.016,38.574,0
1582566135.697,18.066,34.668,49.805,36.133,0
1582566135.701,13.672,42.480,49.316,27.832,0
1582566135.705,17.090,51.758,46.875,34.668,0
1582566135.708,17.578,41.504,44.922,35.156,0
1582566135.712,7.324,31.250,36.621,26.367,0
1582566135.716,7.324,37.109,26.367,29.297,0
1582566135.720,19.531,31.738,21.484,34.180,0
1582566135.724,23.438,20.020,29.785,40.527,0
1582566135.728,17.090,7.324,29.785,35.645,0
1582566135.732,17.578,26.367,28.809,37.598,0
1582566135.735,20.996,39.551,31.250,39.062,0
1582566135.739,19.043,19.531,30.762,27.832,0
1582566135.743,12.695,36.133,38.086,23.438,0
1582566135.747,16.602,55.176,41.016,30.273,0
1582566135.751,23.438,42.480,40.527,40.039,0
1582566135.752,22.461,29.785,42.480,41.504,0
1582566135.756,22.461,40.527,39.062,38.574,0
1582566135.760,18.555,39.551,31.738,33.691,0
1582566135.764,16.113,34.668,31.250,36.133,0
1582566135.768,29.785,39.551,36.133,41.992,0
1582566135.772,21.973,34.180,25.879,33.691,0
1582566135.776,6.836,24.414,32.227,26.855,0
1582566135.779,8.789,29.785,40.527,28.809,0
1582566135.783,17.090,33.203,26.367,29.297,0
1582566135.787,19.043,23.438,24.414,33.691,0
1582566135.791,11.230,27.344,31.250,29.785,0
1582566135.795,9.277,34.180,36.133,25.879,0
1582566135.813,11.230,35.156,41.504,27.832,0
1582566135.817,19.531,29.297,41.016,24.414,0
1582566135.821,19.043,19.043,38.574,18.555,0
1582566135.825,4.883,30.762,37.598,18.555,0
1582566135.829,14.160,47.363,34.180,31.250,0
1582566135.833,15.625,44.434,23.926,33.691,0
1582566135.837,20.508,30.762,22.461,31.738,0
1582566135.840,30.273,23.438,28.809,33.203,0
1582566135.844,25.391,39.551,33.203,30.762,0
1582566135.848,26.367,42.480,27.344,28.809,0
1582566135.852,24.414,32.715,19.531,25.391,0
1582566135.856,15.137,33.203,29.297,21.973,0
1582566135.857,17.578,28.320,30.273,24.902,0
1582566135.861,27.832,25.391,21.484,29.297,0
1582566135.865,35.645,35.156,29.297,30.762,0
1582566135.869,43.945,36.621,27.832,37.598,0
1582566135.873,32.227,33.203,25.879,38.086,0
1582566135.877,27.832,44.922,32.715,35.156,0
1582566135.881,33.203,46.387,30.762,32.715,0
1582566135.884,29.297,42.969,35.645,24.902,0
1582566135.888,26.367,42.480,41.016,19.531,0
1582566135.892,27.344,27.832,38.574,23.438,0
1582566135.896,37.109,9.277,32.227,35.156,0
1582566135.900,39.551,20.996,29.297,38.086,0
1582566135.903,28.809,39.551,25.391,23.438,0
1582566135.907,24.902,34.180,24.414,22.949,0
1582566135.911,25.879,22.949,24.414,31.738,0
1582566135.915,22.461,31.250,25.879,22.461,0
1582566135.919,28.320,43.457,28.809,20.996,0
1582566135.923,15.625,47.363,30.762,20.508,0
1582566135.927,3.906,40.039,24.414,12.695,0
1582566135.930,11.719,34.180,20.020,4.883,0
1582566135.934,11.230,41.016,18.555,2.930,0
1582566135.938,4.395,38.086,22.461,3.418,0
1582566135.942,13.184,18.066,26.367,10.254,0
1582566135.946,22.949,15.625,25.879,19.043,0
1582566135.948,19.531,36.621,33.691,14.648,0
1582566135.952,13.184,47.852,33.691,7.324,0
1582566135.956,10.254,38.574,35.156,9.277,0
1582566135.960,15.625,41.016,41.016,10.742,0
1582566135.964,22.949,48.340,34.180,12.207,0
1582566135.968,24.414,48.340,23.438,7.812,0
1582566135.972,20.020,50.781,21.973,6.348,0
1582566135.975,22.461,49.316,19.531,9.766,0
1582566135.979,29.785,39.062,21.973,17.578,0
1582566135.983,29.785,26.367,25.879,20.996,0
1582566135.987,29.785,22.949,28.809,14.648,0
1582566135.991,27.832,26.855,34.668,17.090,0
1582566135.994,21.484,32.715,35.645,18.066,0
1582566135.998,20.508,42.480,31.738,16.602,0
1582566136.002,22.949,42.969,29.785,23.926,0
1582566136.006,25.391,40.527,22.461,28.809,0
1582566136.010,25.391,41.504,18.066,31.738,0
1582566136.014,32.227,28.809,21.484,34.668,0
1582566136.018,37.598,30.762,22.949,34.180,0
1582566136.021,30.762,41.504,27.832,30.762,0
1582566136.025,32.715,45.410,21.484,27.832,0
1582566136.029,26.367,49.805,15.137,24.414,0
1582566136.033,14.160,46.875,23.926,25.879,0
1582566136.037,22.461,30.273,17.578,29.297,0
1582566136.038,23.926,14.648,19.043,28.320,0
1582566136.042,28.809,29.297,35.156,30.762,0
1582566136.046,33.691,28.320,37.598,29.297,0
1582566136.050,20.020,28.809,41.016,27.344,0
1582566136.054,19.043,49.316,41.016,28.809,0
1582566136.058,22.949,54.688,25.879,32.715,0
1582566136.062,19.043,44.922,22.461,30.762,0
1582566136.065,13.672,39.062,23.926,21.484,0
1582566136.069,19.043,41.016,17.578,20.508,0
1582566136.073,18.066,33.691,17.578,18.066,0
1582566136.077,5.371,26.367,20.508,6.836,0
1582566136.081,19.043,32.227,21.484,11.230,0
1582566136.083,24.414,29.297,26.367,19.043,0
1582566136.087,21.973,33.203,24.902,24.414,0
1582566136.091,36.621,33.203,17.578,23.438,0
1582566136.095,41.504,22.461,13.184,18.066,0
1582566136.099,40.527,25.391,21.484,26.367,0
1582566136.103,36.133,29.785,35.156,22.949,0
1582566136.107,23.438,44.434,35.156,13.672,0
