timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1581362808.837,-221.191,-108.887,37.109,-201.66,0.0,0
1581362808.841,-203.125,-62.012,48.828,-181.152,0.0,0
1581362808.845,-191.895,-15.137,58.594,-158.203,0.0,0
1581362808.849,-169.43400000000003,-31.25,54.199,-141.113,0.0,0
1581362808.853,-133.30100000000002,-25.879,55.664,-115.723,0.0,0
1581362808.857,-117.676,-115.234,52.734,-89.844,0.0,0
1581362808.861,-99.609,-122.07,47.852,-69.336,0.0,0
1581362808.8639998,-83.49600000000002,-120.605,34.668,-52.734,0.0,0
1581362808.8679998,-63.965,-264.16,29.785,-32.715,0.0,0
1581362808.8720002,-40.527,-60.059,37.109,-3.906,0.0,0
1581362808.8760002,-24.902,145.02,40.039,17.09,0.0,0
1581362808.88,-6.348,28.32,35.156,35.156,0.0,0
1581362808.8820002,25.879,-6.348,35.645,48.828,0.0,0
1581362808.8860002,29.785,126.465,38.086,56.64100000000001,0.0,0
1581362808.89,26.367,154.785,36.621,73.242,0.0,0
1581362808.894,43.945,54.199,35.156,82.031,0.0,0
1581362808.8979998,56.152,87.891,29.785,77.148,0.0,0
1581362808.9020002,70.801,89.844,24.902,77.148,0.0,0
1581362808.906,72.75399999999998,-80.078,21.973000000000006,86.426,0.0,0
1581362808.909,68.848,-331.543,27.832,95.703,0.0,0
1581362808.913,86.914,-439.453,23.438,102.539,0.0,0
1581362808.917,88.37899999999998,0.488,16.602,97.168,0.0,0
1581362808.921,72.75399999999998,151.855,23.926,94.727,0.0,0
1581362808.925,64.941,89.844,20.02,109.863,0.0,0
1581362808.927,73.73,171.875,28.809,106.934,0.0,0
1581362808.931,80.566,267.09,37.598,93.262,0.0,0
1581362808.935,75.195,166.99200000000005,32.715,95.703,0.0,0
1581362808.939,77.148,-19.531,23.438,101.562,0.0,0
1581362808.9429998,90.332,30.762,23.438,103.027,0.0,0
1581362808.947,100.098,62.988,22.949,101.562,0.0,0
1581362808.951,84.961,-92.773,13.672,100.098,0.0,0
1581362808.954,79.102,-314.453,19.531,98.633,0.0,0
