timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1582060400.6829998,24.414,34.668,28.809,26.367,0.0,0
1582060400.687,20.508000000000006,17.09,22.949,30.273000000000003,0.0,0
1582060400.691,23.438,17.09,25.391,30.273000000000003,0.0,0
1582060400.695,24.414,38.574,25.391,26.367,0.0,0
1582060400.699,20.996,32.715,26.855,27.832,0.0,0
1582060400.7029998,9.277,11.719,27.832,19.531,0.0,0
1582060400.707,8.301,12.207,21.973000000000006,13.184,0.0,0
1582060400.71,19.043,12.695,19.043,20.508000000000006,0.0,0
1582060400.714,24.902,-0.488,26.367,22.949,0.0,0
1582060400.718,23.438,17.09,28.809,29.297,0.0,0
1582060400.722,18.555,36.133,20.02,23.438,0.0,0
1582060400.726,23.438,40.527,27.832,24.902,0.0,0
1582060400.728,40.039,39.551,40.527,31.738000000000003,0.0,0
1582060400.732,33.203,29.297,27.344,20.02,0.0,0
1582060400.736,21.973000000000006,25.879,20.508000000000006,21.484,0.0,0
1582060400.74,33.691,26.367,26.367,41.992,0.0,0
1582060400.744,43.457,25.391,24.902,47.363,0.0,0
1582060400.748,37.598,22.949,28.32,40.039,0.0,0
1582060400.752,28.32,13.672,30.762,20.508000000000006,0.0,0
1582060400.755,28.32,10.254,31.25,8.789,0.0,0
1582060400.7589998,26.367,17.09,23.926,5.371,0.0,0
1582060400.7629998,21.973000000000006,18.555,21.484,6.348,0.0,0
1582060400.7670002,22.949,22.949,31.25,16.113,0.0,0
1582060400.771,35.645,26.855,31.25,16.602,0.0,0
1582060400.7729998,33.203,20.996,21.484,20.996,0.0,0
1582060400.7770002,20.996,17.578,15.137,26.367,0.0,0
1582060400.781,23.438,22.949,16.113,27.344,0.0,0
1582060400.785,29.297,26.855,19.043,31.25,0.0,0
1582060400.789,36.133,27.344,21.484,23.926,0.0,0
1582060400.793,39.062,29.785,20.02,21.484,0.0,0
1582060400.7970002,20.02,23.926,19.043,23.926,0.0,0
1582060400.8,12.207,21.973000000000006,24.414,10.742,0.0,0
1582060400.804,20.508000000000006,20.996,21.973000000000006,17.09,0.0,0
1582060400.8079998,14.16,20.508000000000006,18.066,21.484,0.0,0
1582060400.812,4.883,27.344,19.531,10.742,0.0,0
1582060400.816,0.488,26.367,20.02,9.277,0.0,0
1582060400.8179998,9.277,23.926,26.367,17.09,0.0,0
