,timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
0,1581435952.5070002,10.254,16.113,50.293,15.625,0.0,0
1,1581435952.5110002,45.41,21.484,60.059,8.789,0.0,0
2,1581435952.515,34.668,20.996,64.941,21.484,0.0,0
3,1581435952.519,-0.488,20.996,54.199,24.902,0.0,0
4,1581435952.5229998,3.906,15.625,26.367,22.461,0.0,0
5,1581435952.5270002,32.227,13.672,16.113,18.066,0.0,0
6,1581435952.531,32.227,15.625,33.203,15.137,0.0,0
7,1581435952.534,1.465,17.09,46.875,21.484,0.0,0
8,1581435952.538,-3.906,12.207,3.906,19.043,0.0,0
9,1581435952.542,23.926,18.555,37.109,11.719,0.0,0
10,1581435952.546,34.18,23.438,77.637,13.184,0.0,0
11,1581435952.55,6.836,14.16,19.043,20.508000000000006,0.0,0
12,1581435952.552,-12.207,15.137,17.578,22.461,0.0,0
13,1581435952.556,13.672,19.531,50.293,14.648,0.0,0
14,1581435952.56,37.109,17.09,52.734,18.555,0.0,0
15,1581435952.564,14.648,18.066,32.715,19.043,0.0,0
16,1581435952.5679998,-17.578,17.09,18.066,13.672,0.0,0
17,1581435952.572,-4.395,16.602,8.301,20.996,0.0,0
18,1581435952.576,23.438,20.02,20.508000000000006,19.531,0.0,0
19,1581435952.579,19.531,15.625,-2.93,17.09,0.0,0
20,1581435952.583,-12.207,16.602,-20.508000000000006,9.766,0.0,0
21,1581435952.587,-12.695,30.273000000000003,47.852,8.789,0.0,0
22,1581435952.591,20.508000000000006,29.297,47.363,14.648,0.0,0
23,1581435952.595,23.438,27.344,38.574,7.324,0.0,0
24,1581435952.597,-5.371,31.738000000000003,41.01600000000001,8.789,0.0,0
25,1581435952.601,-20.996,29.297,31.25,6.836,0.0,0
26,1581435952.605,5.371,21.484,15.625,5.371,0.0,0
27,1581435952.609,19.531,20.508000000000006,32.715,6.836,0.0,0
28,1581435952.613,-8.789,21.484,42.48,8.301,0.0,0
29,1581435952.617,-21.973000000000006,19.043,17.578,18.555,0.0,0
30,1581435952.621,0.488,18.066,12.207,14.16,0.0,0
31,1581435952.6239998,26.855,17.578,1.953,2.441,0.0,0
32,1581435952.6279998,12.695,20.996,35.156,5.859,0.0,0
33,1581435952.6320002,-15.137,29.297,80.566,18.555,0.0,0
34,1581435952.6360002,-6.348,20.02,46.875,18.555,0.0,0
35,1581435952.64,26.855,11.719,32.227,6.348,0.0,0
36,1581435952.6420002,23.438,19.043,45.41,3.906,0.0,0
37,1581435952.646,-13.184,20.508000000000006,35.156,15.137,0.0,0
38,1581435952.65,-9.766,17.578,16.602,21.973000000000006,0.0,0
39,1581435952.654,22.949,19.043,19.043,17.578,0.0,0
40,1581435952.658,22.461,20.996,37.598,2.93,0.0,0
41,1581435952.6620002,-9.277,16.602,20.996,0.977,0.0,0
42,1581435952.666,-18.555,14.16,-22.461,9.277,0.0,0
43,1581435952.669,14.16,20.508000000000006,-10.254,5.859,0.0,0
44,1581435952.673,31.738000000000003,32.715,60.547,0.488,0.0,0
45,1581435952.677,4.395,30.762,61.523,-0.977,0.0,0
46,1581435952.681,-17.578,23.926,24.414,2.441,0.0,0
47,1581435952.685,-4.883,24.902,32.715,1.465,0.0,0
48,1581435952.687,13.184,26.855,64.453,-8.301,0.0,0
49,1581435952.691,-1.465,27.832,50.78100000000001,-11.23,0.0,0
50,1581435952.695,-34.18,29.785,24.414,-13.672,0.0,0
51,1581435952.699,-22.461,33.203,37.598,-11.23,0.0,0
52,1581435952.7029998,-2.441,33.203,64.941,-25.879,0.0,0
53,1581435952.707,-26.855,28.32,41.992,-45.898,0.0,0
54,1581435952.711,-77.148,25.391,-13.184,-65.918,0.0,0
55,1581435952.714,-96.191,36.133,23.926,-86.426,0.0,0
56,1581435952.718,-73.73,42.969,71.289,-92.285,0.0,0
57,1581435952.722,-84.961,34.18,44.922,-109.375,0.0,0
58,1581435952.726,-123.047,30.762,31.25,-116.211,0.0,0
59,1581435952.73,-154.297,35.645,63.965,-129.395,0.0,0
60,1581435952.7470002,-142.578,36.133,73.242,-144.043,0.0,0
61,1581435952.7510002,-116.699,34.18,51.27,-147.94899999999996,0.0,0
62,1581435952.755,-149.90200000000004,34.18,47.363,-156.738,0.0,0
63,1581435952.7589998,-181.641,32.715,61.035,-154.297,0.0,0
64,1581435952.7629998,-158.203,31.738000000000003,70.312,-149.414,0.0,0
65,1581435952.7670002,-132.812,30.762,14.648,-162.59799999999996,0.0,0
66,1581435952.771,-137.695,36.621,1.953,-153.809,0.0,0
67,1581435952.774,-156.25,49.316,77.637,-137.207,0.0,0
68,1581435952.778,-147.94899999999996,36.133,61.035,-135.254,0.0,0
69,1581435952.782,-103.516,27.344,34.668,-125.0,0.0,0
70,1581435952.786,-90.82,27.832,33.691,-107.91,0.0,0
71,1581435952.79,-118.652,24.902,30.762,-92.773,0.0,0
72,1581435952.792,-104.98,26.855,44.434,-72.266,0.0,0
73,1581435952.796,-54.688,23.926,42.969,-59.57,0.0,0
74,1581435952.8,-36.621,21.484,43.945,-55.664,0.0,0
75,1581435952.804,-47.852,20.508000000000006,41.01600000000001,-36.133,0.0,0
76,1581435952.8079998,-48.34,17.578,35.645,-17.09,0.0,0
77,1581435952.812,-9.766,11.23,17.09,-9.277,0.0,0
78,1581435952.816,33.691,7.324,17.578,-2.441,0.0,0
79,1581435952.819,23.926,10.254,60.059,9.277,0.0,0
80,1581435952.823,2.441,8.789,42.969,25.879,0.0,0
81,1581435952.827,35.645,0.977,-21.973000000000006,37.598,0.0,0
82,1581435952.831,73.242,6.348,16.602,40.039,0.0,0
83,1581435952.835,64.941,11.23,52.246,50.293,0.0,0
84,1581435952.837,41.992,2.93,19.043,66.895,0.0,0
85,1581435952.841,51.758,-3.418,-3.418,70.312,0.0,0
86,1581435952.845,87.402,4.395,19.043,68.848,0.0,0
87,1581435952.849,93.75,9.277,52.246,70.801,0.0,0
88,1581435952.853,64.941,4.395,29.297,75.684,0.0,0
89,1581435952.857,59.57,4.883,-9.277,78.613,0.0,0
90,1581435952.861,94.238,9.277,11.23,76.66,0.0,0
91,1581435952.8639998,107.422,10.742,50.293,72.75399999999998,0.0,0
92,1581435952.8679998,80.566,0.977,5.371,75.195,0.0,0
93,1581435952.8720002,65.43,-3.418,-15.625,80.078,0.0,0
94,1581435952.8760002,89.355,3.906,56.152,76.66,0.0,0
95,1581435952.88,112.305,1.465,50.78100000000001,70.312,0.0,0
96,1581435952.8820002,89.355,4.883,34.668,72.266,0.0,0
97,1581435952.8860002,65.43,10.254,53.223,79.59,0.0,0
98,1581435952.89,83.49600000000002,8.301,45.41,80.566,0.0,0
99,1581435952.894,108.398,7.812,42.969,76.66,0.0,0
100,1581435952.8979998,100.586,5.371,33.691,72.75399999999998,0.0,0
101,1581435952.9020002,68.359,3.418,11.23,74.219,0.0,0
102,1581435952.906,66.406,5.859,17.09,73.73,0.0,0
103,1581435952.909,98.633,8.789,46.387,68.359,0.0,0
104,1581435952.913,104.98,5.859,17.09,64.941,0.0,0
105,1581435952.917,73.242,10.742,30.273000000000003,63.477,0.0,0
106,1581435952.921,60.547,18.066,69.824,67.383,0.0,0
107,1581435952.925,83.984,12.207,46.387,64.453,0.0,0
108,1581435952.927,99.609,9.277,37.598,62.012,0.0,0
109,1581435952.931,74.219,16.113,42.48,64.941,0.0,0
110,1581435952.935,47.852,18.066,41.01600000000001,65.918,0.0,0
111,1581435952.939,70.801,14.648,24.902,66.406,0.0,0
112,1581435952.9429998,95.215,14.16,16.602,61.523,0.0,0
113,1581435952.947,71.289,12.695,19.043,55.176,0.0,0
114,1581435952.951,36.621,11.23,15.137,52.734,0.0,0
115,1581435952.954,48.828,10.254,-8.301,51.758,0.0,0
116,1581435952.958,77.148,10.254,-5.371,45.898,0.0,0
117,1581435952.962,74.707,18.066,71.777,44.922,0.0,0
118,1581435952.966,34.18,15.137,58.594,51.758,0.0,0
119,1581435952.97,23.926,17.578,24.902,51.27,0.0,0
120,1581435952.972,59.57,23.438,35.156,43.457,0.0,0
121,1581435952.976,66.895,25.391,50.293,40.527,0.0,0
122,1581435952.98,33.691,21.973000000000006,46.875,41.504,0.0,0
