timestamps,TP9,AF7,AF8,TP10,Marker0
1582738284.003,20.508,-692.383,11.230,14.160,0
1582738284.007,20.508,-726.562,10.254,13.184,0
1582738284.011,27.344,-798.340,14.648,16.113,0
1582738284.015,23.926,-788.574,13.672,12.207,0
1582738284.019,15.137,-759.766,8.789,18.066,0
1582738284.023,23.926,-854.980,10.742,26.367,0
1582738284.027,27.344,-945.312,14.160,12.695,0
1582738284.030,21.484,-854.492,13.672,6.836,0
1582738284.034,26.367,-755.371,13.672,11.719,0
1582738284.038,28.320,-883.789,14.648,15.137,0
1582738284.042,30.273,-792.969,14.160,21.973,0
1582738284.046,35.156,-631.348,12.695,22.949,0
1582738284.063,31.250,-587.402,13.672,19.043,0
1582738284.067,31.738,-709.473,15.625,24.414,0
1582738284.071,31.250,-814.941,17.578,26.367,0
1582738284.075,31.738,-663.574,14.648,21.973,0
1582738284.079,29.785,-621.094,15.137,23.438,0
1582738284.083,26.855,-847.656,17.578,30.762,0
1582738284.087,29.297,-988.770,14.160,26.855,0
1582738284.090,28.320,-812.012,13.672,20.020,0
1582738284.094,24.902,-614.258,12.695,23.926,0
1582738284.098,22.461,-730.469,14.648,24.902,0
1582738284.102,24.902,-843.750,17.578,19.531,0
1582738284.106,24.414,-810.547,16.113,15.137,0
1582738284.108,27.344,-749.023,16.602,14.160,0
1582738284.112,29.785,-799.805,20.996,14.160,0
1582738284.116,24.414,-834.473,20.508,9.766,0
1582738284.120,21.973,-692.871,21.484,9.766,0
1582738284.124,30.273,-631.348,22.949,13.672,0
1582738284.128,38.086,-746.094,22.949,18.555,0
1582738284.132,34.668,-855.957,24.414,20.996,0
1582738284.135,35.156,-816.406,21.484,21.973,0
1582738284.139,34.180,-689.453,18.066,20.996,0
1582738284.143,35.645,-792.969,21.484,22.461,0
1582738284.147,35.156,-925.293,27.344,22.949,0
1582738284.151,23.926,-726.074,27.344,20.996,0
1582738284.153,27.344,-704.102,21.484,22.949,0
1582738284.157,36.621,-771.484,19.043,29.297,0
1582738284.161,34.668,-827.637,23.926,31.250,0
1582738284.165,26.367,-882.812,20.996,30.273,0
1582738284.169,26.367,-806.641,17.090,25.879,0
1582738284.173,27.344,-817.383,22.461,28.320,0
1582738284.177,22.461,-868.164,20.996,20.020,0
1582738284.180,17.090,-803.711,15.625,15.137,0
1582738284.184,19.043,-824.219,17.578,22.461,0
1582738284.188,24.902,-940.918,17.090,10.742,0
1582738284.192,20.996,-731.934,14.648,-1.465,0
1582738284.196,19.043,-642.090,16.113,0.488,0
1582738284.198,23.438,-777.832,19.043,11.230,0
1582738284.202,25.391,-766.602,16.113,15.625,0
1582738284.206,23.926,-651.855,16.113,11.230,0
1582738284.210,31.250,-652.344,20.020,18.066,0
1582738284.214,39.551,-809.082,23.926,21.973,0
1582738284.218,40.039,-875.488,18.555,20.020,0
1582738284.222,43.457,-840.820,17.090,26.855,0
1582738284.225,41.992,-841.309,20.020,31.250,0
1582738284.229,42.969,-924.316,18.066,32.715,0
1582738284.233,42.480,-906.738,15.137,33.691,0
1582738284.237,33.691,-697.754,14.160,33.203,0
1582738284.241,36.621,-703.125,18.066,31.250,0
1582738284.243,42.480,-830.566,17.578,26.855,0
1582738284.247,39.551,-821.777,15.625,27.832,0
1582738284.251,33.691,-715.332,13.672,32.227,0
1582738284.255,33.691,-750.488,11.719,34.668,0
1582738284.259,34.180,-877.930,15.625,42.480,0
1582738284.263,36.621,-964.844,15.137,40.039,0
1582738284.267,34.180,-881.836,13.672,31.738,0
1582738284.270,35.156,-782.227,17.090,33.691,0
1582738284.274,33.691,-955.078,17.578,29.297,0
1582738284.278,25.391,-872.559,16.602,21.484,0
1582738284.282,25.879,-736.328,20.508,23.438,0
1582738284.286,29.785,-791.504,20.508,21.973,0
1582738284.288,32.227,-788.086,17.578,20.020,0
1582738284.292,24.414,-741.211,13.184,18.066,0
1582738284.296,20.020,-773.926,7.324,15.137,0
1582738284.300,27.832,-783.203,12.695,10.254,0
1582738284.304,31.250,-758.301,19.531,7.324,0
1582738284.308,29.297,-877.930,21.973,12.695,0
1582738284.312,31.250,-950.195,19.043,16.602,0
1582738284.315,35.156,-918.457,16.113,14.648,0
1582738284.319,33.203,-951.660,17.578,15.137,0
1582738284.323,25.391,-835.938,20.508,26.855,0
1582738284.327,29.785,-799.316,24.902,34.180,0
1582738284.331,32.715,-908.203,21.973,29.297,0
1582738284.333,30.273,-817.871,20.508,28.320,0
1582738284.337,31.250,-741.211,24.414,29.297,0
1582738284.341,30.273,-868.164,20.996,30.273,0
1582738284.345,33.203,-930.176,17.578,29.297,0
1582738284.349,36.621,-815.918,19.043,30.273,0
1582738284.353,33.691,-826.660,21.484,28.809,0
1582738284.357,37.598,-937.988,21.973,25.391,0
1582738284.360,35.645,-968.750,22.461,20.508,0
1582738284.364,28.809,-817.871,18.066,11.230,0
1582738284.368,29.785,-656.250,13.184,13.184,0
1582738284.372,29.297,-757.812,16.602,22.461,0
1582738284.376,31.738,-816.895,16.602,26.367,0
1582738284.379,33.203,-736.328,13.672,21.484,0
1582738284.383,34.180,-692.383,15.137,23.438,0
1582738284.387,32.227,-787.109,17.090,24.902,0
1582738284.391,33.691,-868.652,20.020,24.902,0
1582738284.395,37.109,-783.691,21.973,26.855,0
1582738284.399,38.086,-826.660,18.066,30.762,0
1582738284.403,35.645,-937.988,16.602,29.297,0
1582738284.406,28.809,-945.801,15.137,23.438,0
1582738284.410,35.156,-765.625,13.184,26.855,0
1582738284.414,40.527,-670.898,12.695,35.156,0
1582738284.418,29.297,-774.414,13.672,30.762,0
1582738284.422,16.602,-728.516,13.184,14.648,0
1582738284.438,5.859,-666.504,14.160,4.883,0
1582738284.442,10.254,-700.195,18.066,12.695,0
1582738284.446,13.184,-726.074,20.020,17.090,0
1582738284.450,9.277,-711.914,21.484,7.812,0
1582738284.454,15.625,-682.617,16.113,3.418,0
1582738284.458,26.855,-770.996,13.672,5.859,0
1582738284.462,24.902,-915.039,20.508,6.836,0
1582738284.465,21.973,-725.098,16.113,7.324,0
1582738284.469,30.762,-631.348,12.207,9.766,0
1582738284.473,34.668,-764.160,15.625,12.695,0
1582738284.477,40.039,-740.234,13.672,14.160,0
1582738284.481,39.062,-635.742,16.113,19.043,0
1582738284.483,36.621,-628.418,19.043,17.578,0
1582738284.487,41.992,-711.914,17.578,11.230,0
1582738284.491,47.363,-675.293,17.090,7.812,0
1582738284.495,49.805,-605.469,20.020,8.301,0
1582738284.499,49.316,-679.688,23.926,17.578,0
1582738284.503,40.039,-802.246,22.949,18.555,0
1582738284.507,27.344,-744.629,21.484,17.578,0
1582738284.510,23.926,-628.418,21.973,26.367,0
1582738284.514,24.414,-735.840,24.902,33.691,0
1582738284.518,25.879,-942.871,26.367,29.785,0
1582738284.522,27.832,-844.238,28.320,25.879,0
1582738284.526,30.762,-575.195,28.320,30.273,0
1582738284.528,32.715,-613.281,21.973,31.738,0
1582738284.532,34.668,-774.414,21.484,27.832,0
1582738284.536,36.621,-721.680,24.414,26.855,0
1582738284.540,34.180,-593.750,23.926,28.809,0
1582738284.544,31.250,-676.270,27.832,31.250,0
1582738284.548,28.320,-855.469,26.855,30.273,0
1582738284.552,28.320,-839.355,22.461,25.391,0
1582738284.555,38.574,-636.230,25.391,23.438,0
1582738284.559,37.598,-732.422,26.855,25.391,0
1582738284.563,22.949,-952.637,24.414,19.531,0
1582738284.567,24.414,-808.594,19.531,18.555,0
1582738284.571,32.715,-761.719,17.578,26.367,0
1582738284.573,26.855,-795.410,18.066,22.949,0
1582738284.577,19.531,-803.711,21.484,19.531,0
1582738284.581,20.508,-836.426,26.855,21.973,0
1582738284.585,23.926,-770.020,25.879,22.461,0
1582738284.589,24.414,-773.438,22.949,19.043,0
1582738284.593,26.367,-925.781,25.879,20.508,0
1582738284.597,21.484,-993.652,25.879,18.555,0
1582738284.600,10.742,-837.891,22.949,17.090,0
1582738284.604,20.020,-840.820,22.461,21.484,0
1582738284.608,21.973,-952.148,20.996,17.578,0
1582738284.612,21.973,-887.695,22.949,23.926,0
1582738284.616,27.344,-900.391,26.367,33.203,0
1582738284.618,29.785,-893.066,22.461,26.367,0
1582738284.622,30.273,-852.539,19.531,19.531,0
1582738284.626,23.438,-913.574,23.926,23.926,0
1582738284.630,28.809,-941.406,25.391,29.297,0
1582738284.634,40.527,-906.250,23.926,28.320,0
1582738284.638,41.016,-945.801,23.438,26.855,0
1582738284.642,31.738,-973.633,23.438,25.879,0
1582738284.645,35.156,-969.238,27.832,25.391,0
1582738284.649,35.645,-977.051,25.391,20.996,0
1582738284.653,25.879,-883.789,20.020,16.602,0
1582738284.657,29.297,-815.918,21.973,19.531,0
1582738284.661,34.180,-915.527,24.414,24.902,0
1582738284.663,33.203,-931.641,25.391,25.879,0
1582738284.667,37.109,-843.750,22.461,25.879,0
1582738284.671,38.574,-830.078,21.973,28.809,0
1582738284.675,33.203,-909.668,22.461,23.926,0
1582738284.679,28.320,-973.145,22.461,20.020,0
1582738284.683,33.691,-963.867,22.461,24.414,0
1582738284.687,35.156,-967.773,21.973,25.391,0
1582738284.690,38.086,-974.609,21.484,19.531,0
1582738284.694,37.598,-954.102,20.020,14.648,0
1582738284.698,34.668,-816.406,18.066,12.695,0
1582738284.702,37.598,-751.953,17.578,16.113,0
1582738284.706,28.809,-870.117,14.648,20.508,0
1582738284.708,26.367,-851.562,12.207,20.508,0
1582738284.712,33.203,-741.211,10.742,16.113,0
1582738284.716,37.109,-749.512,9.277,15.137,0
1582738284.720,31.738,-835.449,13.672,18.066,0
1582738284.724,29.297,-795.410,15.625,16.602,0
1582738284.728,32.715,-796.387,14.160,21.484,0
1582738284.732,35.156,-875.488,13.184,27.832,0
1582738284.735,36.133,-952.148,17.090,21.484,0
1582738284.739,30.273,-948.730,19.531,17.578,0
1582738284.743,26.855,-834.961,19.531,19.531,0
1582738284.747,32.715,-731.934,20.020,17.578,0
1582738284.751,41.016,-700.195,16.113,27.832,0
1582738284.753,38.086,-645.508,18.555,33.203,0
1582738284.757,32.715,-660.156,22.949,24.414,0
1582738284.761,37.598,-726.562,21.484,18.555,0
1582738284.765,40.527,-716.797,19.043,20.020,0
1582738284.769,38.086,-698.730,17.578,21.484,0
1582738284.773,32.227,-770.020,19.043,19.043,0
1582738284.777,41.992,-928.223,19.043,25.879,0
1582738284.780,50.293,-861.816,18.066,30.273,0
1582738284.784,42.969,-646.484,19.043,29.785,0
1582738284.788,41.016,-669.922,20.020,35.645,0
1582738284.792,47.363,-723.633,19.531,42.969,0
1582738284.796,58.105,-732.422,20.508,41.992,0
1582738284.813,53.711,-629.395,13.184,37.109,0
1582738284.817,38.086,-649.414,11.719,37.598,0
1582738284.821,29.785,-743.652,19.043,27.344,0
1582738284.825,32.715,-609.863,17.578,19.043,0
1582738284.829,31.738,-572.266,14.648,21.973,0
1582738284.833,25.391,-782.715,17.578,24.414,0
1582738284.837,29.785,-952.148,19.043,20.996,0
1582738284.840,31.250,-750.488,14.648,14.648,0
1582738284.844,27.832,-530.273,16.113,16.113,0
1582738284.848,24.414,-631.348,18.555,15.625,0
1582738284.852,21.973,-721.191,19.043,14.160,0
1582738284.856,23.926,-647.949,17.090,11.719,0
1582738284.858,31.738,-601.562,17.578,10.254,0
1582738284.862,33.691,-644.531,20.996,15.137,0
1582738284.866,28.809,-791.992,19.531,16.113,0
1582738284.870,30.273,-692.383,19.531,17.578,0
1582738284.874,37.109,-580.078,22.949,20.508,0
1582738284.878,38.574,-730.957,24.414,23.926,0
1582738284.882,33.203,-824.219,24.902,25.391,0
1582738284.885,31.738,-726.562,24.902,26.367,0
1582738284.889,43.945,-608.887,27.344,37.598,0
1582738284.893,50.293,-821.777,31.250,33.691,0
1582738284.897,43.945,-929.199,28.809,20.996,0
