timestamps,TP9,AF7,AF8,TP10,Marker0
1581636773.946,6.348,36.621,43.457,2.441,0
1581636773.950,3.906,48.828,42.480,3.906,0
1581636773.954,-3.418,80.078,46.387,12.695,0
1581636773.958,3.906,51.758,49.805,7.324,0
1581636773.962,13.672,23.438,44.434,-4.883,0
1581636773.966,-2.441,-23.438,44.434,0.000,0
1581636773.970,4.395,-12.207,51.270,-2.441,0
1581636773.973,0.000,64.453,46.387,-3.906,0
1581636773.977,2.930,-43.457,40.527,-9.766,0
1581636773.981,16.602,-14.160,41.016,-5.371,0
1581636773.985,-10.254,92.773,43.457,4.883,0
1581636773.989,5.371,2.441,36.133,-8.301,0
1581636773.990,20.020,33.203,27.344,-5.859,0
1581636773.994,10.254,93.262,36.621,5.859,0
1581636773.998,1.953,75.684,43.945,-1.953,0
1581636774.002,7.812,20.508,37.598,0.488,0
1581636774.006,15.137,-10.254,32.227,5.371,0
1581636774.010,4.883,-9.277,37.109,2.441,0
1581636774.014,4.883,37.598,42.969,8.789,0
1581636774.017,11.719,24.902,40.039,13.672,0
1581636774.021,12.695,-73.730,38.086,3.906,0
1581636774.025,22.949,57.129,37.598,2.930,0
1581636774.029,21.973,125.488,40.039,-1.465,0
1581636774.033,12.207,12.695,38.574,-10.742,0
1581636774.035,7.812,14.160,35.156,-1.465,0
1581636774.039,14.160,59.082,40.039,2.930,0
1581636774.043,19.531,25.879,35.645,-6.836,0
1581636774.047,8.301,40.039,32.227,-12.695,0
1581636774.051,0.977,28.809,28.320,-6.836,0
1581636774.055,9.277,-1.953,25.391,-8.301,0
1581636774.059,-0.488,24.902,33.203,-4.395,0
1581636774.062,-4.395,-45.898,35.645,-0.977,0
1581636774.066,12.207,-10.742,41.504,-4.883,0
1581636774.070,12.695,128.906,46.875,-14.648,0
1581636774.074,9.277,53.223,43.457,-10.742,0
1581636774.078,7.812,8.789,43.945,-5.859,0
1581636774.080,8.301,39.551,43.945,-11.719,0
1581636774.084,2.441,26.855,38.574,-12.207,0
1581636774.088,4.883,-11.230,34.180,-7.812,0
1581636774.092,5.371,7.324,33.691,-0.977,0
1581636774.096,2.441,7.324,39.062,-9.766,0
1581636774.100,-0.977,-31.250,35.156,-17.578,0
1581636774.104,-7.324,-53.223,33.691,-1.465,0
1581636774.107,-17.090,-74.707,43.457,-16.113,0
1581636774.111,-7.324,68.359,37.598,-25.391,0
1581636774.115,16.113,67.871,27.344,0.488,0
1581636774.119,0.977,-9.277,32.227,4.883,0
1581636774.123,-11.230,-7.324,37.598,-4.395,0
1581636774.126,-2.930,34.668,38.574,-11.719,0
1581636774.130,-3.418,23.926,35.645,-4.395,0
1581636774.134,-10.254,-39.551,32.227,6.348,0
1581636774.138,-13.672,-4.395,35.645,-9.766,0
1581636774.142,-8.789,21.973,39.551,-9.277,0
1581636774.146,0.977,-25.879,39.551,0.000,0
1581636774.150,3.906,-136.230,37.598,-15.625,0
1581636774.153,0.000,-123.535,35.645,-21.484,0
1581636774.157,-5.371,54.199,39.062,-18.555,0
1581636774.161,-10.742,68.359,43.457,-24.902,0
1581636774.165,-16.602,24.414,41.992,-10.254,0
1581636774.169,-25.879,31.738,40.039,-3.418,0
1581636774.171,-11.230,38.086,35.645,-16.113,0
1581636774.175,-3.418,-10.254,35.645,-16.602,0
1581636774.179,-12.695,-56.641,39.551,-8.301,0
1581636774.183,-15.625,-9.766,37.598,-7.812,0
1581636774.187,-13.184,20.996,38.574,-14.160,0
1581636774.191,-4.395,-41.016,36.621,-17.090,0
1581636774.195,9.766,-73.242,36.621,-0.977,0
1581636774.198,11.230,-0.977,41.992,3.418,0
1581636774.202,5.859,47.852,41.016,-5.371,0
1581636774.206,-13.184,-15.625,44.922,-10.254,0
1581636774.210,-20.508,-120.117,44.922,-10.742,0
1581636774.214,-5.371,14.648,39.062,-13.672,0
1581636774.231,-11.230,96.680,39.062,-10.742,0
1581636774.235,-9.766,18.066,35.156,-8.301,0
1581636774.239,-5.371,13.672,30.273,-12.207,0
1581636774.243,-9.277,34.180,31.250,-8.301,0
1581636774.247,3.418,27.344,33.203,-5.859,0
1581636774.251,1.953,-57.617,40.527,-3.906,0
1581636774.255,-4.883,-39.062,48.828,0.000,0
1581636774.258,-2.930,64.941,42.480,-18.555,0
1581636774.262,-7.324,33.691,35.156,-12.207,0
1581636774.266,-7.324,-6.836,40.039,2.441,0
1581636774.270,10.254,21.484,40.527,-10.254,0
1581636774.274,5.371,44.922,34.668,-2.930,0
1581636774.276,-10.254,36.621,37.598,0.977,0
1581636774.280,-16.602,-23.438,39.551,-11.719,0
1581636774.284,-14.160,-6.836,33.691,-14.648,0
1581636774.288,6.348,82.031,31.250,-7.324,0
1581636774.292,2.930,39.062,38.574,5.859,0
1581636774.296,-4.883,-43.945,43.945,18.555,0
1581636774.300,-0.977,-13.672,45.898,9.277,0
1581636774.303,-8.789,92.773,42.969,-0.488,0
1581636774.307,-16.113,16.113,34.180,-7.812,0
1581636774.311,-7.324,-63.477,31.250,-14.648,0
1581636774.315,-8.301,75.195,37.109,-9.277,0
1581636774.319,-19.531,71.777,39.551,-18.066,0
1581636774.321,-9.277,-5.371,36.621,-7.324,0
1581636774.325,-9.766,17.578,36.621,0.000,0
1581636774.329,-11.230,82.520,36.621,-24.902,0
1581636774.333,-3.418,56.641,34.180,-13.184,0
1581636774.337,2.441,-9.277,30.762,0.977,0
1581636774.341,9.766,-48.340,32.715,-6.348,0
1581636774.345,0.977,0.000,39.062,-7.324,0
1581636774.348,-1.465,70.312,38.574,-11.230,0
1581636774.352,-1.953,-67.871,30.762,-18.066,0
1581636774.356,-2.441,-92.285,34.668,-6.348,0
1581636774.360,-5.371,63.477,40.527,-5.371,0
1581636774.364,-5.371,43.945,41.992,-7.324,0
1581636774.366,-8.301,-16.602,40.527,-9.766,0
1581636774.370,-9.766,-23.926,41.504,-11.230,0
1581636774.374,0.977,1.465,42.480,-15.625,0
1581636774.378,9.766,1.465,37.109,-16.602,0
1581636774.382,6.348,-57.617,42.969,-0.488,0
1581636774.386,-2.930,-108.398,51.758,-9.766,0
1581636774.390,4.883,-61.523,57.129,-20.508,0
1581636774.393,10.742,-55.664,65.430,13.184,0
1581636774.397,-2.930,-94.238,65.430,-4.883,0
1581636774.401,-8.789,14.648,60.059,-34.668,0
1581636774.405,-3.418,38.086,58.105,-13.672,0
1581636774.409,-9.766,-36.133,56.152,-20.996,0
1581636774.426,-5.859,-44.922,56.152,-22.949,0
1581636774.430,10.254,19.043,49.316,-5.371,0
1581636774.434,-16.602,-20.020,46.387,-2.930,0
1581636774.438,-11.719,-43.945,47.363,-4.883,0
1581636774.442,3.906,-1.465,46.875,-7.812,0
1581636774.446,-0.977,-60.059,50.293,-14.160,0
1581636774.450,-1.953,-47.852,51.270,-4.883,0
1581636774.453,0.977,-91.797,50.293,-7.812,0
1581636774.457,-1.465,-49.805,47.852,-10.742,0
1581636774.461,4.883,95.215,41.992,-7.812,0
1581636774.465,12.695,-20.996,46.875,1.465,0
1581636774.469,-3.418,-28.809,52.246,2.441,0
1581636774.456,-3.418,39.551,53.711,7.324,0
1581636774.460,0.488,48.828,56.152,6.836,0
1581636774.464,-10.254,-7.812,50.293,6.348,0
1581636774.468,6.348,-36.133,45.898,0.000,0
1581636774.472,2.441,24.414,47.852,-19.531,0
1581636774.476,-1.953,-18.555,52.246,-9.277,0
1581636774.480,-1.953,-60.059,52.246,-2.441,0
1581636774.483,2.930,-15.137,49.316,-11.719,0
1581636774.487,0.977,71.289,47.852,4.883,0
1581636774.491,-2.930,73.730,48.828,-3.418,0
1581636774.495,3.906,-65.918,46.875,-20.996,0
1581636774.499,9.277,-110.352,36.621,-24.414,0
1581636774.501,33.203,52.734,36.133,-24.414,0
1581636774.505,35.645,48.340,36.621,-21.973,0
1581636774.509,10.742,-6.348,33.203,-28.809,0
1581636774.513,6.348,19.531,42.480,-7.324,0
1581636774.517,8.789,41.992,45.898,1.953,0
1581636774.521,-0.488,-17.578,39.062,-7.324,0
1581636774.525,-10.254,-113.770,35.156,-1.465,0
1581636774.528,-15.137,-51.270,34.180,2.930,0
1581636774.532,-15.137,80.078,34.668,16.602,0
1581636774.536,-24.414,46.387,34.668,5.859,0
1581636774.540,-37.598,12.207,34.180,4.883,0
1581636774.544,-21.973,26.367,28.809,-2.930,0
1581636774.546,-5.371,27.344,31.250,-6.348,0
1581636774.550,-11.230,-8.789,39.551,-0.488,0
1581636774.554,-9.277,-27.344,40.527,-5.371,0
1581636774.558,-15.137,-10.742,41.504,-18.066,0
1581636774.562,-26.855,-27.344,43.457,-22.461,0
1581636774.566,-19.043,-67.383,41.016,-20.508,0
1581636774.570,-10.742,-91.309,37.109,-25.391,0
1581636774.573,-8.301,39.062,39.062,-15.137,0
1581636774.577,-8.301,80.566,39.062,-18.066,0
1581636774.581,-4.395,-7.812,38.574,-20.020,0
1581636774.585,-11.230,-21.973,40.527,-19.043,0
1581636774.589,-11.719,34.668,37.109,-24.902,0
1581636774.606,-10.254,21.484,38.086,-7.324,0
1581636774.610,-5.859,-52.246,42.969,-7.324,0
1581636774.614,1.465,-37.598,41.504,-15.625,0
1581636774.618,-4.883,27.344,39.062,-33.203,0
1581636774.622,-12.207,1.953,40.527,-35.156,0
1581636774.626,-15.625,-62.012,38.574,-10.742,0
1581636774.630,4.883,-37.109,33.203,-18.555,0
1581636774.633,7.812,55.664,34.180,-13.672,0
1581636774.637,3.906,82.520,38.574,-7.812,0
1581636774.641,-2.930,-51.758,44.434,-16.113,0
1581636774.645,-3.906,-19.531,40.527,-3.418,0
1581636774.649,-2.930,85.449,35.645,2.930,0
1581636774.651,0.488,17.578,39.551,-10.254,0
1581636774.655,1.953,-18.066,39.062,-12.695,0
1581636774.659,-2.930,24.902,37.598,-17.090,0
1581636774.663,-11.230,42.480,38.574,-22.949,0
1581636774.667,-9.766,7.812,42.480,-12.695,0
1581636774.671,8.301,-35.156,43.457,-4.883,0
1581636774.675,3.906,-36.621,38.574,-6.348,0
1581636774.678,-5.371,24.902,37.109,-15.137,0
1581636774.682,-5.371,21.484,37.598,-14.648,0
1581636774.686,-10.254,-89.355,38.574,-10.254,0
1581636774.690,-7.812,27.832,37.598,-17.578,0
1581636774.694,0.488,122.070,34.180,-14.160,0
1581636774.696,17.578,15.625,27.832,3.906,0
1581636774.700,17.578,7.812,31.738,-5.371,0
1581636774.704,-8.789,67.871,41.504,-20.996,0
1581636774.708,-11.719,50.293,47.363,-15.137,0
1581636774.712,-1.465,19.531,47.363,-17.090,0
