timestamps,TP9,AF7,AF8,TP10,Marker0
1579224160.516,-940.430,-1000.000,-791.016,-792.480,0
1579224160.520,-1000.000,-377.930,291.992,270.020,0
1579224160.524,212.891,-848.145,-1000.000,-1000.000,0
1579224160.528,-855.957,343.750,-593.750,-336.914,0
1579224160.532,-271.973,-1000.000,-975.586,-810.059,0
1579224160.536,-1000.000,-813.477,639.160,372.070,0
1579224160.540,-187.012,743.652,-906.250,-1000.000,0
1579224160.543,-803.223,742.676,-1000.000,-805.176,0
1579224160.547,254.395,-792.480,334.961,784.668,0
1579224160.551,-1000.000,-1000.000,-867.188,881.836,0
1579224160.555,-360.352,110.840,-265.137,-668.945,0
1579224160.559,-828.613,-868.164,-1000.000,-1000.000,0
1579224160.561,285.645,-166.504,-139.160,68.359,0
1579224160.565,-1000.000,-1000.000,-789.551,-779.785,0
1579224160.569,-712.402,-183.105,210.938,7.324,0
1579224160.573,925.781,-800.293,-1000.000,-1000.000,0
1579224160.577,690.918,227.051,-295.410,-206.055,0
1579224160.581,-872.070,-1000.000,-805.664,-791.016,0
1579224160.585,-1000.000,-458.984,334.961,272.949,0
1579224160.588,121.582,-893.066,-1000.000,-1000.000,0
1579224160.592,-814.941,422.852,-724.609,-457.520,0
1579224160.596,-161.133,-1000.000,888.672,-856.445,0
1579224160.600,-1000.000,-862.305,739.258,452.637,0
1579224160.604,-188.965,536.621,-774.902,-974.609,0
1579224160.606,-801.270,-853.027,-1000.000,-1000.000,0
1579224160.610,246.094,-285.645,75.195,312.012,0
1579224160.614,-1000.000,-1000.000,-967.773,828.613,0
1579224160.618,-395.996,327.148,-392.090,-735.840,0
1579224160.622,-843.262,-744.141,-1000.000,-1000.000,0
1579224160.626,292.480,152.832,-176.270,-158.691,0
1579224160.630,-1000.000,-1000.000,-820.312,-852.539,0
1579224160.633,-830.566,-157.715,177.246,-36.133,0
1579224160.637,752.930,-759.766,-1000.000,-1000.000,0
1579224160.641,808.594,338.867,-474.609,-292.480,0
1579224160.645,-777.832,-1000.000,-891.113,-834.961,0
1579224160.649,-1000.000,-424.805,347.168,290.527,0
1579224160.651,115.234,-865.723,-1000.000,-1000.000,0
1579224160.655,-786.133,588.379,-914.551,-635.742,0
1579224160.659,-51.758,-958.984,635.254,-973.633,0
1579224160.663,-1000.000,-851.562,771.973,493.164,0
1579224160.667,-201.172,676.270,-792.480,-1000.000,0
1579224160.671,-784.668,999.512,-1000.000,-1000.000,0
1579224160.675,263.672,-417.969,-2.441,253.418,0
1579224160.678,-1000.000,-1000.000,-793.945,-829.102,0
1579224160.682,-251.953,-106.445,45.898,-238.281,0
1579224160.686,-782.227,-805.176,-1000.000,-1000.000,0
1579224160.690,449.219,103.027,-208.984,-181.152,0
1579224160.694,-1000.000,-1000.000,-791.504,-808.105,0
1579224160.696,-873.535,-246.582,263.672,170.898,0
1579224160.700,688.965,-795.898,-1000.000,-1000.000,0
1579224160.704,989.258,362.305,-558.105,-355.957,0
1579224160.708,-530.762,-1000.000,-930.664,-836.426,0
1579224160.712,-1000.000,-486.328,403.809,276.855,0
1579224160.716,29.785,-939.453,-1000.000,-1000.000,0
1579224160.720,-768.066,748.047,-1000.000,-863.770,0
1579224160.723,103.516,-776.855,416.992,751.953,0
1579224160.727,-1000.000,-995.117,921.387,620.605,0
