timestamps,TP9,AF7,AF8,TP10,Marker0
1579222961.989,263.672,-479.980,-450.684,-635.742,0
1579222961.993,-1000.000,-919.434,-895.996,997.070,0
1579222961.997,-322.266,769.531,745.605,596.191,0
1579222962.001,-898.926,-726.074,-758.789,-906.738,0
1579222962.005,928.711,-1000.000,-1000.000,-1000.000,0
1579222962.009,-701.172,290.527,317.871,163.574,0
1579222962.013,-672.363,-843.750,-843.262,-963.867,0
1579222962.016,898.438,-195.312,-209.961,-416.992,0
1579222962.020,-807.617,-1000.000,-1000.000,-1000.000,0
1579222962.024,89.355,-157.715,-155.273,-179.199,0
1579222962.028,-1000.000,-787.598,-786.621,-815.430,0
1579222962.032,83.984,239.746,245.117,195.801,0
1579222962.034,-711.426,-1000.000,-1000.000,-1000.000,0
1579222962.038,222.168,-321.289,-304.199,-406.250,0
1579222962.042,-1000.000,-813.477,-805.176,-855.469,0
1579222962.046,-249.023,418.457,405.273,306.641,0
1579222962.050,-778.320,-1000.000,-1000.000,-1000.000,0
1579222962.054,554.199,-751.465,-715.332,-899.414,0
1579222962.058,-1000.000,822.754,874.023,674.316,0
1579222962.061,-373.047,890.625,872.070,713.379,0
1579222962.065,-913.574,-628.418,-652.832,-844.238,0
1579222962.069,-983.398,-1000.000,-1000.000,-1000.000,0
1579222962.073,-467.285,132.812,152.832,-4.395,0
1579222962.077,-933.594,-790.039,-785.645,-870.605,0
1579222962.079,597.656,-9.277,-23.438,-190.430,0
1579222962.083,-752.441,-1000.000,-1000.000,-1000.000,0
1579222962.087,194.824,-196.289,-195.312,-187.988,0
1579222962.091,-1000.000,-785.645,-785.645,-805.176,0
1579222962.095,-33.203,266.113,268.066,255.371,0
1579222962.099,-717.285,-1000.000,-1000.000,-1000.000,0
1579222962.103,230.469,-407.227,-383.789,-512.207,0
1579222962.106,-1000.000,-853.516,-840.332,-897.461,0
1579222962.110,-247.070,518.555,514.648,404.785,0
1579222962.114,-792.969,-1000.000,-1000.000,-1000.000,0
1579222962.118,645.508,-891.113,-866.211,-1000.000,0
1579222962.122,-1000.000,635.254,683.105,458.496,0
1579222962.124,-455.566,999.023,986.328,829.102,0
1579222962.128,-986.328,-480.469,-502.930,-728.516,0
1579222962.132,-865.234,-1000.000,-1000.000,-1000.000,0
1579222962.136,-168.945,-16.602,2.930,-103.516,0
1579222962.140,-1000.000,-781.738,-776.855,-831.055,0
1579222962.144,393.066,117.676,115.723,-12.695,0
1579222962.148,-725.586,-1000.000,-1000.000,-1000.000,0
1579222962.151,204.590,-220.215,-218.750,-232.422,0
1579222962.155,-1000.000,-783.691,-783.203,-808.105,0
1579222962.159,-142.578,295.898,288.086,275.879,0
1579222962.163,-735.352,-1000.000,-1000.000,-1000.000,0
1579222962.167,342.773,-510.254,-474.609,-631.836,0
1579222962.169,-1000.000,-922.363,-892.090,-990.234,0
1579222962.173,-252.441,635.742,615.234,475.098,0
1579222962.177,-822.266,-908.203,-929.199,-993.164,0
1579222962.181,784.180,-1000.000,-995.117,-1000.000,0
1579222962.185,-857.910,434.082,462.402,265.625,0
1579222962.189,-640.137,-885.742,-884.766,977.051,0
1579222962.193,917.969,-287.598,-299.805,-527.832,0
1579222962.196,-824.219,-1000.000,-1000.000,-1000.000,0
1579222962.200,-46.387,-102.051,-94.238,-158.203,0
1579222962.204,-1000.000,-782.715,-779.785,-824.707,0
1579222962.208,200.684,195.801,199.219,93.262,0
1579222962.212,-712.891,-1000.000,-1000.000,-1000.000,0
1579222962.214,215.820,-271.484,-253.906,-322.266,0
1579222962.218,-1000.000,-796.387,-789.551,-833.496,0
1579222962.222,-247.559,354.004,338.867,279.297,0
1579222962.226,-765.137,-1000.000,-1000.000,-1000.000,0
1579222962.230,454.102,-645.508,-612.305,-786.133,0
1579222962.234,-1000.000,961.426,-999.023,840.332,0
1579222962.238,-242.676,737.305,723.633,582.520,0
