timestamps,TP9,AF7,AF8,TP10,Marker0
1578866519.926,-118.164,62.012,-22.949,-126.465,0
1578866519.930,-113.281,60.059,-35.645,-133.301,0
1578866519.934,-109.375,56.152,-137.695,-127.930,0
1578866519.938,-102.051,48.828,-47.852,-115.234,0
1578866519.942,-98.145,51.270,66.895,-115.723,0
1578866519.946,-104.004,56.152,-69.336,-114.258,0
1578866519.950,-98.145,46.387,-343.750,-107.422,0
1578866519.953,-83.008,50.781,-240.234,-100.586,0
1578866519.957,-78.613,53.711,77.148,-78.613,0
1578866519.961,-72.754,45.898,52.246,-64.453,0
1578866519.965,-66.895,45.898,-134.277,-75.684,0
1578866519.969,-53.223,40.039,-22.461,-78.613,0
1578866519.986,-37.109,38.574,115.234,-60.059,0
1578866519.990,-26.855,41.504,26.855,-39.062,0
1578866519.994,-23.438,37.598,-110.840,-41.016,0
1578866519.998,-19.531,37.598,10.742,-37.598,0
1578866520.002,-8.789,31.250,114.746,-16.113,0
1578866520.006,5.371,23.438,-34.668,-0.977,0
1578866520.010,20.508,28.320,-134.766,4.395,0
1578866520.013,29.785,32.715,-65.430,13.672,0
1578866520.017,41.016,22.949,96.680,26.855,0
1578866520.021,45.410,15.137,-28.320,36.133,0
1578866520.025,44.922,21.973,-133.789,49.316,0
1578866520.029,61.035,20.020,-3.906,58.594,0
1578866520.031,68.848,11.230,34.180,64.941,0
1578866520.035,73.242,16.602,10.254,68.848,0
1578866520.039,80.078,22.461,-3.906,70.312,0
1578866520.043,69.336,22.461,-26.855,64.453,0
1578866520.047,63.477,22.461,26.367,61.035,0
1578866520.051,61.523,25.391,-6.836,67.383,0
1578866520.055,50.293,25.879,-77.637,62.012,0
1578866520.058,36.133,22.949,-62.988,48.828,0
1578866520.062,35.645,21.973,-105.957,40.039,0
1578866520.066,27.832,27.344,-187.012,28.809,0
1578866520.070,11.719,26.367,-57.617,21.973,0
1578866520.074,0.000,27.344,44.434,11.230,0
1578866520.076,-9.277,38.086,-87.891,-0.977,0
1578866520.080,-14.648,46.387,-108.887,-16.602,0
1578866520.084,-29.785,45.410,51.758,-26.855,0
1578866520.088,-40.039,36.133,78.125,-31.250,0
1578866520.092,-43.457,40.527,-51.270,-41.016,0
1578866520.096,-49.316,50.293,-125.488,-53.223,0
1578866520.100,-58.594,54.688,-85.938,-71.289,0
1578866520.103,-60.059,53.223,60.547,-77.148,0
