timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1581362577.583,52.733999999999995,-464.844,35.645,40.039,0.0,0
1581362577.5870001,37.109,-418.457,32.715,41.504,0.0,0
1581362577.591,8.789,-330.566,29.785,31.738000000000003,0.0,0
1581362577.595,5.859,-437.5,28.809,31.738000000000003,0.0,0
1581362577.599,-9.277000000000001,-448.24199999999996,30.761999999999997,31.738000000000003,0.0,0
1581362577.603,-4.395,-485.352,32.715,29.296999999999997,0.0,0
1581362577.607,20.508000000000006,-578.125,33.203,32.227,0.0,0
1581362577.61,46.387,-767.09,35.156,41.992,0.0,0
1581362577.6139998,19.531,-651.855,33.691,45.898,0.0,0
1581362577.6179998,3.418,-287.1090000000001,30.273000000000003,41.992,0.0,0
1581362577.6220002,18.555,-329.102,25.391,25.879,0.0,0
1581362577.6260002,39.062,-403.32,20.996,21.97300000000001,0.0,0
1581362577.6279998,58.105,-302.246,31.738000000000003,25.391,0.0,0
1581362577.6320002,55.176,-260.254,36.133,13.672,0.0,0
1581362577.6360002,62.012,-339.844,41.504,11.719000000000001,0.0,0
1581362577.64,66.895,-385.74199999999996,49.805,15.137,0.0,0
1581362577.644,54.688,-415.039,45.898,24.414,0.0,0
1581362577.6479998,57.617,-488.281,39.551,27.831999999999997,0.0,0
1581362577.6520002,74.219,-693.3589999999997,42.48,21.97300000000001,0.0,0
1581362577.655,53.71100000000001,-793.457,40.527,21.484,0.0,0
1581362577.659,48.828,-443.35900000000004,32.715,25.391,0.0,0
1581362577.6629999,85.449,-307.129,28.32,31.25,0.0,0
1581362577.667,81.543,-362.305,30.761999999999997,35.156,0.0,0
1581362577.671,76.172,-320.801,35.156,32.227,0.0,0
1581362577.6729999,62.012,-270.508,36.133,32.715,0.0,0
1581362577.677,48.34,-298.828,39.551,37.598,0.0,0
1581362577.681,58.593999999999994,-431.64099999999996,38.086,32.227,0.0,0
1581362577.685,32.715,-442.38300000000004,32.715,23.438000000000002,0.0,0
1581362577.689,23.438000000000002,-336.426,33.203,29.785,0.0,0
1581362577.6929998,49.805,-515.625,35.156,40.527,0.0,0
1581362577.697,63.477,-855.957,39.062,41.504,0.0,0
1581362577.7,62.988,-737.305,44.434,35.645,0.0,0
1581362577.704,44.922,-319.336,42.48,31.738000000000003,0.0,0
1581362577.708,50.78100000000001,-333.496,41.01600000000001,41.01600000000001,0.0,0
1581362577.7120001,63.965,-508.789,40.527,40.527,0.0,0
1581362577.716,49.805,-452.63699999999994,33.691,24.901999999999997,0.0,0
1581362577.748,42.48,-382.324,32.227,25.391,0.0,0
1581362577.752,66.406,-476.074,38.086,37.109,0.0,0
1581362577.756,60.059,-543.945,38.574,28.32,0.0,0
1581362577.76,61.523,-406.25,33.691,4.395,0.0,0
1581362577.764,81.055,-332.031,37.109,-1.465,0.0,0
1581362577.768,83.984,-690.43,42.48,16.113,0.0,0
1581362577.772,65.918,-887.207,42.968999999999994,28.32,0.0,0
1581362577.775,49.805,-547.852,47.852,22.949,0.0,0
1581362577.779,57.129,-456.543,45.898,19.531,0.0,0
1581362577.783,62.5,-698.242,44.434,34.668,0.0,0
1581362577.7870002,49.316,-675.7810000000002,44.922,42.968999999999994,0.0,0
1581362577.7910001,43.945,-449.219,38.086,34.668,0.0,0
1581362577.7779999,45.41,-412.598,36.133,23.926,0.0,0
1581362577.782,42.968999999999994,-497.559,36.621,26.855,0.0,0
1581362577.786,45.41,-569.336,34.668,26.855,0.0,0
1581362577.79,48.34,-521.484,33.691,29.785,0.0,0
1581362577.794,49.316,-443.35900000000004,34.668,36.621,0.0,0
1581362577.7979999,31.25,-554.688,33.203,30.273000000000003,0.0,0
1581362577.802,39.551,-735.352,36.133,36.621,0.0,0
1581362577.805,50.78100000000001,-551.758,41.504,45.898,0.0,0
1581362577.809,29.785,-426.27,38.574,38.086,0.0,0
1581362577.813,37.598,-599.121,33.691,30.273000000000003,0.0,0
1581362577.8170002,27.831999999999997,-517.09,38.574,29.296999999999997,0.0,0
1581362577.821,15.137,-392.09,45.41,37.598,0.0,0
1581362577.823,14.16,-592.285,40.527,37.598,0.0,0
1581362577.8270001,26.855,-881.3480000000003,37.109,16.113,0.0,0
1581362577.831,41.01600000000001,-701.172,34.18,-1.953,0.0,0
1581362577.835,52.246,-432.129,30.273000000000003,5.859,0.0,0
1581362577.839,52.733999999999995,-527.344,26.855,2.93,0.0,0
1581362577.843,38.086,-722.6560000000003,25.879,-9.766,0.0,0
1581362577.8470001,37.109,-799.805,25.879,8.789,0.0,0
1581362577.85,21.97300000000001,-625.0,22.949,18.066,0.0,0
1581362577.8539999,4.395,-673.828,25.879,-2.441,0.0,0
1581362577.8579998,8.789,-844.727,31.25,-11.23,0.0,0
