timestamps,TP9,AF7,AF8,TP10,Marker0
1581611422.814,-903.320,-972.168,51.270,327.637,0
1581611422.818,-981.445,-972.168,62.012,365.723,0
1581611422.822,-532.715,-972.168,75.684,384.766,0
1581611422.826,-275.879,-972.168,81.543,395.508,0
1581611422.830,-690.430,-972.168,85.449,375.977,0
1581611422.834,-977.539,-972.168,87.891,389.648,0
1581611422.838,-590.820,-972.168,85.938,403.809,0
1581611422.841,-226.562,-972.656,86.914,384.277,0
1581611422.845,-523.438,-972.168,94.238,386.230,0
1581611422.849,-854.492,-972.168,97.656,372.559,0
1581611422.853,-587.891,-972.168,90.332,377.441,0
1581611422.857,-93.750,-972.168,93.750,371.094,0
1581611422.859,-221.680,-972.168,96.680,352.539,0
1581611422.863,-779.785,-972.168,93.262,360.840,0
1581611422.867,-879.395,-972.168,90.332,340.820,0
1581611422.871,-443.359,-972.168,85.449,317.383,0
1581611422.875,-432.129,-972.168,73.242,310.059,0
1581611422.879,-891.113,-972.168,48.340,306.641,0
1581611422.883,-1000.000,-972.656,31.250,299.805,0
1581611422.886,-786.621,-972.656,29.785,260.742,0
1581611422.890,-570.312,-972.168,34.180,237.305,0
1581611422.894,-860.840,-972.168,40.527,236.328,0
1581611422.898,-1000.000,-972.168,46.387,225.098,0
1581611422.902,-870.605,-972.656,51.270,214.355,0
1581611422.904,-686.035,-972.168,70.312,177.734,0
1581611422.908,-862.793,-972.168,85.938,173.340,0
1581611422.912,-995.117,-972.656,86.914,190.430,0
1581611422.916,-972.656,-972.168,92.285,181.152,0
1581611422.920,-810.547,-972.168,93.262,169.434,0
1581611422.924,-815.430,-972.168,90.332,135.254,0
1581611422.928,-998.047,-972.168,93.750,126.953,0
1581611422.931,-931.641,-972.168,104.004,128.418,0
1581611422.935,-430.664,-972.656,110.840,122.070,0
1581611422.939,-275.391,-972.168,101.562,116.699,0
1581611422.943,-805.176,-972.168,98.145,101.562,0
1581611422.947,-1000.000,-972.168,105.957,123.535,0
1581611422.964,-688.477,-972.168,110.352,117.188,0
1581611422.968,-458.984,-972.168,109.863,81.543,0
1581611422.972,-805.664,-972.168,104.492,78.613,0
1581611422.976,-1000.000,-972.168,107.422,67.383,0
1581611422.980,-744.141,-972.168,99.121,51.758,0
1581611422.984,-334.473,-972.168,76.172,33.691,0
1581611422.988,-443.848,-972.168,71.289,9.277,0
1581611422.991,-659.180,-972.656,78.613,2.930,0
1581611422.995,-402.344,-972.656,78.613,-3.906,0
1581611422.999,104.492,-972.656,76.172,-18.555,0
1581611423.003,130.371,-972.168,76.660,-17.578,0
1581611423.007,-277.832,-972.168,71.289,-7.812,0
1581611423.009,-356.934,-972.168,69.336,-4.395,0
