timestamps,TP9,AF7,AF8,TP10,Marker0
1582222995.840,-23.438,-555.664,21.973,52.246,0
1582222995.844,20.508,-560.059,27.344,16.602,0
1582222995.848,51.758,-471.191,11.719,-12.695,0
1582222995.852,6.836,-473.145,-9.766,23.926,0
1582222995.856,-10.254,-570.801,15.625,49.316,0
1582222995.860,37.109,-712.891,55.664,38.086,0
1582222995.864,63.477,-726.074,53.223,2.930,0
1582222995.867,29.297,-637.695,26.855,11.719,0
1582222995.871,-0.977,-804.688,5.371,52.734,0
1582222995.875,30.762,-831.543,29.297,46.387,0
1582222995.879,58.105,-441.895,46.387,33.203,0
1582222995.883,28.809,-362.793,42.480,19.531,0
1582222995.885,-21.484,-577.637,40.039,24.902,0
1582222995.889,-9.766,-516.602,51.758,46.387,0
1582222995.893,44.922,-291.016,52.734,21.484,0
1582222995.897,43.945,-390.137,40.039,9.766,0
1582222995.901,0.000,-488.281,41.504,28.809,0
1582222995.905,-3.906,-556.641,33.203,36.133,0
1582222995.909,41.504,-583.984,32.715,37.598,0
1582222995.912,50.293,-625.977,16.602,18.555,0
1582222995.916,12.207,-831.543,8.301,29.297,0
1582222995.920,6.836,-675.293,33.203,43.945,0
1582222995.924,41.992,-424.805,33.203,34.180,0
1582222995.928,64.941,-449.219,32.227,31.738,0
1582222995.930,35.156,-479.980,44.434,36.133,0
1582222995.934,-2.441,-415.039,30.273,60.547,0
1582222995.938,13.184,-361.328,25.391,50.293,0
1582222995.942,46.875,-469.727,14.648,9.766,0
1582222995.946,47.852,-487.793,-0.488,21.973,0
1582222995.950,16.602,-565.918,-5.371,41.992,0
1582222995.954,24.414,-638.672,-4.395,50.293,0
1582222995.957,31.738,-693.848,3.906,21.484,0
1582222995.961,29.785,-754.883,13.184,-15.625,0
1582222995.965,14.648,-485.840,35.645,22.461,0
1582222995.969,-7.812,-390.625,37.598,44.434,0
1582222995.973,28.809,-466.309,33.203,27.344,0
1582222995.975,52.734,-416.016,29.297,-2.441,0
1582222995.979,16.113,-351.562,19.043,-4.883,0
1582222995.983,-20.996,-454.102,9.766,29.785,0
1582222995.987,12.207,-560.547,4.395,17.578,0
1582222995.991,56.152,-478.027,10.254,-3.418,0
1582222995.995,29.297,-518.555,0.488,1.953,0
1582222995.999,2.441,-672.363,-5.371,25.391,0
1582222996.002,23.926,-841.309,2.441,38.086,0
1582222996.006,62.500,-697.754,31.738,16.113,0
1582222996.010,41.016,-473.633,45.898,11.719,0
1582222996.014,-9.766,-505.371,47.363,25.879,0
1582222996.018,-4.883,-518.555,46.387,39.551,0
1582222996.019,52.734,-357.910,35.645,43.457,0
1582222996.023,54.688,-245.605,17.090,29.297,0
1582222996.027,14.160,-417.969,9.766,44.434,0
1582222996.031,14.648,-544.922,20.996,44.434,0
1582222996.035,50.781,-493.652,19.043,21.484,0
1582222996.039,59.570,-602.051,12.207,9.766,0
1582222996.043,18.066,-870.605,21.484,16.113,0
1582222996.046,-7.324,-813.965,44.922,35.645,0
1582222996.050,15.137,-549.316,39.062,10.742,0
1582222996.054,45.898,-543.945,30.762,-8.301,0
1582222996.058,25.391,-503.906,39.551,10.742,0
1582222996.062,-6.348,-406.738,47.852,37.109,0
1582222996.080,4.395,-344.727,40.527,38.574,0
1582222996.084,41.016,-445.801,10.742,-12.695,0
1582222996.088,41.504,-537.109,15.625,-17.090,0
1582222996.092,-4.883,-492.676,41.992,24.414,0
1582222996.096,-1.953,-420.898,41.992,40.039,0
1582222996.100,40.527,-567.383,31.738,25.879,0
1582222996.104,44.922,-887.207,29.785,-21.973,0
1582222996.107,7.812,-793.457,40.527,-9.277,0
1582222996.111,-6.836,-485.352,28.809,44.922,0
1582222996.115,38.574,-478.516,20.020,39.551,0
1582222996.119,52.246,-531.738,28.320,15.625,0
1582222996.123,22.949,-433.105,16.602,4.883,0
1582222996.125,11.719,-525.879,8.789,33.691,0
1582222996.129,22.949,-619.141,31.738,48.340,0
1582222996.133,57.129,-478.516,43.457,20.508,0
1582222996.137,41.016,-394.531,36.133,19.043,0
1582222996.141,10.254,-391.113,27.832,29.297,0
1582222996.145,19.531,-533.691,25.879,28.809,0
1582222996.149,58.594,-707.520,31.738,16.113,0
1582222996.152,54.199,-541.992,35.645,8.301,0
1582222996.156,11.719,-378.418,0.488,33.203,0
1582222996.160,13.672,-668.945,-28.320,45.410,0
1582222996.164,59.082,-731.445,10.254,31.250,0
1582222996.168,70.312,-441.895,42.480,20.020,0
