timestamps,TP9,AF7,AF8,TP10,Marker0
1582060190.384,-17.578,19.043,38.574,-15.137,0
1582060190.388,-17.090,19.531,39.062,-3.418,0
1582060190.392,-8.301,16.602,34.668,-2.930,0
1582060190.396,15.137,12.207,38.574,6.348,0
1582060190.400,23.438,14.160,38.574,17.578,0
1582060190.404,19.043,11.719,41.992,21.973,0
1582060190.408,12.695,9.277,40.527,21.484,0
1582060190.411,19.531,14.648,33.203,27.832,0
1582060190.415,21.973,16.602,33.203,24.902,0
1582060190.419,21.484,11.719,38.086,11.719,0
1582060190.423,26.855,9.277,35.156,3.418,0
1582060190.427,23.438,13.672,31.738,13.184,0
1582060190.429,31.250,20.508,36.133,30.762,0
1582060190.433,20.508,24.902,35.645,31.250,0
1582060190.437,4.395,21.973,34.668,28.809,0
1582060190.441,15.625,18.066,31.250,27.832,0
1582060190.445,21.484,20.020,31.250,30.762,0
1582060190.449,21.484,22.461,33.203,27.832,0
1582060190.453,14.160,17.578,32.227,15.625,0
1582060190.456,11.719,15.137,29.785,8.789,0
1582060190.460,23.438,19.043,31.738,20.508,0
1582060190.464,25.391,17.578,35.156,25.879,0
1582060190.468,19.043,13.184,33.691,18.066,0
1582060190.472,16.113,16.113,31.250,20.508,0
1582060190.474,26.367,19.531,33.203,37.109,0
1582060190.478,38.086,23.438,33.203,49.805,0
1582060190.482,34.668,25.879,34.668,51.270,0
1582060190.486,34.180,22.949,34.668,41.504,0
1582060190.490,41.992,20.508,35.156,42.480,0
1582060190.494,48.340,25.879,39.551,52.246,0
1582060190.498,45.410,25.879,38.086,44.434,0
1582060190.501,32.715,25.879,37.598,34.180,0
1582060190.505,35.156,24.414,38.086,37.109,0
1582060190.509,40.527,20.508,37.598,37.109,0
1582060190.513,36.621,20.020,35.156,32.715,0
1582060190.517,32.715,20.508,32.715,27.832,0
1582060190.519,19.531,22.949,31.738,28.809,0
1582060190.523,19.043,23.926,29.785,32.715,0
1582060190.527,29.785,24.902,29.785,30.762,0
1582060190.531,23.438,25.879,33.203,24.902,0
1582060190.535,18.555,21.973,33.691,16.113,0
1582060190.539,25.879,20.996,29.785,19.531,0
1582060190.543,32.715,21.973,27.344,22.461,0
1582060190.546,22.461,21.484,30.762,21.484,0
1582060190.550,14.160,19.531,34.668,21.484,0
1582060190.554,28.809,13.184,29.785,19.531,0
1582060190.558,37.598,18.066,25.391,20.508,0
1582060190.562,41.016,26.367,30.273,25.879,0
1582060190.564,28.809,28.320,33.691,31.250,0
1582060190.568,20.996,29.297,33.691,34.180,0
1582060190.572,37.109,25.391,35.156,37.109,0
1582060190.576,39.062,24.414,38.086,39.551,0
1582060190.580,29.785,26.367,41.504,42.969,0
1582060190.584,32.227,25.391,40.527,43.945,0
1582060190.588,37.109,24.414,34.180,41.504,0
1582060190.591,46.387,24.902,33.691,43.945,0
1582060190.595,42.480,25.391,36.621,41.016,0
1582060190.599,16.113,19.043,34.180,24.414,0
1582060190.603,11.230,14.648,34.668,10.254,0
1582060190.607,20.508,14.160,37.598,11.719,0
1582060190.609,5.371,10.254,40.039,16.113,0
1582060190.613,-8.301,9.277,39.062,3.418,0
1582060190.617,0.488,7.812,35.156,1.953,0
1582060190.621,4.883,5.371,32.227,9.766,0
1582060190.625,1.465,7.324,34.668,10.254,0
