timestamps,TP9,AF7,AF8,TP10,Marker0
1581633634.574,22.949,13.184,-636.230,19.531,0
1581633634.578,23.926,17.090,-726.074,9.766,0
1581633634.582,8.301,26.855,-687.500,9.277,0
1581633634.586,8.301,37.109,-668.945,7.324,0
1581633634.590,35.645,38.574,-713.867,28.320,0
1581633634.594,39.551,24.902,-720.703,32.227,0
1581633634.598,22.461,37.598,-823.242,16.113,0
1581633634.601,-0.488,31.250,-867.676,4.395,0
1581633634.605,5.859,32.715,-935.547,10.742,0
1581633634.609,19.531,31.250,-748.535,13.672,0
1581633634.613,9.277,15.137,-554.688,7.812,0
1581633634.617,22.949,40.527,-719.727,22.461,0
1581633634.619,30.273,54.199,-748.047,25.391,0
1581633634.623,19.531,37.109,-571.777,13.184,0
1581633634.627,19.531,12.695,-538.574,12.695,0
1581633634.631,8.301,-7.324,-662.598,2.930,0
1581633634.635,6.348,1.465,-799.805,1.953,0
1581633634.639,26.367,34.668,-764.160,23.926,0
1581633634.643,14.648,29.785,-730.469,10.742,0
1581633634.646,-11.230,9.277,-887.207,-7.812,0
1581633634.650,-10.742,25.391,-905.273,4.395,0
1581633634.654,-7.324,37.598,-662.598,3.906,0
1581633634.658,0.000,37.598,-603.027,8.301,0
1581633634.662,2.441,54.688,-714.355,11.719,0
1581633634.664,-8.301,23.438,-674.316,5.859,0
1581633634.668,3.906,-20.996,-604.492,12.207,0
1581633634.672,31.738,12.207,-621.094,23.926,0
1581633634.676,21.484,63.477,-696.777,19.043,0
1581633634.680,-12.695,46.387,-661.133,-1.953,0
1581633634.684,-29.785,0.000,-683.594,-20.996,0
1581633634.688,-17.090,4.883,-804.688,-20.996,0
1581633634.691,-2.930,38.574,-924.316,-9.766,0
1581633634.695,-11.230,72.754,-816.895,-5.371,0
1581633634.699,-20.996,62.012,-624.023,-7.324,0
1581633634.703,-20.508,32.227,-653.320,-17.578,0
1581633634.707,-24.414,20.508,-629.395,-26.855,0
1581633634.709,-25.879,34.668,-540.039,-24.414,0
1581633634.713,-39.551,61.035,-553.711,-32.715,0
1581633634.717,-72.266,56.152,-588.867,-71.777,0
1581633634.721,-74.219,57.617,-559.082,-87.402,0
1581633634.725,-62.012,56.641,-461.426,-67.383,0
1581633634.729,-43.457,63.477,-587.402,-46.387,0
1581633634.733,-54.688,76.660,-820.801,-65.918,0
1581633634.736,-90.820,62.500,-812.012,-101.074,0
1581633634.740,-109.863,44.434,-547.363,-111.328,0
1581633634.744,-123.047,42.969,-461.914,-125.000,0
1581633634.748,-127.441,54.199,-602.051,-134.277,0
1581633634.752,-135.254,41.016,-564.453,-143.555,0
1581633634.754,-138.672,6.348,-388.184,-142.578,0
1581633634.758,-139.648,0.000,-438.477,-128.906,0
1581633634.762,-140.625,55.176,-558.105,-129.883,0
1581633634.766,-130.859,88.867,-473.633,-130.859,0
1581633634.770,-134.766,62.500,-431.152,-129.883,0
1581633634.774,-131.348,47.363,-641.113,-119.629,0
1581633634.778,-108.887,69.336,-888.672,-107.422,0
1581633634.781,-92.773,78.125,-728.027,-98.145,0
1581633634.785,-91.797,24.902,-474.121,-96.191,0
1581633634.789,-112.793,-14.160,-556.152,-109.863,0
1581633634.793,-120.605,-0.488,-656.738,-113.770,0
1581633634.797,-92.773,39.551,-541.504,-85.449,0
1581633634.814,-71.289,50.293,-489.746,-60.059,0
1581633634.818,-46.875,55.176,-623.047,-33.203,0
1581633634.822,-21.484,94.238,-700.195,-8.789,0
1581633634.826,-46.387,78.125,-643.555,-35.156,0
1581633634.830,-62.012,6.836,-593.750,-56.641,0
1581633634.834,-44.922,-31.738,-695.312,-43.457,0
1581633634.838,-24.414,-7.812,-801.270,-26.855,0
1581633634.841,13.672,28.809,-687.500,8.789,0
1581633634.845,39.551,15.625,-597.656,38.574,0
1581633634.849,25.391,-5.371,-788.086,35.645,0
1581633634.853,26.367,31.250,-875.977,37.109,0
1581633634.857,37.109,60.059,-679.199,52.734,0
1581633634.860,50.293,54.199,-713.379,60.059,0
1581633634.864,65.430,26.855,-790.527,62.012,0
1581633634.868,60.059,-30.762,-733.398,58.105,0
1581633634.872,59.570,-46.387,-743.652,57.617,0
1581633634.876,89.844,8.789,-850.586,83.008,0
1581633634.880,98.633,51.270,-876.465,88.867,0
1581633634.884,70.312,24.414,-836.914,65.430,0
1581633634.887,60.059,18.066,-811.523,78.613,0
1581633634.891,102.051,58.594,-853.027,109.375,0
1581633634.895,118.652,47.852,-964.355,104.004,0
1581633634.899,84.961,4.883,-854.492,71.777,0
1581633634.903,72.266,-24.414,-737.793,71.289,0
1581633634.904,94.238,-32.227,-889.160,99.609,0
1581633634.908,111.328,18.555,-902.832,103.516,0
1581633634.912,112.305,54.688,-713.867,104.492,0
1581633634.916,100.098,20.996,-652.344,106.445,0
1581633634.920,106.445,10.742,-756.348,111.816,0
1581633634.924,111.816,53.711,-913.574,117.188,0
1581633634.928,99.609,66.895,-940.918,96.680,0
