timestamps,TP9,AF7,AF8,TP10,Marker0
1582221894.564,14.648,23.438,20.020,13.672,0
1582221894.568,3.906,25.879,19.531,14.160,0
1582221894.572,-0.977,32.715,16.602,11.230,0
1582221894.576,10.254,37.109,19.043,5.859,0
1582221894.580,15.137,35.156,19.531,14.648,0
1582221894.584,10.254,29.297,15.137,12.207,0
1582221894.588,11.230,27.344,18.066,4.883,0
1582221894.591,16.602,34.668,21.484,12.207,0
1582221894.595,19.531,26.367,20.508,17.090,0
1582221894.599,18.066,19.531,22.461,16.113,0
1582221894.603,23.438,29.297,28.809,18.555,0
1582221894.607,25.391,35.156,29.297,18.555,0
1582221894.609,9.766,39.062,27.344,16.113,0
1582221894.613,0.977,33.203,28.809,13.184,0
1582221894.617,7.812,29.785,26.855,8.301,0
1582221894.621,16.602,32.715,27.344,7.324,0
1582221894.625,11.230,29.297,28.809,10.742,0
1582221894.629,4.883,29.297,28.809,9.277,0
1582221894.633,10.254,30.762,26.367,6.836,0
1582221894.636,14.648,23.438,25.391,11.230,0
1582221894.640,13.184,20.996,27.344,11.230,0
1582221894.644,5.371,38.086,27.344,10.742,0
1582221894.648,-1.953,42.969,26.367,9.766,0
1582221894.652,4.395,37.109,27.344,7.324,0
1582221894.654,10.742,35.156,28.320,16.113,0
1582221894.658,10.742,31.738,29.785,17.578,0
1582221894.662,11.230,37.598,28.320,16.113,0
1582221894.666,11.230,34.180,26.855,15.137,0
1582221894.670,13.672,33.203,26.855,12.207,0
1582221894.674,21.973,34.180,26.367,17.090,0
1582221894.678,20.020,29.297,25.879,20.508,0
1582221894.681,20.020,28.320,25.391,22.949,0
1582221894.685,20.996,31.738,25.879,15.625,0
1582221894.689,19.043,39.062,25.879,17.578,0
1582221894.693,16.602,39.062,25.879,25.879,0
1582221894.697,14.648,29.297,22.949,24.414,0
1582221894.699,20.508,29.785,18.555,18.555,0
1582221894.703,22.461,41.504,18.555,9.766,0
1582221894.707,28.320,47.852,20.020,12.207,0
1582221894.711,32.715,41.992,20.996,15.137,0
1582221894.715,32.715,36.133,19.043,13.184,0
1582221894.719,34.668,33.691,20.020,21.484,0
1582221894.723,21.484,35.645,21.484,19.531,0
1582221894.726,7.324,33.203,20.020,18.066,0
1582221894.730,15.625,31.738,22.949,20.996,0
1582221894.734,20.020,39.062,21.484,19.531,0
1582221894.738,15.137,38.574,18.555,19.531,0
1582221894.742,14.648,30.273,22.949,28.320,0
1582221894.744,15.137,26.855,25.391,27.344,0
1582221894.748,18.066,29.785,22.461,19.043,0
1582221894.752,16.602,31.738,20.508,29.785,0
1582221894.756,12.207,31.738,22.461,41.992,0
1582221894.760,10.742,30.762,27.344,41.992,0
1582221894.764,15.625,33.203,28.320,31.738,0
1582221894.768,12.695,24.414,27.344,52.734,0
1582221894.771,12.695,21.484,30.762,36.621,0
1582221894.775,7.324,32.227,34.668,1.465,0
1582221894.779,0.977,28.320,33.691,26.367,0
1582221894.783,21.484,26.855,29.785,52.734,0
1582221894.787,32.227,29.785,28.809,36.621,0
1582221894.789,21.973,31.250,27.344,-5.371,0
1582221894.793,17.090,34.668,24.414,25.391,0
1582221894.797,22.949,24.414,24.414,52.734,0
1582221894.801,18.555,26.367,27.832,8.789,0
1582221894.805,9.766,38.574,29.297,12.207,0
1582221894.809,18.555,33.203,25.879,28.809,0
1582221894.813,23.438,26.367,23.926,20.996,0
1582221894.816,18.555,33.203,24.902,22.949,0
1582221894.820,21.484,43.945,25.879,28.320,0
1582221894.824,32.227,35.156,26.855,35.156,0
1582221894.828,39.551,25.391,25.391,32.715,0
1582221894.832,30.762,32.715,26.367,26.367,0
1582221894.834,27.832,34.180,29.297,30.273,0
1582221894.838,29.297,28.809,26.367,29.785,0
1582221894.842,24.902,25.879,26.367,33.203,0
1582221894.846,24.414,25.391,28.320,45.410,0
1582221894.850,17.578,26.367,27.832,38.574,0
1582221894.854,9.766,28.809,27.344,19.531,0
1582221894.858,14.160,33.691,25.879,21.973,0
1582221894.861,20.508,33.203,25.879,29.785,0
1582221894.865,19.043,27.832,27.344,31.738,0
1582221894.869,21.484,33.203,25.391,29.785,0
1582221894.873,25.879,38.086,27.832,23.926,0
1582221894.877,20.996,39.551,27.344,26.367,0
1582221894.894,20.508,34.668,27.344,27.832,0
1582221894.898,19.531,29.297,31.738,25.391,0
1582221894.902,18.066,28.809,31.738,28.809,0
1582221894.906,26.367,27.832,30.762,25.391,0
1582221894.910,22.461,21.484,31.250,20.996,0
1582221894.914,17.578,27.344,26.855,20.020,0
1582221894.918,16.113,38.086,23.438,14.648,0
1582221894.921,15.625,26.855,23.926,15.137,0
1582221894.925,23.438,12.695,24.902,19.043,0
1582221894.929,17.090,28.809,21.484,15.625,0
1582221894.933,6.836,42.480,19.531,14.160,0
1582221894.937,15.625,41.016,22.949,18.066,0
1582221894.939,27.344,33.203,25.391,25.391,0
1582221894.943,24.902,32.227,24.414,23.926,0
1582221894.947,14.648,35.645,25.391,23.926,0
1582221894.951,25.391,29.297,27.832,30.762,0
