timestamps,TP9,AF7,AF8,TP10,Marker0
1581622526.913,27.832,25.879,20.508,27.344,0
1581622526.917,28.809,25.879,21.973,14.160,0
1581622526.921,29.297,-16.602,20.020,27.832,0
1581622526.925,17.578,19.043,20.996,33.203,0
1581622526.929,19.043,-1.953,20.020,11.230,0
1581622526.933,28.320,-99.609,15.137,-8.301,0
1581622526.937,16.113,-122.559,12.695,-9.277,0
1581622526.940,6.836,-0.977,15.625,12.695,0
1581622526.944,6.836,71.777,12.695,7.812,0
1581622526.948,20.508,-22.949,13.672,-9.277,0
1581622526.952,37.598,-61.035,20.020,3.906,0
1581622526.956,5.859,9.766,22.461,26.367,0
1581622526.972,-11.719,33.691,18.066,25.879,0
1581622526.976,-3.906,-38.086,15.625,0.488,0
1581622526.980,-1.465,-83.496,15.137,-12.695,0
1581622526.984,25.391,11.719,18.555,9.766,0
1581622526.988,6.348,18.066,23.438,34.180,0
1581622526.992,-22.461,-119.629,21.973,11.719,0
1581622526.996,-2.930,-99.609,18.066,-22.949,0
1581622526.999,22.461,42.969,16.113,-18.555,0
1581622527.003,12.207,35.645,24.414,10.742,0
1581622527.007,-19.043,-10.742,28.809,17.090,0
1581622527.011,-26.855,0.977,26.855,-13.184,0
1581622527.015,-9.277,15.137,28.320,-20.020,0
1581622527.017,22.949,-22.461,26.855,6.836,0
1581622527.021,4.395,-40.527,26.855,13.184,0
1581622527.025,3.418,-32.227,32.227,4.883,0
1581622527.029,-0.977,-25.879,26.367,-1.953,0
1581622527.033,-10.742,3.418,19.043,2.441,0
1581622527.037,31.250,-53.223,20.020,13.672,0
1581622527.041,35.645,-47.363,26.855,5.371,0
1581622527.044,-10.254,18.066,31.738,-11.230,0
1581622527.048,-23.926,0.488,28.809,4.395,0
1581622527.052,-1.953,-83.984,22.461,20.020,0
1581622527.056,6.836,-27.832,18.555,6.836,0
1581622527.060,6.348,44.922,25.879,6.836,0
1581622527.062,3.418,-39.062,27.344,15.137,0
1581622527.066,5.371,-42.480,24.414,28.809,0
1581622527.070,33.203,9.277,23.926,15.625,0
1581622527.074,23.926,-5.859,20.996,-9.766,0
1581622527.078,-7.324,-57.617,19.043,-5.371,0
1581622527.082,-5.859,-89.844,24.414,2.930,0
1581622527.086,-4.395,-21.973,30.273,13.672,0
1581622527.089,-1.465,36.621,23.926,-1.465,0
1581622527.093,-7.324,-84.961,21.973,-14.160,0
1581622527.097,11.230,-104.004,26.855,13.672,0
1581622527.101,30.273,56.152,28.809,29.785,0
1581622527.105,-5.859,17.578,27.344,-28.809,0
1581622527.107,-7.812,-62.988,25.879,-48.828,0
1581622527.111,6.348,-9.766,24.902,20.508,0
1581622527.115,-18.555,40.527,23.438,30.273,0
1581622527.119,-20.020,-12.695,25.879,12.207,0
1581622527.123,22.949,-68.848,26.367,5.859,0
1581622527.127,2.441,-59.570,27.344,8.789,0
1581622527.131,-18.066,-10.254,28.809,-20.020,0
1581622527.134,24.902,21.973,22.949,-11.719,0
1581622527.138,24.902,-90.820,21.973,16.602,0
1581622527.142,0.488,-38.574,24.902,2.930,0
1581622527.146,-3.906,27.832,29.297,2.930,0
1581622527.150,15.137,-62.988,34.668,17.578,0
1581622527.152,23.438,-29.785,30.762,6.836,0
1581622527.156,8.789,17.090,26.855,-18.066,0
1581622527.160,6.836,4.883,29.785,5.371,0
1581622527.164,14.160,-27.344,35.645,13.672,0
1581622527.168,5.859,-49.805,32.715,-32.227,0
1581622527.172,-11.230,-57.129,22.461,-20.508,0
1581622527.176,-11.230,4.395,20.996,29.297,0
1581622527.179,12.207,-54.688,26.367,48.340,0
1581622527.183,-16.113,-107.910,35.645,13.672,0
1581622527.187,-2.930,23.438,36.621,2.441,0
1581622527.191,41.504,20.020,26.855,22.461,0
1581622527.195,36.133,-21.973,25.391,30.762,0
1581622527.197,22.461,-21.484,27.344,27.832,0
1581622527.201,6.348,-30.762,31.250,-1.953,0
1581622527.205,-1.465,-72.266,34.668,-19.531,0
1581622527.209,-3.906,-29.785,35.645,4.395,0
1581622527.213,-16.113,-16.602,30.273,15.625,0
1581622527.217,7.812,-71.289,27.832,-1.465,0
1581622527.221,21.973,-61.523,29.785,-1.465,0
1581622527.224,9.277,-105.957,31.738,14.648,0
1581622527.228,21.973,-38.086,33.203,23.438,0
1581622527.232,14.648,28.809,25.391,5.859,0
1581622527.236,1.465,-82.031,20.508,-16.602,0
1581622527.240,30.273,-82.520,24.414,7.812,0
1581622527.242,34.668,-11.230,26.367,29.785,0
1581622527.246,0.000,-20.508,27.832,-6.836,0
1581622527.250,-13.184,-77.148,28.320,-21.973,0
1581622527.254,-0.488,-67.383,27.832,-5.859,0
1581622527.258,7.324,-55.176,30.762,20.020,0
1581622527.262,-13.184,-66.406,28.809,33.203,0
1581622527.266,-28.320,-105.469,26.367,-27.344,0
1581622527.269,-17.578,-103.027,28.320,-48.340,0
1581622527.273,-4.395,37.598,29.297,10.742,0
1581622527.277,-80.566,30.762,26.367,-7.812,0
1581622527.281,-65.918,-38.086,27.344,-22.461,0
1581622527.285,47.363,-36.621,34.668,5.859,0
1581622527.288,7.324,-8.789,39.551,-3.418,0
1581622527.292,-25.391,-30.762,35.156,-4.395,0
1581622527.296,-21.484,-68.848,35.156,-22.949,0
1581622527.300,-45.410,-60.547,42.969,-50.781,0
1581622527.304,-55.664,-41.992,43.457,-18.555,0
1581622527.308,-38.574,-103.027,40.039,-20.020,0
1581622527.312,-83.496,-139.648,38.574,-69.336,0
1581622527.315,-96.680,-89.355,41.016,-47.852,0
1581622527.319,-17.090,-6.348,40.039,0.000,0
1581622527.323,-4.883,1.953,40.039,25.391,0
1581622527.327,2.441,-60.059,42.969,26.855,0
1581622527.331,14.160,-42.969,32.227,18.555,0
1581622527.333,-8.301,-20.508,33.691,0.977,0
1581622527.337,14.648,-66.895,45.898,28.320,0
1581622527.341,-4.395,-82.031,50.781,38.574,0
1581622527.345,-62.012,-34.668,45.410,-14.160,0
1581622527.349,-68.359,-46.875,36.133,-34.180,0
1581622527.353,-37.598,-139.160,34.180,1.953,0
1581622527.357,-58.105,-117.676,34.180,-3.906,0
1581622527.360,-98.145,-18.066,41.992,-73.242,0
1581622527.364,-88.867,-37.598,45.410,-75.195,0
1581622527.368,-111.816,-115.234,47.363,-15.625,0
1581622527.372,-95.215,-140.625,49.316,20.996,0
1581622527.376,-93.262,-51.270,55.176,-22.949,0
1581622527.394,-90.820,-36.133,60.547,-71.777,0
1581622527.398,-53.223,-71.777,60.547,-97.168,0
1581622527.402,-109.863,-34.180,61.523,-87.402,0
1581622527.406,-123.535,-34.668,62.500,-31.738,0
1581622527.410,-159.180,-65.430,75.684,-92.285,0
1581622527.414,-168.457,-110.352,85.938,-142.578,0
1581622527.418,-113.770,-81.055,79.102,-95.703,0
1581622527.421,-184.082,14.648,105.469,-92.285,0
1581622527.425,-265.137,-55.176,116.699,-187.012,0
1581622527.429,-234.375,-153.809,101.074,-246.582,0
1581622527.433,-186.523,-87.402,132.812,-172.852,0
1581622527.437,-250.000,-73.242,143.066,-211.914,0
1581622527.439,-323.730,-150.391,149.414,-262.695,0
1581622527.443,-327.637,-204.102,163.574,-268.555,0
1581622527.447,-306.641,-153.809,161.133,-290.527,0
1581622527.451,-267.090,-86.426,159.180,-260.742,0
1581622527.455,-296.875,-136.230,161.621,-282.227,0
1581622527.459,-356.934,-175.781,161.133,-301.758,0
1581622527.463,-263.672,-130.371,153.809,-233.398,0
1581622527.466,-234.863,-7.324,149.414,-190.430,0
1581622527.470,-281.738,-89.355,139.648,-208.008,0
1581622527.474,-219.238,-134.277,139.160,-239.746,0
1581622527.478,-228.516,38.086,126.953,-223.633,0
1581622527.482,-191.406,39.062,123.535,-214.355,0
1581622527.484,-208.008,21.973,118.652,-163.574,0
1581622527.488,-210.938,28.320,103.516,-103.027,0
1581622527.492,-127.441,19.043,88.379,-145.020,0
1581622527.496,-89.844,-3.906,76.660,-114.258,0
1581622527.500,-34.180,-33.691,66.895,-39.551,0
1581622527.504,-87.402,-33.691,58.594,-22.461,0
1581622527.508,-138.184,-6.836,50.293,-54.688,0
1581622527.511,-66.895,9.766,49.316,-49.316,0
1581622527.515,-13.184,-101.074,51.270,-12.207,0
1581622527.519,-25.391,-73.242,33.691,-16.602,0
1581622527.523,-8.789,3.418,30.762,9.277,0
1581622527.527,10.742,-40.039,28.809,38.086,0
1581622527.529,60.547,-63.477,17.090,78.125,0
1581622527.533,28.320,-76.172,11.230,99.609,0
1581622527.537,62.988,-105.469,5.859,76.660,0
1581622527.541,121.582,-114.258,-3.418,95.703,0
1581622527.545,86.426,-100.586,-6.348,115.723,0
1581622527.549,68.848,-92.285,-16.113,141.113,0
1581622527.553,73.730,-41.992,-28.320,131.348,0
1581622527.556,117.188,-95.215,-28.320,104.980,0
1581622527.560,185.059,-103.516,-28.809,142.578,0
1581622527.564,161.133,-4.395,-24.414,179.199,0
1581622527.568,133.301,-66.406,-20.996,171.875,0
1581622527.572,152.344,-106.934,-29.297,132.812,0
1581622527.574,171.387,-90.820,-37.109,142.090,0
1581622527.578,154.785,-101.074,-29.297,192.871,0
1581622527.582,106.445,-126.465,-34.668,184.082,0
1581622527.586,146.484,-138.672,-35.156,172.852,0
1581622527.590,205.078,-104.492,-30.762,173.828,0
1581622527.594,185.547,-149.902,-31.250,175.293,0
1581622527.598,170.898,-187.988,-32.227,191.895,0
1581622527.601,192.383,-189.941,-38.574,166.016,0
1581622527.605,158.203,-108.887,-39.551,142.090,0
1581622527.609,136.719,-45.410,-38.574,151.367,0
1581622527.613,137.695,-143.555,-39.062,172.363,0
1581622527.617,147.461,-153.320,-37.598,173.828,0
1581622527.619,167.969,-139.160,-29.297,142.578,0
1581622527.623,133.789,-156.250,-18.555,148.926,0
1581622527.627,129.883,-229.492,-14.648,153.809,0
1581622527.631,126.465,-243.652,-18.555,146.973,0
1581622527.635,145.508,-190.918,-17.090,144.531,0
1581622527.639,157.227,-244.629,-15.137,141.113,0
1581622527.643,138.672,-310.547,-19.043,154.297,0
1581622527.646,151.855,-277.344,-24.902,135.254,0
1581622527.650,124.023,-180.664,-22.949,107.422,0
1581622527.654,105.957,-239.258,-15.625,106.445,0
1581622527.658,106.934,-302.246,-15.137,118.652,0
1581622527.662,101.562,-320.312,-13.184,128.906,0
1581622527.663,111.816,-358.398,-12.207,111.328,0
1581622527.667,95.703,-426.270,-12.207,88.867,0
1581622527.671,77.148,-437.988,-8.789,94.727,0
1581622527.675,88.867,-404.297,-6.836,118.652,0
1581622527.679,92.773,-412.598,-10.742,108.887,0
1581622527.683,75.684,-450.195,-10.254,71.289,0
1581622527.687,79.590,-504.883,-5.859,77.148,0
1581622527.690,85.938,-394.531,-5.859,90.820,0
1581622527.694,70.312,-296.875,-5.859,86.426,0
1581622527.698,62.500,-386.719,-8.789,71.777,0
1581622527.702,67.383,-366.211,-9.766,54.199,0
1581622527.706,75.195,-283.203,-9.277,67.871,0
1581622527.723,66.406,-253.906,-3.418,83.984,0
1581622527.727,37.598,-312.500,4.883,62.988,0
1581622527.731,47.852,-305.664,7.324,48.828,0
1581622527.735,83.984,-243.164,6.836,61.523,0
1581622527.739,64.453,-250.488,1.465,67.383,0
1581622527.743,35.156,-288.574,-1.953,52.734,0
1581622527.747,27.832,-258.301,1.465,44.922,0
1581622527.750,33.203,-113.770,3.906,55.664,0
1581622527.754,60.059,-103.516,4.395,62.012,0
1581622527.758,59.570,-177.246,4.883,58.105,0
1581622527.762,38.086,-177.734,6.836,33.691,0
1581622527.766,29.297,-104.004,1.465,28.809,0
1581622527.767,20.996,-106.445,-0.977,55.664,0
1581622527.771,31.250,-151.855,6.836,62.012,0
1581622527.775,27.832,-119.629,13.184,50.293,0
1581622527.779,20.020,-81.543,12.207,37.598,0
1581622527.783,25.879,-98.633,8.789,40.527,0
1581622527.787,22.949,-116.699,5.371,53.711,0
1581622527.791,36.621,-105.469,2.441,41.016,0
1581622527.794,41.504,-57.617,4.883,28.809,0
1581622527.798,31.738,-46.387,5.859,54.688,0
1581622527.802,42.480,-134.277,7.812,68.359,0
1581622527.806,49.805,-34.668,11.719,53.223,0
1581622527.810,35.645,25.391,10.254,37.598,0
