timestamps,TP9,AF7,AF8,TP10,Marker0
1581971651.956,-71.777,22.461,27.832,-70.801,0
1581971651.960,-58.594,16.113,27.344,-66.895,0
1581971651.964,-59.570,18.066,33.203,-59.570,0
1581971651.968,-47.363,25.391,45.898,-48.828,0
1581971651.972,-16.602,30.273,44.922,-34.668,0
1581971651.976,5.859,25.391,40.039,-11.719,0
1581971651.980,2.930,23.926,35.645,7.812,0
1581971651.983,16.602,21.973,28.809,20.020,0
1581971651.987,39.551,19.043,24.414,25.879,0
1581971651.991,43.945,18.555,23.438,37.598,0
1581971651.995,52.734,17.090,21.973,53.223,0
1581971651.999,70.312,17.578,18.555,62.500,0
1581971652.001,79.590,18.555,23.438,81.055,0
1581971652.005,90.332,16.113,28.809,77.637,0
1581971652.009,90.820,9.766,27.344,71.289,0
1581971652.013,89.355,4.883,23.926,86.426,0
1581971652.017,99.609,7.812,19.043,94.727,0
1581971652.021,99.121,7.324,16.113,97.656,0
1581971652.025,98.633,4.395,18.066,100.586,0
1581971652.028,105.957,13.184,18.066,111.328,0
1581971652.032,113.281,19.043,12.695,123.535,0
1581971652.036,127.441,16.113,12.207,135.742,0
1581971652.040,126.953,13.672,18.555,132.324,0
1581971652.044,121.582,17.578,25.879,120.605,0
1581971652.046,114.746,20.020,28.809,119.141,0
1581971652.050,117.676,20.508,30.273,110.840,0
1581971652.054,127.930,23.438,20.996,88.867,0
1581971652.058,135.742,21.484,16.113,67.383,0
1581971652.062,131.836,20.020,26.367,57.617,0
1581971652.066,119.141,20.508,26.855,64.941,0
1581971652.070,121.094,18.555,23.926,56.152,0
1581971652.073,121.582,18.066,21.973,47.363,0
1581971652.077,122.070,21.973,20.020,51.758,0
1581971652.081,137.695,24.414,19.043,45.898,0
1581971652.085,134.766,17.090,12.695,49.316,0
1581971652.089,126.465,12.695,13.672,54.688,0
1581971652.091,123.535,20.996,22.949,65.918,0
1581971652.095,112.793,22.949,24.902,67.871,0
1581971652.099,113.770,19.043,27.344,56.641,0
1581971652.103,115.723,16.602,23.438,60.547,0
1581971652.107,107.910,8.301,12.207,70.801,0
1581971652.111,109.375,-8.789,19.531,68.359,0
1581971652.115,104.004,-28.809,25.879,57.129,0
1581971652.118,97.656,-34.668,15.625,46.875,0
1581971652.122,96.191,-34.180,12.695,48.828,0
1581971652.126,100.098,-34.668,20.508,71.289,0
1581971652.130,108.398,-25.391,26.855,71.289,0
1581971652.134,109.375,-19.531,32.715,60.547,0
1581971652.136,97.168,-20.508,36.133,73.242,0
1581971652.140,84.961,-20.996,21.973,65.430,0
1581971652.144,83.008,-19.531,21.973,57.129,0
1581971652.148,87.891,-12.207,20.996,50.781,0
1581971652.152,86.914,-7.812,14.648,51.758,0
1581971652.156,88.379,-7.812,23.438,58.105,0
1581971652.160,93.750,-5.371,27.344,57.617,0
1581971652.163,90.820,-1.465,35.645,57.129,0
1581971652.167,83.496,-2.930,32.715,54.688,0
1581971652.171,74.219,0.977,18.555,55.176,0
1581971652.175,72.754,4.395,20.020,55.176,0
1581971652.179,80.078,5.371,18.555,53.711,0
1581971652.181,80.078,8.301,15.625,53.223,0
1581971652.185,69.824,7.324,25.879,53.223,0
1581971652.189,60.059,6.348,33.203,46.387,0
1581971652.193,54.199,6.348,26.855,45.410,0
1581971652.197,58.594,9.766,23.926,45.410,0
1581971652.201,60.059,9.766,26.367,36.133,0
1581971652.205,62.500,11.230,28.809,42.969,0
1581971652.208,62.500,17.578,24.902,40.527,0
1581971652.212,57.129,17.578,26.855,32.227,0
1581971652.216,65.430,20.020,26.367,34.180,0
1581971652.220,67.383,21.973,18.066,36.133,0
1581971652.224,71.289,21.973,22.461,39.062,0
1581971652.226,68.848,20.996,30.273,36.621,0
1581971652.230,57.129,21.484,36.133,38.574,0
1581971652.234,50.781,20.020,27.832,31.250,0
1581971652.238,44.922,21.484,29.297,34.180,0
1581971652.242,49.805,21.973,25.879,34.668,0
1581971652.246,53.223,16.602,20.020,21.973,0
1581971652.250,49.805,21.973,29.297,26.855,0
1581971652.253,50.293,29.297,35.156,40.527,0
1581971652.257,51.758,24.414,33.691,37.109,0
1581971652.261,46.875,25.879,28.809,35.645,0
1581971652.265,55.176,30.273,34.180,44.434,0
1581971652.269,56.152,31.250,39.551,49.316,0
1581971652.271,49.805,31.738,37.598,51.270,0
1581971652.275,48.828,22.461,21.973,37.598,0
1581971652.279,51.270,20.508,15.625,31.738,0
1581971652.283,52.246,23.438,25.879,44.922,0
1581971652.287,41.016,25.391,28.809,42.480,0
1581971652.291,47.363,24.902,34.668,30.273,0
1581971652.295,48.340,30.762,37.109,24.414,0
1581971652.298,42.969,37.109,32.715,28.809,0
1581971652.302,48.340,30.762,30.762,38.574,0
1581971652.306,52.734,25.879,27.832,45.898,0
1581971652.310,54.688,29.297,31.250,43.457,0
1581971652.314,54.688,38.574,42.480,49.316,0
