timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1581617080.802,19.043,18.066,23.438,9.277,0.0,0
1581617080.806,22.949,21.484,16.602,14.648,0.0,0
1581617080.81,36.621,23.926,16.602,35.645,0.0,0
1581617080.814,17.09,18.555,26.855,21.973000000000006,0.0,0
1581617080.8179998,-6.836,11.719,38.086,-1.953,0.0,0
1581617080.822,-6.836,13.672,41.01600000000001,4.395,0.0,0
1581617080.826,-12.695,9.277,40.527,-2.93,0.0,0
1581617080.829,-19.531,6.836,38.574,-12.207,0.0,0
1581617080.833,-31.25,10.254,40.527,-20.02,0.0,0
1581617080.837,-54.199,5.371,44.434,-39.062,0.0,0
1581617080.841,-56.64100000000001,5.859,39.062,-37.109,0.0,0
1581617080.845,-51.27,12.695,37.109,-32.227,0.0,0
1581617080.8620002,-62.988,14.16,46.387,-52.734,0.0,0
1581617080.8660002,-69.336,11.719,51.758,-60.547,0.0,0
1581617080.87,-68.359,15.137,50.78100000000001,-56.64100000000001,0.0,0
1581617080.8739998,-69.336,11.719,45.41,-62.5,0.0,0
1581617080.8779998,-73.242,11.719,43.457,-71.289,0.0,0
1581617080.8820002,-82.031,28.32,42.969,-77.148,0.0,0
1581617080.8860002,-84.473,18.555,38.574,-76.66,0.0,0
1581617080.889,-78.125,8.789,38.574,-67.87100000000001,0.0,0
1581617080.893,-81.543,17.578,50.78100000000001,-71.777,0.0,0
1581617080.897,-85.93799999999997,16.602,66.406,-80.566,0.0,0
1581617080.901,-76.172,15.625,60.059,-69.336,0.0,0
1581617080.905,-75.195,14.16,56.152,-67.383,0.0,0
1581617080.907,-73.73,5.371,70.312,-74.219,0.0,0
1581617080.911,-57.129,7.324,77.148,-55.664,0.0,0
1581617080.915,-48.34,13.184,68.848,-36.133,0.0,0
1581617080.919,-42.48,12.695,53.223,-29.785,0.0,0
1581617080.923,-32.715,15.625,50.78100000000001,-20.02,0.0,0
1581617080.927,-20.996,19.531,45.898,-14.16,0.0,0
1581617080.931,-14.648,16.113,41.504,-6.836,0.0,0
1581617080.934,-15.137,16.113,46.875,0.977,0.0,0
