timestamps,TP9,AF7,AF8,TP10,Marker0
1581611153.877,102.051,-936.035,-885.254,-356.445,0
1581611153.881,73.730,-979.004,-962.891,-259.766,0
1581611153.885,135.254,-967.285,-831.055,-54.688,0
1581611153.889,154.297,-936.523,-693.359,65.430,0
1581611153.893,64.453,-958.984,-842.773,70.801,0
1581611153.897,13.184,-975.586,-997.070,138.672,0
1581611153.901,50.293,-977.539,-952.148,166.992,0
1581611153.904,104.492,-933.105,-723.145,185.547,0
1581611153.908,58.594,-933.594,-789.551,43.945,0
1581611153.912,2.441,-979.980,-951.172,-138.184,0
1581611153.916,13.184,-971.680,-805.176,-96.191,0
1581611153.920,45.410,-960.938,-732.910,-78.613,0
1581611153.922,26.855,-965.820,-882.324,-129.395,0
1581611153.926,-18.066,-974.609,-885.254,-160.156,0
1581611153.930,-12.695,-971.680,-758.301,-120.117,0
1581611153.934,52.734,-972.168,-747.559,10.254,0
1581611153.938,67.871,-972.168,-732.910,51.758,0
1581611153.942,-2.441,-972.656,-806.641,16.113,0
1581611153.946,0.000,-971.680,-909.180,-33.691,0
1581611153.949,41.016,-972.656,-948.730,-64.453,0
1581611153.953,55.664,-972.168,-902.344,-70.312,0
1581611153.957,16.113,-955.078,-740.723,-153.320,0
1581611153.961,-29.297,-956.543,-691.895,-251.953,0
1581611153.965,0.977,-973.633,-858.398,-386.230,0
1581611153.967,64.941,-973.145,-905.762,-407.715,0
1581611153.971,34.668,-967.773,-740.234,-425.781,0
1581611153.975,-48.340,-969.238,-788.086,-552.734,0
1581611153.979,-22.461,-973.145,-913.574,-641.602,0
1581611153.983,51.270,-972.168,-896.484,-729.492,0
1581611153.987,33.691,-972.656,-914.551,-791.992,0
1581611153.991,-38.574,-971.680,-978.516,-861.328,0
1581611153.994,-42.969,-973.145,-974.609,-905.762,0
1581611153.998,19.043,-972.168,-894.531,-875.000,0
1581611154.002,34.668,-954.590,-792.480,-902.344,0
1581611154.006,-6.348,-964.844,-896.973,-954.102,0
1581611154.010,-47.363,-975.586,-994.141,-923.828,0
1581611154.012,-4.395,-971.191,-892.090,-855.469,0
1581611154.016,55.176,-967.773,-763.184,-828.613,0
1581611154.020,17.578,-970.215,-838.867,-914.551,0
1581611154.024,-26.367,-973.145,-958.008,-978.027,0
1581611154.028,26.855,-971.680,-911.133,-969.727,0
1581611154.032,95.215,-972.168,-900.879,-971.680,0
1581611154.036,39.551,-972.168,-937.988,-972.656,0
1581611154.039,-26.855,-972.168,-971.680,-972.168,0
1581611154.043,13.672,-974.121,-884.766,-972.168,0
1581611154.047,63.477,-960.938,-720.215,-973.633,0
1581611154.051,22.461,-961.426,-825.195,-967.285,0
1581611154.055,-46.875,-973.145,-923.340,-973.145,0
1581611154.057,-64.941,-973.633,-882.812,-957.520,0
1581611154.061,-3.906,-968.262,-827.148,-739.746,0
1581611154.065,27.344,-963.867,-759.766,-556.152,0
1581611154.069,-46.387,-972.656,-791.504,-567.383,0
1581611154.073,-74.219,-972.168,-745.117,-608.887,0
1581611154.077,-27.832,-971.680,-875.977,-719.727,0
1581611154.081,30.273,-972.656,-986.328,-840.332,0
1581611154.084,10.742,-957.520,-859.375,-940.918,0
1581611154.088,-59.570,-927.734,-730.469,-975.098,0
1581611154.092,-29.297,-908.691,-700.195,-969.238,0
1581611154.096,35.645,-959.473,-819.336,-972.656,0
1581611154.100,8.301,-943.359,-796.875,-972.656,0
1581611154.102,-41.992,-902.832,-673.340,-972.168,0
1581611154.106,-40.039,-946.777,-785.156,-972.168,0
1581611154.110,16.602,-972.656,-824.219,-972.168,0
1581611154.114,35.156,-968.750,-767.578,-972.656,0
1581611154.118,-41.504,-971.191,-877.441,-972.168,0
1581611154.122,-82.520,-973.145,-969.238,-972.168,0
1581611154.126,-24.902,-970.703,-923.340,-975.098,0
1581611154.129,16.113,-965.820,-780.273,-946.777,0
1581611154.133,-56.152,-970.703,-740.234,-947.266,0
1581611154.137,-102.051,-973.145,-865.234,-977.539,0
1581611154.141,-41.504,-972.168,-954.102,-951.660,0
1581611154.145,-16.602,-972.656,-809.082,-867.676,0
1581611154.162,-83.008,-970.215,-676.758,-813.965,0
1581611154.166,-122.559,-971.680,-765.625,-803.223,0
1581611154.170,-102.539,-973.633,-778.320,-696.289,0
1581611154.174,-41.992,-968.262,-614.258,-555.664,0
