timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1581445004.657,23.926,41.01600000000001,34.18,19.043,0.0,0
1581445004.661,17.578,23.438,35.645,20.02,0.0,0
1581445004.665,23.926,15.137,28.32,22.949,0.0,0
1581445004.669,31.738000000000003,26.855,30.762,22.949,0.0,0
1581445004.673,24.902,23.926,35.645,29.297,0.0,0
1581445004.677,23.438,9.766,24.902,31.738000000000003,0.0,0
1581445004.681,31.25,17.578,13.672,30.273000000000003,0.0,0
1581445004.684,29.785,43.457,10.742,19.043,0.0,0
1581445004.688,25.879,56.152,11.719,19.531,0.0,0
1581445004.6920002,18.066,47.852,27.344,22.461,0.0,0
1581445004.696,20.996,39.551,49.316,12.207,0.0,0
1581445004.7,30.762,31.25,46.875,16.113,0.0,0
1581445004.702,24.902,18.066,30.762,22.949,0.0,0
1581445004.706,17.09,24.414,19.531,26.367,0.0,0
1581445004.71,21.973000000000006,41.01600000000001,19.531,30.273000000000003,0.0,0
1581445004.714,31.25,36.621,30.273000000000003,28.809,0.0,0
1581445004.718,27.832,20.996,35.156,22.949,0.0,0
1581445004.722,15.137,26.367,21.973000000000006,19.531,0.0,0
1581445004.726,17.09,33.203,20.02,16.113,0.0,0
1581445004.729,22.461,23.926,38.086,18.555,0.0,0
1581445004.7329998,16.113,17.578,42.969,13.184,0.0,0
1581445004.7370002,14.16,18.066,41.504,11.23,0.0,0
1581445004.7410002,13.672,19.043,36.621,20.02,0.0,0
1581445004.745,15.625,29.297,18.555,17.09,0.0,0
1581445004.7470002,25.879,35.645,1.465,18.066,0.0,0
1581445004.7510002,22.461,34.668,3.418,17.09,0.0,0
1581445004.755,15.625,33.691,17.09,11.719,0.0,0
1581445004.7589998,21.484,32.715,31.25,11.719,0.0,0
1581445004.7629998,26.367,28.809,29.297,4.395,0.0,0
1581445004.7670002,28.809,16.602,25.879,15.137,0.0,0
1581445004.771,25.391,15.625,28.809,25.879,0.0,0
1581445004.774,15.137,27.832,19.043,16.602,0.0,0
1581445004.778,17.09,38.086,18.066,12.695,0.0,0
1581445004.782,21.484,39.062,23.438,17.578,0.0,0
1581445004.786,12.695,34.18,21.484,18.555,0.0,0
1581445004.79,9.766,31.25,22.461,18.555,0.0,0
1581445004.792,12.695,22.949,22.461,18.066,0.0,0
1581445004.796,12.695,23.438,24.902,17.09,0.0,0
1581445004.8,11.719,16.113,31.25,22.949,0.0,0
1581445004.804,9.277,11.23,22.949,23.438,0.0,0
1581445004.8079998,5.859,24.902,10.254,11.23,0.0,0
1581445004.812,2.93,28.809,11.719,4.395,0.0,0
1581445004.816,5.859,25.879,23.926,11.23,0.0,0
1581445004.819,4.883,17.09,24.414,17.09,0.0,0
1581445004.823,1.953,9.277,21.484,17.578,0.0,0
1581445004.827,9.766,22.949,33.203,11.719,0.0,0
1581445004.831,10.742,36.621,43.457,5.371,0.0,0
1581445004.835,2.93,37.598,43.457,12.207,0.0,0
1581445004.837,8.301,37.598,39.062,19.043,0.0,0
1581445004.841,15.625,36.621,36.621,15.625,0.0,0
1581445004.845,12.207,31.25,27.832,0.488,0.0,0
1581445004.849,6.836,33.203,31.738000000000003,5.371,0.0,0
1581445004.853,-6.348,37.598,34.668,6.836,0.0,0
1581445004.857,-22.949,25.879,23.926,-28.32,0.0,0
1581445004.861,-34.18,21.484,24.414,-50.293,0.0,0
1581445004.8639998,-44.922,34.18,25.391,-54.688,0.0,0
1581445004.8679998,-62.5,49.805,26.367,-63.477,0.0,0
1581445004.8720002,-67.383,55.176,30.273000000000003,-83.008,0.0,0
1581445004.8760002,-80.566,45.898,37.109,-106.934,0.0,0
1581445004.88,-114.258,33.691,48.828,-118.164,0.0,0
1581445004.8979998,-136.719,44.922,55.176,-136.719,0.0,0
1581445004.9020002,-150.879,50.293,61.035,-156.738,0.0,0
1581445004.906,-162.109,40.039,61.035,-172.363,0.0,0
1581445004.91,-178.22299999999996,42.48,55.664,-190.918,0.0,0
1581445004.914,-186.523,44.922,63.965,-191.406,0.0,0
1581445004.918,-188.477,41.01600000000001,65.43,-190.43,0.0,0
1581445004.9220002,-187.012,50.78100000000001,53.223,-208.008,0.0,0
1581445004.925,-182.129,44.434,67.383,-214.355,0.0,0
1581445004.929,-182.617,28.809,81.055,-190.43,0.0,0
1581445004.9329998,-177.24599999999995,49.805,65.43,-178.22299999999996,0.0,0
1581445004.937,-154.297,67.383,41.992,-170.898,0.0,0
1581445004.941,-129.395,55.176,41.01600000000001,-149.90200000000004,0.0,0
1581445004.927,-126.465,47.852,51.27,-132.812,0.0,0
1581445004.931,-120.117,42.969,49.316,-114.258,0.0,0
1581445004.935,-101.562,29.297,53.223,-105.469,0.0,0
1581445004.939,-81.543,31.25,49.316,-94.238,0.0,0
1581445004.9429998,-66.895,46.387,44.922,-68.848,0.0,0
1581445004.947,-70.312,40.527,32.715,-47.363,0.0,0
1581445004.951,-54.688,35.645,16.113,-32.715,0.0,0
1581445004.954,-20.996,37.109,5.371,-24.414,0.0,0
1581445004.958,-6.348,33.691,5.371,-9.766,0.0,0
1581445004.962,-4.883,34.668,26.367,12.695,0.0,0
1581445004.966,6.836,33.203,24.414,25.391,0.0,0
1581445004.97,32.715,28.32,6.836,33.203,0.0,0
1581445004.972,48.828,18.066,8.789,38.086,0.0,0
1581445004.976,55.664,9.766,16.602,43.945,0.0,0
1581445004.98,59.082,21.973000000000006,7.812,46.387,0.0,0
1581445004.984,58.594,39.062,-29.297,50.78100000000001,0.0,0
1581445004.988,71.289,42.969,-17.09,58.105,0.0,0
1581445004.992,67.383,38.574,30.762,59.082,0.0,0
1581445004.996,53.223,38.086,36.133,61.035,0.0,0
1581445004.9989998,66.895,21.973000000000006,20.508000000000006,72.266,0.0,0
1581445005.0029998,85.449,4.883,7.812,83.984,0.0,0
1581445005.0070002,88.37899999999998,12.695,16.602,85.449,0.0,0
1581445005.0110002,77.148,23.926,22.949,87.402,0.0,0
1581445005.015,75.195,23.926,14.16,94.238,0.0,0
1581445005.032,83.984,13.672,6.836,95.215,0.0,0
1581445005.036,81.543,7.812,-3.906,101.074,0.0,0
1581445005.04,73.242,10.742,0.977,113.281,0.0,0
1581445005.044,74.219,15.625,12.695,105.469,0.0,0
1581445005.048,86.914,15.137,9.766,96.191,0.0,0
1581445005.052,102.051,12.207,15.137,100.098,0.0,0
1581445005.056,96.191,13.672,19.531,99.609,0.0,0
1581445005.059,84.961,16.602,23.926,92.773,0.0,0
1581445005.063,96.68,26.367,20.996,92.773,0.0,0
1581445005.0670002,110.352,28.809,17.09,89.844,0.0,0
1581445005.071,106.934,28.809,2.93,98.145,0.0,0
1581445005.075,96.191,28.32,-20.508000000000006,99.121,0.0,0
1581445005.077,96.68,24.902,-8.789,83.49600000000002,0.0,0
1581445005.081,105.957,25.391,15.625,84.473,0.0,0
1581445005.085,102.539,21.973000000000006,27.344,80.566,0.0,0
1581445005.089,90.82,16.113,26.367,82.031,0.0,0
1581445005.093,89.355,11.719,21.973000000000006,86.914,0.0,0
1581445005.097,91.309,4.395,15.137,83.008,0.0,0
1581445005.101,81.543,12.207,15.137,79.59,0.0,0
1581445005.104,75.684,24.902,25.879,79.59,0.0,0
1581445005.1079998,68.848,21.973000000000006,22.461,81.055,0.0,0
1581445005.1120002,71.777,19.531,5.371,82.031,0.0,0
1581445005.1160002,83.984,22.949,12.695,82.52,0.0,0
1581445005.12,77.148,21.484,32.715,80.566,0.0,0
1581445005.123,65.918,13.672,37.109,80.566,0.0,0
1581445005.127,67.383,7.324,29.785,71.777,0.0,0
1581445005.131,73.73,11.719,25.391,63.477,0.0,0
1581445005.135,64.453,15.625,25.879,61.035,0.0,0
1581445005.139,49.316,10.254,24.902,66.406,0.0,0
1581445005.143,56.64100000000001,8.301,16.602,71.289,0.0,0
1581445005.147,69.824,11.23,11.23,63.965,0.0,0
1581445005.15,70.312,15.137,15.625,55.664,0.0,0
1581445005.154,64.453,22.461,19.531,54.199,0.0,0
1581445005.158,56.152,28.32,8.789,55.176,0.0,0
1581445005.1620002,64.453,29.297,0.0,52.734,0.0,0
1581445005.166,77.637,24.902,13.672,56.64100000000001,0.0,0
1581445005.168,69.824,15.625,30.273000000000003,62.988,0.0,0
1581445005.1720002,60.059,8.789,34.668,66.406,0.0,0
1581445005.176,68.848,15.625,28.809,76.66,0.0,0
1581445005.18,69.336,20.996,25.879,73.73,0.0,0
1581445005.184,62.988,17.578,31.25,73.242,0.0,0
1581445005.188,55.664,18.555,26.855,76.66,0.0,0
1581445005.1920002,52.734,16.113,12.207,63.477,0.0,0
1581445005.195,59.57,18.066,14.648,61.035,0.0,0
1581445005.199,60.059,27.832,30.273000000000003,66.895,0.0,0
1581445005.2029998,47.852,29.297,32.715,64.453,0.0,0
1581445005.207,44.434,18.555,19.043,64.941,0.0,0
1581445005.211,52.734,5.859,19.531,69.824,0.0,0
1581445005.2129998,47.852,7.812,34.668,65.43,0.0,0
1581445005.217,32.715,17.578,39.551,52.246,0.0,0
1581445005.221,31.738000000000003,13.184,36.133,49.805,0.0,0
1581445005.225,44.434,2.93,31.738000000000003,51.758,0.0,0
1581445005.229,51.27,7.324,15.137,46.875,0.0,0
1581445005.2329998,41.504,21.484,6.836,41.992,0.0,0
1581445005.2370002,33.691,30.273000000000003,24.902,44.434,0.0,0
1581445005.24,41.01600000000001,31.738000000000003,21.484,41.01600000000001,0.0,0
1581445005.244,49.805,21.973000000000006,7.324,38.574,0.0,0
1581445005.248,48.34,19.043,18.555,43.457,0.0,0
1581445005.252,36.621,21.973000000000006,27.832,38.086,0.0,0
1581445005.256,41.992,19.043,27.832,40.527,0.0,0
1581445005.258,62.5,27.344,18.066,42.969,0.0,0
1581445005.262,55.664,39.551,2.93,39.062,0.0,0
1581445005.266,38.574,45.41,-5.859,43.457,0.0,0
1581445005.27,44.922,33.203,6.836,42.48,0.0,0
