timestamps,TP9,AF7,AF8,TP10,Marker0
1581628385.384,15.137,11.719,15.625,25.391,0
1581628385.388,12.695,50.781,64.453,11.719,0
1581628385.392,8.789,32.227,72.754,5.371,0
1581628385.396,0.488,-22.461,30.762,13.672,0
1581628385.400,9.277,3.906,22.949,28.809,0
1581628385.404,4.395,0.488,23.926,5.371,0
1581628385.408,24.902,13.184,20.508,-6.348,0
1581628385.411,37.598,66.406,40.039,19.531,0
1581628385.415,4.395,43.457,47.363,8.301,0
1581628385.419,13.672,-15.137,54.199,-7.324,0
1581628385.423,9.766,-16.113,57.129,11.230,0
1581628385.427,13.672,23.438,51.758,40.039,0
1581628385.429,25.879,-5.859,30.273,36.133,0
1581628385.433,20.508,-29.785,26.855,0.977,0
1581628385.437,40.527,-22.949,20.020,21.484,0
1581628385.441,60.059,-13.672,6.836,29.785,0
1581628385.445,17.090,72.754,25.879,11.230,0
1581628385.449,-9.766,91.309,37.598,15.137,0
1581628385.453,17.578,81.055,39.062,1.465,0
1581628385.456,54.199,-19.043,46.875,20.996,0
1581628385.460,40.039,-119.629,48.340,68.359,0
1581628385.464,28.809,-12.207,18.555,64.453,0
1581628385.468,45.410,18.555,-0.977,46.387,0
1581628385.472,40.039,-24.414,-1.953,27.344,0
1581628385.475,16.602,35.645,23.926,16.113,0
1581628385.479,2.930,81.543,59.570,13.672,0
1581628385.483,0.977,91.309,61.035,-1.465,0
1581628385.487,-8.301,70.312,58.105,-6.836,0
1581628385.491,-4.883,43.457,56.641,0.000,0
1581628385.495,6.348,19.043,47.363,1.953,0
1581628385.499,14.160,-12.695,40.039,13.672,0
1581628385.502,14.160,-15.625,37.598,23.438,0
1581628385.506,4.883,-7.324,38.574,5.371,0
1581628385.510,-23.926,-35.156,33.203,-22.461,0
1581628385.514,-20.996,-26.367,24.414,-31.250,0
1581628385.518,-24.902,15.137,20.508,-31.250,0
1581628385.519,-45.898,21.484,24.902,-33.203,0
1581628385.523,-55.176,-6.348,25.879,-48.340,0
1581628385.527,-49.805,-0.977,24.414,-63.965,0
1581628385.531,-51.758,4.395,8.301,-66.406,0
1581628385.535,-78.125,-10.254,-2.930,-61.035,0
1581628385.539,-109.375,-16.113,15.137,-98.145,0
1581628385.543,-118.652,-10.254,30.273,-126.465,0
1581628385.546,-90.332,-22.461,40.527,-104.980,0
1581628385.550,-105.957,-75.195,17.578,-120.117,0
1581628385.554,-127.930,-87.891,14.160,-112.305,0
1581628385.558,-132.812,-18.066,19.043,-111.816,0
