timestamps,TP9,AF7,AF8,TP10,Marker0
1581447052.269,-972.168,-507.812,-454.590,30.762,0
1581447052.273,-972.168,-390.625,-356.934,23.438,0
1581447052.277,-972.656,-423.340,-384.277,16.113,0
1581447052.281,-972.168,-564.453,-515.137,0.488,0
1581447052.285,-972.656,-509.766,-475.586,-1.465,0
1581447052.289,-972.168,-507.324,-482.422,-4.395,0
1581447052.293,-972.168,-607.910,-575.195,-6.348,0
1581447052.296,-972.168,-780.762,-732.910,-7.324,0
1581447052.300,-972.168,-822.266,-779.297,-14.160,0
1581447052.304,-972.168,-517.090,-518.066,-11.230,0
1581447052.308,-972.168,-529.297,-520.508,12.695,0
1581447052.312,-972.168,-629.395,-611.328,25.879,0
1581447052.314,-972.656,-524.414,-531.250,11.719,0
1581447052.318,-972.656,-365.234,-396.484,4.883,0
1581447052.322,-972.656,-399.902,-421.387,3.418,0
1581447052.326,-972.168,-541.992,-537.598,6.348,0
1581447052.330,-972.168,-494.141,-494.629,20.996,0
1581447052.334,-972.656,-452.637,-452.637,19.043,0
1581447052.338,-972.656,-548.340,-520.996,16.602,0
1581447052.341,-972.168,-782.715,-705.566,15.625,0
1581447052.345,-972.168,-696.289,-639.160,15.625,0
1581447052.349,-972.168,-377.441,-375.488,27.344,0
1581447052.353,-972.168,-417.480,-400.879,25.391,0
1581447052.357,-972.656,-497.559,-463.867,28.809,0
1581447052.359,-972.168,-526.367,-488.770,32.715,0
1581447052.363,-972.168,-480.957,-450.684,23.438,0
1581447052.367,-972.656,-478.027,-455.566,3.906,0
1581447052.371,-972.656,-527.832,-494.629,1.953,0
1581447052.375,-972.168,-474.121,-444.824,3.906,0
1581447052.379,-972.168,-540.527,-502.441,-3.418,0
1581447052.383,-972.168,-736.328,-664.551,9.277,0
1581447052.386,-972.168,-835.938,-757.324,23.438,0
1581447052.390,-972.168,-583.984,-553.223,30.762,0
1581447052.394,-972.656,-424.805,-409.180,51.758,0
1581447052.398,-974.121,-445.801,-424.805,50.781,0
1581447052.402,-966.797,-449.219,-438.477,15.625,0
1581447052.404,-966.309,-419.922,-423.340,5.859,0
1581447052.408,-937.012,-434.570,-439.453,-5.371,0
1581447052.412,-621.582,-452.148,-454.590,-2.930,0
1581447052.416,114.258,-492.676,-491.699,-1.953,0
1581447052.420,829.590,-478.516,-466.309,23.926,0
1581447052.424,-991.211,-535.645,-504.395,45.898,0
1581447052.428,981.445,-735.840,-686.035,18.066,0
1581447052.431,-999.512,-568.359,-559.082,2.930,0
1581447052.435,-1000.000,-317.383,-341.309,15.625,0
1581447052.439,999.512,-455.566,-445.801,50.293,0
1581447052.443,999.512,-513.184,-490.723,47.852,0
1581447052.447,999.512,-367.188,-371.094,40.039,0
1581447052.464,999.512,-328.613,-329.590,40.527,0
1581447052.468,999.512,-492.188,-462.402,55.664,0
1581447052.472,999.512,-538.086,-505.371,70.801,0
1581447052.476,999.512,-349.609,-343.262,54.688,0
1581447052.480,999.512,-306.152,-307.129,50.781,0
1581447052.484,999.512,-604.004,-555.664,54.688,0
1581447052.488,999.512,-839.844,-773.438,44.434,0
1581447052.491,999.512,-525.879,-520.996,51.758,0
1581447052.495,999.512,-290.527,-307.617,67.871,0
1581447052.499,999.512,-482.422,-473.145,69.336,0
1581447052.503,999.512,-493.652,-479.980,74.219,0
1581447052.507,999.512,-336.914,-349.609,82.520,0
1581447052.509,999.512,-334.473,-359.863,90.332,0
1581447052.513,999.512,-411.133,-424.316,89.844,0
1581447052.517,999.512,-451.172,-468.262,84.961,0
1581447052.521,999.512,-378.906,-410.156,87.402,0
1581447052.525,999.512,-387.207,-418.457,83.008,0
1581447052.529,999.512,-502.930,-520.020,74.219,0
1581447052.533,999.512,-603.516,-598.633,76.660,0
1581447052.536,999.512,-523.438,-532.227,76.660,0
1581447052.540,999.512,-414.062,-438.477,62.012,0
1581447052.544,999.512,-655.273,-646.484,48.340,0
1581447052.548,999.512,-605.957,-610.840,49.805,0
1581447052.552,999.512,-382.324,-416.504,52.734,0
1581447052.554,999.512,-474.609,-492.188,43.945,0
1581447052.558,999.512,-476.562,-495.117,42.969,0
1581447052.562,999.512,-372.559,-406.250,47.363,0
1581447052.566,999.512,-359.863,-392.578,47.852,0
1581447052.570,999.512,-449.219,-467.773,41.016,0
1581447052.574,999.512,-558.105,-572.266,40.039,0
1581447052.578,999.512,-573.730,-590.332,41.992,0
1581447052.581,999.512,-497.070,-522.461,30.762,0
1581447052.585,999.512,-609.863,-614.746,20.508,0
1581447052.589,999.512,-706.543,-704.102,5.371,0
1581447052.593,999.512,-407.227,-458.984,3.906,0
1581447052.597,999.512,-382.812,-425.781,4.883,0
1581447052.599,999.512,-535.156,-548.828,2.441,0
1581447052.603,999.512,-487.305,-513.672,13.672,0
1581447052.607,999.512,-332.520,-375.488,31.250,0
1581447052.611,999.512,-371.582,-401.367,38.086,0
1581447052.615,999.512,-482.422,-498.047,30.762,0
1581447052.619,999.512,-544.434,-553.711,30.273,0
1581447052.623,999.512,-497.070,-519.531,44.922,0
1581447052.626,999.512,-457.031,-490.723,64.453,0
1581447052.630,999.512,-699.707,-696.777,62.500,0
1581447052.634,999.512,-602.051,-629.883,41.016,0
1581447052.638,999.512,-282.715,-359.863,38.574,0
1581447052.642,999.512,-361.816,-402.832,45.898,0
1581447052.644,999.512,-450.684,-466.309,34.180,0
1581447052.648,999.512,-339.355,-374.023,35.156,0
1581447052.652,999.512,-302.734,-345.215,27.344,0
1581447052.656,999.512,-464.844,-486.328,17.578,0
1581447052.660,999.512,-541.992,-547.363,27.832,0
1581447052.664,999.512,-547.363,-548.340,5.371,0
1581447052.668,999.512,-536.621,-559.570,-17.090,0
