,timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
0,1581362577.583,52.734,-464.844,35.645,40.039,0.0,0
1,1581362577.587,37.109,-418.457,32.715,41.504,0.0,0
2,1581362577.591,8.789,-330.566,29.785,31.738000000000003,0.0,0
3,1581362577.595,5.859,-437.5,28.809,31.738000000000003,0.0,0
4,1581362577.599,-9.277,-448.242,30.762,31.738000000000003,0.0,0
5,1581362577.603,-4.395,-485.352,32.715,29.297,0.0,0
6,1581362577.607,20.508000000000006,-578.125,33.203,32.227,0.0,0
7,1581362577.61,46.387,-767.09,35.156,41.992,0.0,0
8,1581362577.6139998,19.531,-651.855,33.691,45.898,0.0,0
9,1581362577.6179998,3.418,-287.1090000000001,30.273000000000003,41.992,0.0,0
10,1581362577.6220002,18.555,-329.102,25.391,25.879,0.0,0
11,1581362577.6260002,39.062,-403.32,20.996,21.973000000000006,0.0,0
12,1581362577.6279998,58.105,-302.246,31.738000000000003,25.391,0.0,0
13,1581362577.6320002,55.176,-260.254,36.133,13.672,0.0,0
14,1581362577.6360002,62.012,-339.844,41.504,11.719,0.0,0
15,1581362577.64,66.895,-385.742,49.805,15.137,0.0,0
16,1581362577.644,54.688,-415.039,45.898,24.414,0.0,0
17,1581362577.6479998,57.617,-488.281,39.551,27.832,0.0,0
18,1581362577.6520002,74.219,-693.3589999999998,42.48,21.973000000000006,0.0,0
19,1581362577.655,53.71100000000001,-793.457,40.527,21.484,0.0,0
20,1581362577.659,48.828,-443.359,32.715,25.391,0.0,0
21,1581362577.663,85.449,-307.129,28.32,31.25,0.0,0
22,1581362577.667,81.543,-362.305,30.762,35.156,0.0,0
23,1581362577.671,76.172,-320.801,35.156,32.227,0.0,0
24,1581362577.673,62.012,-270.508,36.133,32.715,0.0,0
25,1581362577.677,48.34,-298.828,39.551,37.598,0.0,0
26,1581362577.681,58.594,-431.641,38.086,32.227,0.0,0
27,1581362577.685,32.715,-442.383,32.715,23.438,0.0,0
28,1581362577.689,23.438,-336.426,33.203,29.785,0.0,0
29,1581362577.6929998,49.805,-515.625,35.156,40.527,0.0,0
30,1581362577.697,63.477,-855.957,39.062,41.504,0.0,0
31,1581362577.7,62.988,-737.305,44.434,35.645,0.0,0
32,1581362577.704,44.922,-319.336,42.48,31.738000000000003,0.0,0
33,1581362577.708,50.78100000000001,-333.496,41.01600000000001,41.01600000000001,0.0,0
34,1581362577.712,63.965,-508.789,40.527,40.527,0.0,0
35,1581362577.716,49.805,-452.637,33.691,24.902,0.0,0
36,1581362577.748,42.48,-382.324,32.227,25.391,0.0,0
37,1581362577.752,66.406,-476.074,38.086,37.109,0.0,0
38,1581362577.756,60.059,-543.945,38.574,28.32,0.0,0
39,1581362577.76,61.523,-406.25,33.691,4.395,0.0,0
40,1581362577.764,81.055,-332.031,37.109,-1.465,0.0,0
41,1581362577.768,83.984,-690.43,42.48,16.113,0.0,0
42,1581362577.772,65.918,-887.207,42.969,28.32,0.0,0
43,1581362577.775,49.805,-547.852,47.852,22.949,0.0,0
44,1581362577.779,57.129,-456.543,45.898,19.531,0.0,0
45,1581362577.783,62.5,-698.242,44.434,34.668,0.0,0
46,1581362577.7870002,49.316,-675.7810000000002,44.922,42.969,0.0,0
47,1581362577.791,43.945,-449.219,38.086,34.668,0.0,0
48,1581362577.778,45.41,-412.598,36.133,23.926,0.0,0
49,1581362577.782,42.969,-497.559,36.621,26.855,0.0,0
50,1581362577.786,45.41,-569.336,34.668,26.855,0.0,0
51,1581362577.79,48.34,-521.484,33.691,29.785,0.0,0
52,1581362577.794,49.316,-443.359,34.668,36.621,0.0,0
53,1581362577.798,31.25,-554.688,33.203,30.273000000000003,0.0,0
54,1581362577.802,39.551,-735.352,36.133,36.621,0.0,0
55,1581362577.805,50.78100000000001,-551.758,41.504,45.898,0.0,0
56,1581362577.809,29.785,-426.27,38.574,38.086,0.0,0
57,1581362577.813,37.598,-599.121,33.691,30.273000000000003,0.0,0
58,1581362577.8170002,27.832,-517.09,38.574,29.297,0.0,0
59,1581362577.821,15.137,-392.09,45.41,37.598,0.0,0
60,1581362577.823,14.16,-592.285,40.527,37.598,0.0,0
61,1581362577.827,26.855,-881.3480000000002,37.109,16.113,0.0,0
62,1581362577.831,41.01600000000001,-701.172,34.18,-1.953,0.0,0
63,1581362577.835,52.246,-432.129,30.273000000000003,5.859,0.0,0
64,1581362577.839,52.734,-527.344,26.855,2.93,0.0,0
65,1581362577.843,38.086,-722.6560000000002,25.879,-9.766,0.0,0
66,1581362577.847,37.109,-799.805,25.879,8.789,0.0,0
67,1581362577.85,21.973000000000006,-625.0,22.949,18.066,0.0,0
68,1581362577.854,4.395,-673.828,25.879,-2.441,0.0,0
69,1581362577.8579998,8.789,-844.727,31.25,-11.23,0.0,0
70,1581362577.8620002,36.621,-500.977,28.32,-12.207,0.0,0
71,1581362577.8660002,36.621,-386.23,25.879,-5.371,0.0,0
72,1581362577.8679998,24.902,-562.5,21.484,3.418,0.0,0
73,1581362577.8720002,62.988,-520.996,9.766,4.883,0.0,0
74,1581362577.8760002,66.895,-336.914,1.953,-0.488,0.0,0
75,1581362577.88,32.227,-499.512,-0.977,-0.977,0.0,0
76,1581362577.8839998,56.64100000000001,-658.203,-3.418,13.672,0.0,0
77,1581362577.8879998,85.93799999999997,-682.617,-4.883,14.16,0.0,0
78,1581362577.8920002,88.37899999999998,-705.078,-2.441,16.113,0.0,0
79,1581362577.895,77.148,-565.43,-1.465,23.926,0.0,0
80,1581362577.899,77.637,-776.367,-3.418,35.156,0.0,0
81,1581362577.903,70.801,-783.203,-5.859,38.086,0.0,0
82,1581362577.907,57.617,-453.125,-8.789,26.855,0.0,0
83,1581362577.911,67.87100000000001,-501.953,-8.301,27.344,0.0,0
84,1581362577.913,90.332,-584.4730000000002,-4.395,34.18,0.0,0
85,1581362577.917,96.191,-477.539,2.441,40.039,0.0,0
86,1581362577.921,85.449,-396.484,7.812,34.668,0.0,0
87,1581362577.925,91.797,-532.227,5.371,21.484,0.0,0
88,1581362577.929,95.215,-615.7230000000002,2.93,23.926,0.0,0
89,1581362577.9329998,80.566,-600.0980000000002,1.465,30.762,0.0,0
90,1581362577.937,52.246,-687.988,3.418,24.414,0.0,0
91,1581362577.94,62.988,-838.3789999999998,7.812,26.367,0.0,0
92,1581362577.944,74.707,-906.738,12.207,24.414,0.0,0
93,1581362577.948,67.87100000000001,-604.98,13.184,35.645,0.0,0
94,1581362577.952,83.49600000000002,-376.953,16.113,43.945,0.0,0
95,1581362577.956,100.098,-485.352,26.855,41.992,0.0,0
96,1581362577.958,97.656,-543.945,26.367,42.48,0.0,0
97,1581362577.962,60.059,-432.617,24.414,42.48,0.0,0
98,1581362577.966,39.551,-553.2230000000002,28.32,54.688,0.0,0
99,1581362577.97,45.41,-669.434,28.809,58.105,0.0,0
100,1581362577.974,46.387,-519.043,25.391,49.316,0.0,0
101,1581362577.978,53.223,-542.969,22.949,51.758,0.0,0
102,1581362577.982,56.152,-715.332,15.625,51.27,0.0,0
103,1581362577.985,65.43,-888.184,8.789,38.574,0.0,0
104,1581362577.9889998,55.664,-747.07,15.137,38.574,0.0,0
105,1581362577.9929998,58.594,-520.02,18.555,39.062,0.0,0
106,1581362577.9970002,49.805,-584.4730000000002,9.277,34.18,0.0,0
107,1581362578.0010002,39.551,-610.352,9.277,31.25,0.0,0
108,1581362578.0029998,68.359,-452.148,15.137,20.996,0.0,0
109,1581362578.0070002,49.316,-337.891,13.184,8.301,0.0,0
110,1581362578.0110002,24.902,-514.648,17.578,16.113,0.0,0
111,1581362578.015,39.062,-615.7230000000002,27.344,25.879,0.0,0
112,1581362578.019,38.574,-518.555,22.461,22.461,0.0,0
113,1581362578.0229998,39.551,-550.293,23.926,26.367,0.0,0
114,1581362578.0270002,52.246,-801.758,32.715,29.785,0.0,0
115,1581362578.03,71.289,-908.203,30.273000000000003,30.762,0.0,0
116,1581362578.034,76.66,-572.754,20.02,36.133,0.0,0
117,1581362578.038,29.297,-377.441,23.926,24.902,0.0,0
118,1581362578.042,-31.25,-494.141,37.598,-4.883,0.0,0
119,1581362578.046,-52.246,-547.852,37.109,-26.855,0.0,0
120,1581362578.048,-45.41,-545.41,32.227,-37.598,0.0,0
121,1581362578.052,-52.734,-487.793,34.668,-46.875,0.0,0
122,1581362578.056,-95.703,-523.9259999999998,46.387,-51.27,0.0,0
123,1581362578.06,-117.188,-565.43,49.805,-49.316,0.0,0
124,1581362578.064,-98.633,-444.336,50.78100000000001,-52.246,0.0,0
125,1581362578.0679998,-93.75,-529.785,61.035,-61.035,0.0,0
126,1581362578.072,-89.355,-866.211,56.64100000000001,-48.34,0.0,0
