timestamps,TP9,AF7,AF8,TP10,Marker0
1581710710.401,41.992,35.156,27.344,-66.895,0
1581710710.405,44.434,18.555,28.320,-33.691,0
1581710710.409,41.016,12.207,30.762,-23.926,0
1581710710.413,27.832,30.273,23.926,-88.379,0
1581710710.417,25.879,34.180,17.090,-120.117,0
1581710710.421,23.926,11.719,20.508,-88.379,0
1581710710.424,14.160,-5.859,18.555,-57.617,0
1581710710.428,17.090,12.207,20.508,-88.379,0
1581710710.432,25.391,30.273,24.902,-136.230,0
1581710710.436,20.996,22.949,28.320,-105.957,0
1581710710.440,16.113,25.391,35.156,-67.383,0
1581710710.444,24.414,21.484,29.297,-73.730,0
1581710710.446,32.715,13.672,27.832,-121.094,0
1581710710.450,30.762,4.395,39.551,-133.301,0
1581710710.454,12.695,3.906,35.156,-80.078,0
1581710710.458,6.836,19.531,24.902,-65.918,0
1581710710.462,19.043,14.648,29.297,-91.797,0
1581710710.466,19.531,-3.906,26.367,-106.934,0
1581710710.469,10.742,6.836,21.484,-75.195,0
1581710710.473,14.160,34.668,31.250,-25.391,0
1581710710.477,18.066,24.414,34.668,-39.551,0
1581710710.481,15.625,8.789,31.738,-66.895,0
1581710710.485,1.953,29.785,26.367,-51.270,0
1581710710.489,-8.301,41.016,20.996,-29.297,0
1581710710.506,5.859,26.367,24.414,-40.527,0
1581710710.510,13.184,10.254,27.832,-84.961,0
1581710710.514,-0.977,14.160,22.949,-95.703,0
1581710710.518,-5.371,24.414,27.832,-68.848,0
1581710710.522,0.977,18.066,26.855,-79.102,0
1581710710.526,9.277,8.789,26.855,-114.258,0
1581710710.529,20.508,21.484,28.320,-114.746,0
1581710710.533,11.719,46.387,27.832,-66.895,0
1581710710.537,8.301,40.527,36.621,-45.410,0
1581710710.541,13.184,3.906,34.668,-78.613,0
1581710710.545,-0.488,11.719,30.273,-86.914,0
1581710710.549,-2.930,30.273,32.715,-52.246,0
1581710710.551,8.301,18.555,43.945,-19.043,0
1581710710.555,14.648,20.508,44.922,-51.270,0
1581710710.559,20.508,0.488,37.598,-90.332,0
1581710710.563,18.555,-5.371,37.598,-50.293,0
1581710710.567,8.789,1.953,34.668,2.930,0
1581710710.571,7.324,-13.672,30.762,1.953,0
1581710710.574,9.766,5.371,31.738,-53.711,0
1581710710.578,8.789,31.738,33.203,-62.500,0
1581710710.582,6.348,-8.301,35.156,2.930,0
1581710710.586,13.184,-22.949,37.598,19.531,0
1581710710.590,19.043,31.250,41.504,-4.883,0
1581710710.594,14.160,25.879,34.180,-6.348,0
1581710710.597,5.371,-0.977,30.273,40.039,0
1581710710.601,-5.371,0.977,37.109,70.312,0
1581710710.605,-2.441,11.230,34.180,17.090,0
1581710710.609,9.766,-2.441,31.738,-34.180,0
1581710710.613,9.277,-13.672,29.297,-39.062,0
1581710710.617,5.371,-3.906,22.949,-33.691,0
1581710710.620,11.230,17.090,25.391,-59.082,0
1581710710.624,26.367,31.738,26.855,-96.680,0
1581710710.628,17.090,6.836,25.391,-59.570,0
1581710710.632,0.000,8.301,33.203,-12.207,0
1581710710.636,19.043,44.434,38.086,-1.465,0
1581710710.640,20.508,34.180,34.668,0.977,0
1581710710.641,2.441,25.391,29.785,13.672,0
1581710710.645,-3.906,27.832,27.832,65.918,0
1581710710.649,-1.953,15.137,20.996,59.570,0
1581710710.653,0.000,-3.906,24.414,5.371,0
1581710710.657,5.859,11.230,45.410,12.695,0
1581710710.661,-2.930,20.020,41.016,38.086,0
1581710710.664,-17.090,30.762,30.762,40.039,0
1581710710.668,-10.254,10.254,42.969,-11.719,0
1581710710.672,-4.395,-24.414,43.945,-66.895,0
1581710710.676,-9.277,28.809,43.945,-23.926,0
1581710710.680,-8.301,40.527,40.039,16.602,0
1581710710.684,-11.719,21.484,27.344,-7.324,0
1581710710.686,-2.930,18.555,27.344,-53.223,0
1581710710.690,-1.465,15.625,22.949,-50.781,0
1581710710.694,-11.719,12.695,19.043,-8.789,0
1581710710.698,2.441,9.277,30.273,-21.973,0
1581710710.702,19.531,9.766,39.062,-64.453,0
1581710710.706,15.137,-6.348,32.715,-77.637,0
1581710710.709,8.789,7.324,23.926,-56.152,0
1581710710.713,9.766,4.395,35.645,-49.316,0
1581710710.717,22.461,20.508,37.598,-88.867,0
1581710710.721,24.902,59.082,31.738,-114.746,0
1581710710.725,10.742,34.668,23.926,-99.609,0
1581710710.729,4.883,19.043,16.113,-70.801,0
1581710710.732,10.254,31.250,29.785,-89.355,0
1581710710.736,5.371,33.203,39.551,-135.254,0
1581710710.740,-3.906,9.277,36.133,-117.188,0
1581710710.744,-9.766,-0.977,38.574,-91.797,0
1581710710.748,-9.277,8.789,36.133,-119.629,0
1581710710.752,-8.301,4.395,30.762,-145.020,0
1581710710.755,-9.277,-10.742,32.227,-124.023,0
1581710710.759,-6.348,-3.418,34.180,-83.984,0
1581710710.763,0.488,39.062,26.855,-90.332,0
1581710710.767,-1.465,28.320,26.367,-139.648,0
1581710710.771,-4.883,-3.418,31.738,-133.789,0
1581710710.775,-4.883,-0.488,31.250,-93.750,0
1581710710.777,-8.301,10.254,33.203,-80.078,0
1581710710.781,2.441,15.625,39.062,-123.047,0
1581710710.785,8.301,18.066,38.086,-148.438,0
1581710710.789,-5.859,14.648,30.762,-105.957,0
1581710710.793,-2.441,6.348,30.273,-76.660,0
1581710710.797,11.719,3.906,32.227,-83.008,0
1581710710.800,20.996,-27.344,36.133,-116.699,0
1581710710.804,15.625,-9.766,27.344,-90.332,0
1581710710.808,4.395,40.039,23.926,-24.414,0
1581710710.812,10.254,34.668,33.691,-28.320,0
1581710710.816,14.160,16.113,29.785,-63.477,0
1581710710.820,5.859,16.113,24.414,-70.801,0
1581710710.821,-1.953,24.414,32.227,-28.320,0
1581710710.825,7.812,8.789,34.668,-1.953,0
1581710710.829,26.367,13.184,30.762,-39.062,0
1581710710.833,4.395,25.391,40.527,-65.430,0
1581710710.837,-12.207,16.602,44.434,-49.805,0
1581710710.841,4.395,-12.207,34.668,-27.832,0
1581710710.844,0.488,-25.879,36.621,-60.059,0
1581710710.848,-8.789,12.207,43.945,-97.168,0
1581710710.852,-20.020,10.254,39.551,-65.918,0
1581710710.856,-26.855,-23.438,34.668,-64.941,0
1581710710.860,-11.719,-18.066,41.016,-96.191,0
1581710710.864,0.488,7.812,46.387,-109.375,0
1581710710.882,-10.742,15.137,43.457,-101.074,0
1581710710.886,-21.484,-7.812,36.621,-64.453,0
1581710710.890,-5.371,-0.977,37.109,-87.402,0
1581710710.894,-1.465,16.113,36.133,-147.461,0
1581710710.898,-16.602,2.441,34.668,-127.930,0
1581710710.902,-10.742,-8.789,37.109,-71.289,0
1581710710.905,-10.742,6.348,34.180,-60.547,0
1581710710.909,-13.184,26.367,33.203,-104.980,0
1581710710.913,-7.812,10.742,25.879,-101.074,0
1581710710.917,-12.695,-9.766,22.461,-32.227,0
1581710710.921,-10.254,12.207,29.785,8.789,0
1581710710.925,-7.812,35.645,33.691,6.836,0
1581710710.927,-1.465,10.254,41.016,12.207,0
1581710710.931,-2.930,10.742,42.969,82.031,0
1581710710.935,-8.301,15.137,43.945,152.832,0
1581710710.939,-5.859,5.859,38.086,150.391,0
1581710710.943,-7.324,-4.395,32.715,132.812,0
1581710710.947,-15.137,-19.043,26.855,161.133,0
1581710710.950,-5.371,2.441,31.738,205.566,0
1581710710.954,0.977,27.344,40.039,202.637,0
1581710710.958,-2.930,1.953,34.180,149.902,0
1581710710.962,-0.488,-12.695,30.762,133.789,0
1581710710.966,-9.766,41.992,27.832,148.926,0
1581710710.970,-8.789,39.062,33.203,146.973,0
1581710710.971,2.930,14.160,35.645,98.633,0
1581710710.975,6.836,17.578,32.227,45.410,0
1581710710.979,3.906,19.531,29.297,56.152,0
1581710710.983,7.324,11.230,27.344,35.645,0
1581710710.987,9.766,1.953,25.879,-36.133,0
1581710710.991,10.742,-9.277,26.855,-80.078,0
1581710710.994,4.395,-0.488,33.691,-62.500,0
1581710710.998,-4.395,18.066,26.855,-34.180,0
1581710711.002,6.348,0.488,35.645,-80.566,0
1581710711.006,11.230,12.207,49.316,-128.418,0
1581710711.010,-1.953,42.480,42.480,-96.191,0
1581710711.014,-4.883,31.738,36.621,-47.852,0
1581710711.016,2.441,13.672,28.320,-42.969,0
1581710711.020,-1.953,5.859,22.949,-99.609,0
