,timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
0,1581445004.657,23.926,41.016000000000005,34.18,19.043,0.0,0
1,1581445004.661,17.578,23.438000000000002,35.645,20.02,0.0,0
2,1581445004.665,23.926,15.137,28.32,22.949,0.0,0
3,1581445004.669,31.738000000000003,26.855,30.761999999999997,22.949,0.0,0
4,1581445004.6729999,24.901999999999997,23.926,35.645,29.296999999999997,0.0,0
5,1581445004.677,23.438000000000002,9.766,24.901999999999997,31.738000000000003,0.0,0
6,1581445004.681,31.25,17.578,13.672,30.273000000000003,0.0,0
7,1581445004.684,29.785,43.457,10.742,19.043,0.0,0
8,1581445004.688,25.879,56.152,11.719000000000001,19.531,0.0,0
9,1581445004.6920002,18.066,47.852,27.344,22.461,0.0,0
10,1581445004.696,20.996,39.551,49.316,12.207,0.0,0
11,1581445004.7,30.761999999999997,31.25,46.875,16.113,0.0,0
12,1581445004.7020001,24.901999999999997,18.066,30.761999999999997,22.949,0.0,0
13,1581445004.706,17.09,24.414,19.531,26.366999999999997,0.0,0
14,1581445004.71,21.973000000000003,41.016000000000005,19.531,30.273000000000003,0.0,0
15,1581445004.714,31.25,36.621,30.273000000000003,28.809,0.0,0
16,1581445004.718,27.831999999999997,20.996,35.156,22.949,0.0,0
17,1581445004.7220001,15.137,26.366999999999997,21.973000000000003,19.531,0.0,0
18,1581445004.726,17.09,33.203,20.02,16.113,0.0,0
19,1581445004.7289999,22.461,23.926,38.086,18.555,0.0,0
20,1581445004.7329998,16.113,17.578,42.968999999999994,13.184000000000001,0.0,0
21,1581445004.7370002,14.16,18.066,41.504,11.23,0.0,0
22,1581445004.7410002,13.672,19.043,36.621,20.02,0.0,0
23,1581445004.745,15.625,29.296999999999997,18.555,17.09,0.0,0
24,1581445004.7470002,25.879,35.645,1.465,18.066,0.0,0
25,1581445004.7510002,22.461,34.668,3.418,17.09,0.0,0
26,1581445004.755,15.625,33.691,17.09,11.719000000000001,0.0,0
27,1581445004.7589998,21.484,32.715,31.25,11.719000000000001,0.0,0
28,1581445004.7629998,26.366999999999997,28.809,29.296999999999997,4.395,0.0,0
29,1581445004.7670002,28.809,16.602,25.879,15.137,0.0,0
30,1581445004.7710001,25.391,15.625,28.809,25.879,0.0,0
31,1581445004.774,15.137,27.831999999999997,19.043,16.602,0.0,0
32,1581445004.7779999,17.09,38.086,18.066,12.695,0.0,0
33,1581445004.782,21.484,39.062,23.438000000000002,17.578,0.0,0
34,1581445004.786,12.695,34.18,21.484,18.555,0.0,0
35,1581445004.79,9.766,31.25,22.461,18.555,0.0,0
36,1581445004.792,12.695,22.949,22.461,18.066,0.0,0
37,1581445004.796,12.695,23.438000000000002,24.901999999999997,17.09,0.0,0
38,1581445004.8,11.719000000000001,16.113,31.25,22.949,0.0,0
39,1581445004.804,9.277000000000001,11.23,22.949,23.438000000000002,0.0,0
40,1581445004.8079998,5.859,24.901999999999997,10.254000000000001,11.23,0.0,0
41,1581445004.812,2.93,28.809,11.719000000000001,4.395,0.0,0
42,1581445004.816,5.859,25.879,23.926,11.23,0.0,0
43,1581445004.819,4.883,17.09,24.414,17.09,0.0,0
44,1581445004.823,1.953,9.277000000000001,21.484,17.578,0.0,0
45,1581445004.8270001,9.766,22.949,33.203,11.719000000000001,0.0,0
46,1581445004.831,10.742,36.621,43.457,5.371,0.0,0
47,1581445004.835,2.93,37.598,43.457,12.207,0.0,0
48,1581445004.8370001,8.301,37.598,39.062,19.043,0.0,0
49,1581445004.841,15.625,36.621,36.621,15.625,0.0,0
50,1581445004.845,12.207,31.25,27.831999999999997,0.488,0.0,0
51,1581445004.849,6.836,33.203,31.738000000000003,5.371,0.0,0
52,1581445004.853,-6.348,37.598,34.668,6.836,0.0,0
53,1581445004.857,-22.949,25.879,23.926,-28.32,0.0,0
54,1581445004.861,-34.18,21.484,24.414,-50.293,0.0,0
55,1581445004.8639998,-44.922,34.18,25.391,-54.688,0.0,0
56,1581445004.8679998,-62.5,49.805,26.366999999999997,-63.477,0.0,0
57,1581445004.8720002,-67.383,55.176,30.273000000000003,-83.008,0.0,0
58,1581445004.8760002,-80.566,45.898,37.109,-106.934,0.0,0
59,1581445004.88,-114.258,33.691,48.828,-118.164,0.0,0
60,1581445004.8979998,-136.719,44.922,55.176,-136.719,0.0,0
61,1581445004.9020002,-150.879,50.293,61.035,-156.738,0.0,0
62,1581445004.9060001,-162.109,40.039,61.035,-172.363,0.0,0
63,1581445004.91,-178.22299999999998,42.48,55.663999999999994,-190.918,0.0,0
64,1581445004.914,-186.523,44.922,63.965,-191.40599999999998,0.0,0
65,1581445004.918,-188.477,41.016000000000005,65.43,-190.43,0.0,0
66,1581445004.9220002,-187.012,50.781000000000006,53.223,-208.00799999999998,0.0,0
67,1581445004.925,-182.12900000000002,44.434,67.383,-214.355,0.0,0
68,1581445004.929,-182.61700000000002,28.809,81.055,-190.43,0.0,0
69,1581445004.9329998,-177.24599999999998,49.805,65.43,-178.22299999999998,0.0,0
70,1581445004.937,-154.297,67.383,41.992,-170.898,0.0,0
71,1581445004.941,-129.395,55.176,41.016000000000005,-149.90200000000002,0.0,0
72,1581445004.927,-126.465,47.852,51.27,-132.812,0.0,0
73,1581445004.931,-120.117,42.968999999999994,49.316,-114.258,0.0,0
74,1581445004.935,-101.56200000000001,29.296999999999997,53.223,-105.469,0.0,0
75,1581445004.939,-81.543,31.25,49.316,-94.238,0.0,0
76,1581445004.9429998,-66.895,46.387,44.922,-68.848,0.0,0
77,1581445004.947,-70.312,40.527,32.715,-47.363,0.0,0
78,1581445004.951,-54.688,35.645,16.113,-32.715,0.0,0
79,1581445004.954,-20.996,37.109,5.371,-24.414,0.0,0
80,1581445004.958,-6.348,33.691,5.371,-9.766,0.0,0
81,1581445004.9620001,-4.883,34.668,26.366999999999997,12.695,0.0,0
82,1581445004.966,6.836,33.203,24.414,25.391,0.0,0
83,1581445004.97,32.715,28.32,6.836,33.203,0.0,0
84,1581445004.9720001,48.828,18.066,8.789,38.086,0.0,0
85,1581445004.976,55.663999999999994,9.766,16.602,43.945,0.0,0
86,1581445004.98,59.082,21.973000000000003,7.812,46.387,0.0,0
87,1581445004.984,58.593999999999994,39.062,-29.296999999999997,50.781000000000006,0.0,0
88,1581445004.988,71.289,42.968999999999994,-17.09,58.105,0.0,0
89,1581445004.992,67.383,38.574,30.761999999999997,59.082,0.0,0
