timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1581447308,8.301,-972.168,-972.168,2.93,0,0
1581447308,12.695,-972.168,-972.168,13.184,0,0
1581447308,11.719,-972.656,-972.168,8.301,0,0
1581447308,13.672,-972.656,-972.168,-2.441,0,0
1581447308,20.02,-972.656,-972.168,-1.953,0,0
1581447308,17.578,-972.168,-972.168,11.719,0,0
1581447308,7.812,-972.168,-972.168,15.137,0,0
1581447308,9.766,-971.68,-972.168,3.418,0,0
1581447308,14.16,-974.609,-972.656,-6.836,0,0
1581447308,6.348,-965.332,-972.168,-1.953,0,0
1581447308,5.859,-962.891,-972.168,5.859,0,0
1581447308,5.371,-972.656,-972.168,-6.836,0,0
1581447308,12.207,-930.176,-972.168,-21.484,0,0
1581447308,15.625,-934.57,-972.168,-15.137,0,0
1581447308,0.488,-974.609,-972.168,-6.836,0,0
1581447308,-0.488,-972.168,-972.168,0,0,0
1581447308,10.254,-971.68,-972.168,-2.93,0,0
1581447308,8.789,-972.656,-972.168,-7.324,0,0
1581447308,13.672,-972.168,-972.168,7.812,0,0
1581447308,14.16,-972.168,-972.168,13.184,0,0
1581447308,14.16,-972.168,-972.656,5.371,0,0
1581447308,24.902,-972.168,-972.656,5.371,0,0
1581447308,12.207,-972.168,-972.168,10.742,0,0
1581447308,5.371,-972.168,-972.168,20.996,0,0
1581447308,19.531,-972.168,-972.168,21.973,0,0
1581447308,23.438,-972.168,-972.168,22.461,0,0
1581447308,16.602,-972.168,-972.656,25.879,0,0
1581447308,6.348,-972.168,-972.168,26.855,0,0
1581447308,-6.348,-972.168,-972.168,18.066,0,0
1581447308,-4.395,-972.168,-972.168,12.207,0,0
1581447308,5.371,-972.168,-972.168,18.555,0,0
1581447308,7.324,-972.168,-972.168,27.832,0,0
1581447308,6.836,-972.168,-972.168,31.25,0,0
1581447308,7.812,-972.168,-972.656,21.973,0,0
1581447308,-5.371,-972.656,-972.656,13.184,0,0
1581447308,-16.113,-972.656,-972.656,17.09,0,0
1581447308,-9.766,-972.168,-972.168,24.902,0,0
1581447308,-11.719,-972.168,-972.168,9.766,0,0
1581447308,-8.789,-972.656,-972.656,10.254,0,0
1581447308,-3.906,-972.168,-972.168,23.926,0,0
1581447308,-6.348,-972.168,-972.168,31.738,0,0
1581447308,-5.371,-972.168,-972.168,29.297,0,0
1581447308,-6.348,-972.168,-972.168,11.719,0,0
1581447308,-4.395,-972.168,-972.168,12.207,0,0
1581447308,-8.301,-972.656,-972.168,22.949,0,0
1581447308,-9.277,-972.656,-972.168,25.391,0,0
1581447308,2.441,-972.168,-972.168,19.531,0,0
1581447308,4.883,-972.168,-972.168,20.508,0,0
1581447308,-3.906,-972.168,-972.168,32.715,0,0
1581447308,-1.465,-972.168,-972.656,35.156,0,0
1581447308,5.859,-972.168,-972.168,26.367,0,0
1581447308,14.648,-972.168,-972.168,27.832,0,0
1581447308,9.277,-972.168,-972.168,32.227,0,0
1581447308,-1.465,-972.168,-972.168,34.18,0,0
1581447308,4.395,-972.168,-972.168,29.297,0,0
1581447308,13.184,-972.168,-972.168,20.996,0,0
1581447308,9.277,-972.168,-972.168,36.621,0,0
1581447308,-0.977,-972.656,-972.656,49.316,0,0
1581447308,-3.906,-972.168,-972.656,45.898,0,0
1581447308,16.602,-972.168,-972.168,49.316,0,0
1581447308,23.926,-972.168,-972.656,50.293,0,0
1581447308,-19.531,-972.656,-972.168,33.691,0,0
1581447308,-30.273,-972.168,-972.168,28.32,0,0
1581447308,-8.301,-972.168,-972.168,34.668,0,0
1581447308,-18.066,-972.168,-972.168,25.391,0,0
1581447308,-34.18,-972.168,-972.168,22.461,0,0
1581447308,-16.602,-972.168,-972.168,38.574,0,0
1581447308,-20.508,-972.168,-972.168,22.461,0,0
1581447308,-31.25,-972.168,-972.656,5.371,0,0
1581447308,-21.484,-972.168,-972.656,28.809,0,0
1581447308,-30.273,-972.168,-972.168,28.809,0,0
1581447308,-30.273,-972.168,-972.168,20.996,0,0
1581447308,-20.508,-972.168,-972.656,19.531,0,0
1581447308,-21.484,-972.168,-972.168,20.508,0,0
1581447308,-27.344,-972.168,-972.168,24.902,0,0
1581447308,-28.32,-972.168,-972.168,20.508,0,0
1581447308,-16.113,-972.168,-972.168,15.137,0,0
1581447308,-9.766,-972.168,-972.168,22.461,0,0
1581447308,-23.926,-972.168,-972.168,29.297,0,0
1581447308,-19.531,-972.168,-972.168,31.25,0,0
1581447308,-5.859,-972.168,-972.168,22.461,0,0
1581447308,-7.324,-972.168,-972.168,12.207,0,0
1581447308,-8.301,-972.168,-972.656,23.926,0,0
1581447308,-15.137,-972.168,-972.168,26.855,0,0
1581447308,-18.066,-972.168,-972.168,7.324,0,0
1581447308,-8.301,-972.168,-972.168,3.906,0,0
1581447308,-9.277,-972.168,-972.168,10.254,0,0
1581447308,-11.719,-972.168,-972.168,18.555,0,0
1581447308,-0.488,-972.168,-972.168,19.531,0,0
1581447308,2.93,-972.656,-972.168,14.648,0,0
1581447308,-4.395,-972.168,-972.168,20.508,0,0
1581447308,-8.789,-970.703,-972.168,25.391,0,0
1581447308,-9.277,-976.562,-972.168,25.391,0,0
1581447308,-1.953,-952.637,-972.656,31.738,0,0
1581447308,-5.371,-943.359,-972.168,20.996,0,0
1581447308,-17.578,-974.121,-972.168,22.949,0,0
1581447308,-12.207,-972.656,-972.168,24.902,0,0
1581447308,5.371,-971.191,-972.656,24.414,0,0
1581447308,0.488,-972.656,-972.168,25.391,0,0
1581447308,6.836,-972.168,-972.168,34.18,0,0
1581447308,13.184,-972.168,-972.168,54.199,0,0
1581447308,0.488,-972.168,-972.168,41.992,0,0
1581447308,1.953,-972.168,-972.168,25.391,0,0
1581447308,6.348,-972.168,-972.168,43.457,0,0
1581447308,-0.977,-973.145,-972.168,54.199,0,0
1581447308,-2.441,-964.355,-972.168,41.992,0,0
1581447308,7.324,-975.098,-972.168,20.02,0,0
1581447308,7.812,-942.871,-972.168,17.578,0,0
1581447308,-3.418,-928.223,-972.168,37.598,0,0
1581447308,2.441,-974.609,-972.168,41.016,0,0
1581447308,-1.465,-973.145,-972.168,30.762,0,0
1581447308,-4.883,-971.191,-972.168,26.855,0,0
1581447308,1.465,-972.656,-972.168,39.551,0,0
1581447308,-0.977,-972.168,-972.168,47.852,0,0
1581447308,11.23,-972.168,-972.168,41.504,0,0
1581447308,24.902,-972.168,-972.656,41.504,0,0
1581447308,18.066,-972.168,-972.168,43.945,0,0
1581447308,2.441,-972.168,-972.168,42.969,0,0
1581447308,5.859,-972.656,-972.168,46.387,0,0
1581447308,14.648,-972.656,-972.168,43.945,0,0
1581447308,13.672,-972.168,-972.656,52.734,0,0
1581447308,7.324,-972.168,-972.168,53.711,0,0
1581447308,15.625,-972.168,-972.656,48.828,0,0
1581447308,14.16,-972.168,-972.656,39.062,0,0
1581447308,3.418,-972.168,-972.656,36.133,0,0
1581447308,-2.441,-972.168,-972.656,46.875,0,0
1581447308,-6.348,-971.68,-972.168,35.645,0,0
1581447308,0,-974.609,-972.168,28.809,0,0
1581447308,1.953,-962.891,-972.168,37.109,0,0
1581447308,-3.906,-957.52,-972.168,46.875,0,0
1581447308,3.418,-972.656,-972.168,66.895,0,0
1581447308,3.906,-972.656,-972.168,52.246,0,0
1581447308,3.906,-971.68,-972.168,37.598,0,0
1581447308,11.719,-972.168,-972.168,59.57,0,0
1581447308,2.441,-972.168,-972.168,57.129,0,0
1581447308,-3.906,-972.168,-972.656,43.945,0,0
1581447308,-4.883,-972.168,-972.168,31.738,0,0
1581447308,-1.953,-972.168,-972.168,28.809,0,0
1581447308,-7.324,-972.168,-972.656,41.992,0,0
1581447308,-12.207,-972.168,-972.168,30.762,0,0
