timestamps,TP9,AF7,AF8,TP10,Marker0
1581609739.799,-84.473,28.809,117.188,-125.000,0
1581609739.803,-49.805,11.719,100.098,-133.301,0
1581609739.807,4.395,-5.371,108.887,-127.441,0
1581609739.811,-6.348,-31.250,117.188,-95.703,0
1581609739.815,6.348,-24.902,124.512,-53.223,0
1581609739.819,57.129,9.277,119.629,-23.438,0
1581609739.823,46.387,-0.488,117.676,-40.527,0
1581609739.826,-3.906,-12.207,121.582,-28.809,0
1581609739.830,-30.273,7.324,91.309,17.090,0
1581609739.834,-29.785,43.945,78.125,26.855,0
1581609739.838,-10.742,43.457,121.582,4.883,0
1581609739.842,-11.719,13.672,107.422,-3.418,0
1581609739.844,-13.672,-10.742,118.164,50.293,0
1581609739.848,-26.367,-26.367,112.305,74.219,0
1581609739.852,-44.434,1.465,92.285,15.625,0
1581609739.856,-61.523,34.180,112.793,-24.902,0
1581609739.860,-101.074,39.062,115.234,-24.902,0
1581609739.864,-121.094,36.621,90.332,-37.598,0
1581609739.868,-106.445,17.090,91.309,-76.172,0
1581609739.871,-86.426,15.137,104.980,-121.582,0
1581609739.875,-91.797,5.371,82.520,-111.328,0
1581609739.879,-105.957,15.137,104.004,-83.496,0
1581609739.883,-75.195,-6.348,148.438,-115.723,0
1581609739.887,-39.551,-61.523,139.160,-160.156,0
1581609739.889,-65.430,-0.488,115.234,-166.504,0
1581609739.893,-94.238,50.781,135.254,-159.668,0
1581609739.897,-69.824,39.062,115.234,-190.430,0
1581609739.901,-21.973,32.715,86.426,-199.707,0
1581609739.905,-9.277,33.203,106.934,-133.789,0
1581609739.909,-13.184,33.203,121.582,-90.332,0
1581609739.913,37.598,-1.953,134.277,-99.609,0
1581609739.916,67.871,-30.762,125.488,-132.324,0
1581609739.920,41.992,-5.371,124.023,-145.996,0
1581609739.924,41.504,29.785,167.969,-126.953,0
1581609739.928,46.875,46.387,159.180,-110.840,0
1581609739.932,67.871,36.133,124.023,-104.492,0
1581609739.934,62.012,13.184,112.793,-124.512,0
