timestamps,TP9,AF7,AF8,TP10,Marker0
1581622336.683,35.645,52.734,26.367,57.617,0
1581622336.687,29.785,19.043,37.598,33.691,0
1581622336.691,3.906,20.996,38.086,-12.695,0
1581622336.695,3.418,37.109,30.762,-30.762,0
1581622336.699,-0.977,38.086,32.715,20.996,0
1581622336.703,16.602,-6.836,34.668,43.457,0
1581622336.707,7.324,-14.160,33.691,-26.855,0
1581622336.710,-14.648,64.941,32.227,-25.391,0
1581622336.714,-20.996,82.520,31.250,22.461,0
1581622336.718,-25.391,-42.969,29.785,12.695,0
1581622336.722,-23.926,-6.348,31.250,-21.484,0
1581622336.726,-20.020,102.539,30.273,-44.922,0
1581622336.728,-25.391,59.082,29.297,-11.230,0
1581622336.732,-18.555,26.367,29.297,29.785,0
1581622336.736,-5.859,64.941,27.344,-10.742,0
1581622336.740,-8.301,43.457,27.344,-38.086,0
1581622336.744,-8.301,10.742,25.879,-8.789,0
1581622336.748,-13.184,40.039,23.926,5.371,0
1581622336.752,-14.648,64.453,25.879,-19.043,0
1581622336.755,-33.203,114.746,28.809,-49.805,0
1581622336.759,-35.156,30.762,25.879,-44.434,0
1581622336.763,-19.043,-20.508,23.438,-3.418,0
1581622336.767,-23.438,117.676,24.414,17.578,0
1581622336.771,-27.832,108.887,21.973,-5.859,0
1581622336.773,-21.484,63.477,20.508,-25.391,0
1581622336.777,-20.996,70.801,19.531,8.789,0
1581622336.781,-33.203,96.680,20.020,26.367,0
1581622336.785,-15.625,88.379,21.484,-7.324,0
1581622336.789,-16.602,20.996,18.066,-22.461,0
1581622336.793,-20.996,34.668,20.508,1.465,0
1581622336.797,-19.531,70.312,23.438,16.602,0
1581622336.800,-21.973,53.711,18.555,7.324,0
1581622336.804,-28.809,-4.395,17.578,-9.766,0
1581622336.808,-33.691,67.383,19.043,-6.348,0
1581622336.812,-28.320,175.293,18.555,18.555,0
1581622336.816,-27.832,92.285,20.020,20.020,0
1581622336.818,-17.090,53.711,20.508,-14.648,0
1581622336.822,-28.809,97.168,18.066,-12.207,0
1581622336.826,-19.531,108.887,18.555,26.855,0
1581622336.830,-17.578,69.336,23.438,2.930,0
1581622336.834,-27.344,50.293,24.414,-37.109,0
1581622336.838,-15.137,34.180,21.484,-31.250,0
1581622336.842,-43.945,86.914,22.949,5.371,0
1581622336.845,-32.715,60.059,24.414,44.922,0
1581622336.849,16.113,-13.672,20.996,11.719,0
1581622336.853,-15.625,98.633,23.438,-25.879,0
1581622336.857,-30.273,119.141,26.855,4.395,0
1581622336.861,-20.996,102.051,25.879,39.062,0
1581622336.863,-24.414,80.078,23.438,11.719,0
1581622336.867,-18.555,78.125,21.484,-43.945,0
1581622336.871,-25.879,81.055,23.438,-25.391,0
1581622336.875,-30.762,57.129,22.949,10.742,0
1581622336.879,-36.133,50.293,20.508,-0.488,0
1581622336.883,-39.062,50.781,23.926,-16.113,0
1581622336.887,-33.203,61.035,21.484,-40.527,0
1581622336.890,-18.066,27.832,17.090,2.441,0
1581622336.894,-7.812,64.453,20.508,29.297,0
1581622336.898,-11.719,150.879,27.344,-20.020,0
1581622336.902,-6.348,88.379,26.367,-45.410,0
1581622336.906,-20.996,60.547,23.926,-7.324,0
1581622336.908,-26.855,69.336,32.715,61.035,0
1581622336.912,8.789,87.891,37.598,35.156,0
1581622336.916,17.578,51.270,34.180,-13.672,0
1581622336.920,8.301,57.129,28.809,10.254,0
1581622336.924,9.766,113.281,26.855,35.645,0
1581622336.928,4.395,59.082,24.414,-6.348,0
1581622336.932,-12.207,-12.207,21.973,-38.574,0
1581622336.935,-5.371,0.488,23.926,-10.254,0
1581622336.939,14.160,144.531,26.367,36.621,0
1581622336.943,-13.184,149.902,29.297,34.668,0
1581622336.947,-17.578,53.711,26.855,-18.555,0
1581622336.951,2.930,76.660,24.414,-34.180,0
1581622336.953,-3.906,141.602,23.926,19.043,0
1581622336.957,-6.836,108.398,22.461,34.180,0
