timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1556049444.569,20.020,-972.168,33.203,31.738,-43.945,0
1556049444.573,38.574,-972.168,33.203,23.438,-67.871,0
1556049444.577,33.691,-972.168,31.250,31.250,-44.434,0
1556049444.581,21.484,-972.168,31.250,32.227,5.371,0
1556049444.585,28.320,-972.168,32.227,32.715,-11.719,0
1556049444.589,44.434,-972.168,32.715,33.691,-53.711,0
1556049444.593,42.480,-972.168,27.832,11.230,-82.031,0
1556049444.596,28.809,-972.168,21.484,18.555,-80.566,0
1556049444.600,13.184,-972.168,21.484,19.531,-52.734,0
1556049444.604,29.297,-972.168,22.461,9.277,-73.730,0
1556049444.608,37.109,-972.168,22.949,12.207,-68.848,0
1556049444.612,19.531,-972.168,20.996,6.836,-51.270,0
1556049444.614,13.184,-972.168,20.020,12.207,-41.992,0
1556049444.618,22.949,-972.168,22.461,9.766,-32.715,0
1556049444.622,40.527,-972.168,25.391,3.906,-49.805,0
1556049444.626,28.809,-972.168,28.320,8.789,-63.477,0
1556049444.630,15.625,-972.168,28.809,25.391,-48.340,0
1556049444.634,25.391,-972.168,24.414,32.227,-50.293,0
1556049444.638,39.551,-972.168,22.461,19.043,-39.551,0
1556049444.641,44.922,-972.168,25.391,14.648,-65.918,0
1556049444.645,34.180,-972.168,27.344,19.531,-75.684,0
1556049444.649,18.066,-972.168,28.809,20.020,-33.203,0
1556049444.653,27.832,-972.168,29.785,23.926,-45.898,0
1556049444.657,34.668,-972.168,29.785,31.250,-86.914,0
1556049444.659,14.648,-972.168,28.809,39.062,-84.473,0
1556049444.663,7.812,-972.168,28.809,37.109,-22.461,0
1556049444.667,29.785,-972.168,28.809,26.367,-39.062,0
1556049444.671,41.504,-972.168,26.855,26.855,-82.520,0
1556049444.675,28.809,-972.168,25.879,28.320,-53.711,0
1556049444.679,22.461,-972.168,22.461,41.504,-9.766,0
1556049444.683,19.043,-972.168,24.902,44.922,-9.766,0
1556049444.686,21.484,-972.168,26.367,24.414,-61.523,0
1556049444.690,17.090,-972.168,25.391,17.090,-77.637,0
1556049444.694,1.953,-972.168,30.273,32.227,-19.531,0
1556049444.698,4.395,-972.168,31.738,30.762,5.371,0
1556049444.702,16.602,-972.168,27.832,10.742,-26.367,0
1556049444.704,15.137,-972.168,23.926,4.883,-49.805,0
1556049444.708,4.883,-972.168,23.926,19.531,-12.695,0
1556049444.712,5.859,-972.168,26.367,25.391,32.227,0
1556049444.716,30.273,-972.168,24.414,15.625,9.277,0
1556049444.720,43.457,-972.168,22.461,11.719,-20.996,0
1556049444.724,29.785,-972.168,24.414,23.926,-1.953,0
1556049444.728,22.949,-972.168,26.367,33.691,38.086,0
1556049444.731,42.480,-972.168,26.855,24.902,11.230,0
1556049444.735,57.129,-972.168,26.367,31.250,-20.996,0
1556049444.739,46.875,-972.168,23.926,38.086,20.508,0
1556049444.743,42.969,-972.168,21.484,38.086,38.086,0
1556049444.747,49.805,-972.168,26.367,39.551,-11.719,0
1556049444.749,61.523,-972.168,27.832,28.320,-15.137,0
1556049444.753,51.758,-972.168,28.809,22.461,-27.832,0
1556049444.757,30.273,-972.168,32.715,33.203,-34.668,0
1556049444.761,31.250,-972.168,32.715,32.715,0.977,0
1556049444.765,40.039,-972.168,27.832,29.785,-17.090,0
1556049444.769,38.086,-972.168,22.949,21.973,-65.430,0
1556049444.773,31.738,-972.168,21.484,22.949,-71.289,0
1556049444.776,27.832,-972.168,21.973,35.645,-6.836,0
1556049444.780,20.996,-972.168,20.996,24.414,-20.996,0
1556049444.784,19.043,-972.168,19.531,12.695,-77.637,0
1556049444.788,10.254,-972.168,20.020,27.832,-33.691,0
1556049444.792,12.695,-972.168,20.508,36.133,29.785,0
1556049444.809,27.344,-972.168,21.484,28.809,0.977,0
1556049444.813,36.133,-972.168,20.508,31.250,-58.594,0
1556049444.817,20.996,-972.168,23.926,27.344,-53.223,0
