,timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
0,1581347831.675,-11.719000000000001,-3.418,11.719000000000001,106.934,0.0,0
1,1581347831.679,-8.789,-14.16,12.207,113.281,0.0,0
2,1581347831.6829998,-23.926,-13.672,15.137,84.473,0.0,0
3,1581347831.687,-30.273000000000003,-1.465,16.113,69.336,0.0,0
4,1581347831.691,-32.227,-4.883,15.137,95.215,0.0,0
5,1581347831.695,-36.621,-17.09,12.695,108.398,0.0,0
6,1581347831.699,-30.761999999999997,-10.254000000000001,13.184000000000001,106.445,0.0,0
7,1581347831.7020001,-31.738000000000003,-4.883,13.672,113.281,0.0,0
8,1581347831.706,-32.227,-16.113,12.695,112.79299999999999,0.0,0
9,1581347831.71,-20.02,-28.32,10.254000000000001,108.887,0.0,0
10,1581347831.714,-11.23,-19.043,6.836,96.68,0.0,0
11,1581347831.718,-15.625,-5.371,7.324,104.492,0.0,0
12,1581347831.72,-22.461,-12.207,12.695,128.906,0.0,0
13,1581347831.724,-32.227,-22.461,12.695,138.184,0.0,0
14,1581347831.728,-20.996,-15.625,10.254000000000001,130.371,0.0,0
15,1581347831.732,-23.926,-4.883,12.207,125.0,0.0,0
16,1581347831.736,-34.18,-13.184000000000001,8.301,126.465,0.0,0
17,1581347831.74,-32.715,-20.02,5.859,135.254,0.0,0
18,1581347831.744,-17.578,-18.066,8.301,134.27700000000002,0.0,0
19,1581347831.7470002,-7.324,-8.301,10.254000000000001,130.859,0.0,0
20,1581347831.7510002,-16.602,-16.602,9.766,130.859,0.0,0
21,1581347831.755,-24.414,-22.461,8.301,122.07,0.0,0
22,1581347831.7589998,-15.625,-3.906,12.207,122.559,0.0,0
23,1581347831.7629998,-9.277000000000001,-4.883,10.742,120.605,0.0,0
24,1581347831.765,-20.02,-11.719000000000001,9.277000000000001,140.625,0.0,0
25,1581347831.769,-25.391,-14.648,8.789,144.043,0.0,0
26,1581347831.7729998,-13.672,-13.672,6.348,133.30100000000002,0.0,0
27,1581347831.7770002,-5.371,-14.648,10.742,114.74600000000001,0.0,0
28,1581347831.7810001,-10.742,-17.578,12.695,94.238,0.0,0
29,1581347831.785,-24.414,-24.414,11.719000000000001,115.234,0.0,0
30,1581347831.789,-16.113,-23.438000000000002,9.766,123.04700000000001,0.0,0
31,1581347831.792,2.93,-7.812,3.906,107.91,0.0,0
32,1581347831.796,-26.366999999999997,-16.113,3.418,90.33200000000001,0.0,0
33,1581347831.8,-45.898,-14.648,6.348,86.914,0.0,0
34,1581347831.804,-27.344,-2.93,7.812,116.699,0.0,0
35,1581347831.8079998,-6.348,-7.812,9.277000000000001,114.74600000000001,0.0,0
36,1581347831.81,-0.977,-11.23,9.766,105.95700000000001,0.0,0
37,1581347831.814,-19.043,-5.859,12.695,102.539,0.0,0
38,1581347831.8179998,-18.066,1.953,12.207,81.055,0.0,0
39,1581347831.822,-9.766,-5.371,9.766,86.914,0.0,0
40,1581347831.826,-14.16,-17.578,10.254000000000001,92.773,0.0,0
41,1581347831.83,-12.207,-19.043,9.277000000000001,91.79700000000001,0.0,0
42,1581347831.8339999,-20.02,-10.742,9.277000000000001,102.051,0.0,0
43,1581347831.8370001,-24.901999999999997,-19.531,8.301,102.051,0.0,0
44,1581347831.841,-12.695,-21.97300000000001,8.789,106.934,0.0,0
45,1581347831.845,-23.926,-2.441,11.23,104.492,0.0,0
46,1581347831.849,-28.32,-5.371,12.207,117.18799999999999,0.0,0
47,1581347831.853,-23.926,-17.578,11.23,123.04700000000001,0.0,0
48,1581347831.855,-23.438000000000002,-19.531,9.277000000000001,107.91,0.0,0
49,1581347831.859,-15.137,-13.184000000000001,10.254000000000001,111.816,0.0,0
50,1581347831.863,-21.97300000000001,-11.23,10.254000000000001,98.633,0.0,0
51,1581347831.867,-13.184000000000001,-8.789,10.742,99.609,0.0,0
52,1581347831.871,4.883,-11.23,15.137,94.727,0.0,0
53,1581347831.875,-2.441,-12.695,16.113,62.012,0.0,0
54,1581347831.879,-26.855,-13.672,14.648,66.406,0.0,0
55,1581347831.8820002,-41.01600000000001,-23.926,16.113,72.75399999999998,0.0,0
56,1581347831.8860002,-18.555,-10.742,15.625,83.008,0.0,0
57,1581347831.89,-9.277000000000001,2.441,16.113,56.152,0.0,0
58,1581347831.894,-28.809,-13.672,16.602,11.719000000000001,0.0,0
59,1581347831.8979998,-32.227,-11.719000000000001,14.648,20.02,0.0,0
60,1581347831.9020002,-25.391,-6.348,15.625,23.438000000000002,0.0,0
61,1581347831.9060001,-20.996,-11.23,18.555,20.508000000000006,0.0,0
62,1581347831.91,-26.855,-17.578,19.043,1.953,0.0,0
63,1581347831.914,-33.203,-19.043,17.09,-16.113,0.0,0
64,1581347831.918,-27.344,-12.695,16.602,-1.465,0.0,0
65,1581347831.9220002,-10.742,-13.184000000000001,17.09,-0.488,0.0,0
66,1581347831.926,-19.043,-21.97300000000001,14.648,-8.789,0.0,0
67,1581347831.929,-38.574,-13.184000000000001,12.695,-22.461,0.0,0
68,1581347831.9329998,-35.645,9.277000000000001,13.672,-17.578,0.0,0
69,1581347831.937,-20.508000000000006,4.395,16.113,-9.277000000000001,0.0,0
70,1581347831.941,-23.926,-10.254000000000001,14.648,-30.761999999999997,0.0,0
71,1581347831.945,-24.414,-8.789,13.672,-7.812,0.0,0
72,1581347831.945,-28.809,-7.812,14.16,-14.648,0.0,0
73,1581347831.949,-26.366999999999997,-5.859,11.719000000000001,-30.761999999999997,0.0,0
74,1581347831.9529998,2.93,-5.371,10.742,-25.879,0.0,0
75,1581347831.957,1.953,-3.418,12.695,-48.34,0.0,0
76,1581347831.961,-24.901999999999997,-0.977,15.137,-36.133,0.0,0
77,1581347831.965,-20.02,-6.348,16.113,-49.316,0.0,0
78,1581347831.9689999,-11.23,-17.578,16.602,-75.195,0.0,0
79,1581347831.9720001,-12.695,-12.207,13.184000000000001,-61.035,0.0,0
80,1581347831.976,-20.508000000000006,2.441,14.16,-54.199,0.0,0
81,1581347831.98,-24.901999999999997,-7.812,14.648,-49.316,0.0,0
82,1581347831.984,-0.977,-17.09,11.719000000000001,-69.824,0.0,0
83,1581347831.988,-9.277000000000001,-27.831999999999997,11.23,-96.191,0.0,0
84,1581347831.99,-38.574,-29.785,9.766,-77.148,0.0,0
85,1581347831.994,-41.992,-28.809,6.348,-90.33200000000001,0.0,0
86,1581347831.998,-20.02,-19.043,7.324,-86.914,0.0,0
87,1581347832.002,-5.371,-9.766,10.742,-90.33200000000001,0.0,0
88,1581347832.006,-32.715,-13.672,8.789,-108.398,0.0,0
89,1581347832.01,-42.48,-20.508000000000006,5.859,-94.238,0.0,0
90,1581347832.014,-21.484,-19.531,5.859,-101.074,0.0,0
91,1581347832.0170002,-15.137,1.465,11.23,-81.543,0.0,0
92,1581347832.0210001,-11.719000000000001,0.0,16.602,-95.215,0.0,0
93,1581347832.025,-18.066,-15.137,12.207,-113.77,0.0,0
94,1581347832.029,-21.97300000000001,-14.16,9.277000000000001,-82.52,0.0,0
95,1581347832.033,-13.672,-9.766,11.719000000000001,-89.844,0.0,0
96,1581347832.05,-18.555,-15.625,12.695,-101.074,0.0,0
97,1581347832.054,-27.831999999999997,-18.555,11.719000000000001,-105.95700000000001,0.0,0
98,1581347832.0579998,-20.508000000000006,-21.97300000000001,10.742,-113.77,0.0,0
99,1581347832.062,-1.465,-14.16,12.207,-78.613,0.0,0
100,1581347832.066,-0.488,-15.625,15.625,-74.219,0.0,0
101,1581347832.07,-20.996,-34.668,15.625,-88.37899999999998,0.0,0
102,1581347832.074,-29.785,-34.18,16.602,-88.37899999999998,0.0,0
103,1581347832.0770001,-9.277000000000001,-17.578,17.578,-92.285,0.0,0
104,1581347832.081,7.812,-7.324,19.043,-81.543,0.0,0
105,1581347832.085,-8.789,-13.672,21.484,-82.031,0.0,0
106,1581347832.089,-8.789,-7.324,21.97300000000001,-69.336,0.0,0
107,1581347832.093,-4.395,2.93,20.02,-83.984,0.0,0
108,1581347832.095,1.953,-0.977,18.555,-91.79700000000001,0.0,0
109,1581347832.099,-7.324,-4.395,20.996,-78.613,0.0,0
110,1581347832.103,-21.484,0.488,19.531,-93.75,0.0,0
111,1581347832.107,-4.395,4.883,20.996,-61.523,0.0,0
112,1581347832.111,1.465,-1.953,26.855,-62.5,0.0,0
113,1581347832.115,1.465,-7.324,29.296999999999997,-95.70299999999999,0.0,0
114,1581347832.119,-19.043,2.441,26.855,-77.637,0.0,0
115,1581347832.1220002,-17.09,9.277000000000001,29.296999999999997,-57.617,0.0,0
116,1581347832.1260002,5.859,0.488,32.227,-53.71100000000001,0.0,0
117,1581347832.13,1.465,-4.395,29.785,-90.33200000000001,0.0,0
118,1581347832.1339998,0.977,10.742,32.227,-85.93799999999996,0.0,0
119,1581347832.1379998,-5.859,12.207,32.227,-44.434,0.0,0
120,1581347832.14,-4.395,6.836,27.344,-54.199,0.0,0
121,1581347832.144,12.207,14.648,26.366999999999997,-56.152,0.0,0
122,1581347832.1479998,9.277000000000001,16.113,25.391,-65.43,0.0,0
123,1581347832.1520002,-19.531,6.836,25.391,-60.547,0.0,0
124,1581347832.1560001,-27.831999999999997,10.254000000000001,24.901999999999997,-44.434,0.0,0
125,1581347832.16,0.977,14.16,20.02,-57.129,0.0,0
126,1581347832.164,-0.488,12.695,20.996,-47.363,0.0,0
127,1581347832.167,-19.531,15.137,22.461,-49.316,0.0,0
128,1581347832.171,-18.555,8.789,20.02,-25.879,0.0,0
129,1581347832.175,-1.465,5.859,18.555,-19.043,0.0,0
130,1581347832.179,-1.953,18.555,20.508000000000006,-46.387,0.0,0
131,1581347832.1829998,-19.531,7.324,21.97300000000001,-41.01600000000001,0.0,0
132,1581347832.185,-13.672,-1.465,19.531,-44.434,0.0,0
133,1581347832.189,2.93,4.395,14.16,-41.01600000000001,0.0,0
134,1581347832.1929998,2.441,2.441,11.719000000000001,-39.062,0.0,0
135,1581347832.197,-10.254000000000001,-5.371,11.719000000000001,-35.156,0.0,0
136,1581347832.201,-15.137,-9.766,13.672,-2.93,0.0,0
137,1581347832.205,-6.836,-8.301,15.625,-12.207,0.0,0
138,1581347832.2089999,-18.555,-3.906,14.648,-33.203,0.0,0
139,1581347832.2120001,-32.227,-4.883,13.672,-25.391,0.0,0
140,1581347832.216,-32.715,-4.395,10.254000000000001,-10.254000000000001,0.0,0
141,1581347832.22,-21.97300000000001,5.859,7.324,3.418,0.0,0
142,1581347832.224,-5.859,-3.418,7.812,-17.09,0.0,0
143,1581347832.228,-9.277000000000001,-11.719000000000001,9.766,-32.715,0.0,0
144,1581347832.23,-17.09,-7.324,10.742,-10.254000000000001,0.0,0
145,1581347832.234,-13.184000000000001,-8.301,11.719000000000001,1.953,0.0,0
146,1581347832.238,-22.949,-9.766,10.742,-8.301,0.0,0
147,1581347832.242,-17.09,-15.137,6.348,-43.457,0.0,0
148,1581347832.246,-33.203,-12.695,6.348,-55.663999999999994,0.0,0
149,1581347832.25,-26.855,-7.324,7.812,-34.668,0.0,0
150,1581347832.254,-3.418,-8.789,8.301,-13.184000000000001,0.0,0
151,1581347832.2570002,-14.16,-17.09,10.742,-1.953,0.0,0
152,1581347832.2610002,-20.508000000000006,-10.254000000000001,11.719000000000001,-17.09,0.0,0
153,1581347832.265,-2.93,4.395,13.672,-17.09,0.0,0
154,1581347832.269,3.906,-1.465,17.09,11.719000000000001,0.0,0
155,1581347832.2729998,-11.23,-3.418,13.672,14.648,0.0,0
156,1581347832.275,-16.113,-4.395,11.23,10.254000000000001,0.0,0
157,1581347832.279,-13.184000000000001,-7.324,14.16,6.836,0.0,0
158,1581347832.283,-15.137,-12.207,12.695,14.16,0.0,0
159,1581347832.2870002,-3.906,-7.812,11.23,20.996,0.0,0
