timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1582308701.59,23.926,26.367,36.133,40.527,0.0,0
1582308701.594,34.18,12.695,39.062,44.922,0.0,0
1582308701.5979998,36.621,-13.184,37.598,45.898,0.0,0
1582308701.6020002,34.18,1.465,34.18,50.78100000000001,0.0,0
1582308701.606,30.762,30.762,35.645,57.129,0.0,0
1582308701.61,23.926,27.832,32.227,54.199,0.0,0
1582308701.6139998,28.809,21.484,36.621,48.34,0.0,0
1582308701.617,41.992,22.949,43.945,52.734,0.0,0
1582308701.621,45.41,20.508000000000006,39.062,50.293,0.0,0
1582308701.625,32.715,32.715,35.156,43.457,0.0,0
1582308701.629,34.668,24.414,30.762,47.852,0.0,0
1582308701.633,48.34,28.809,25.391,44.434,0.0,0
1582308701.635,51.758,34.668,15.137,41.992,0.0,0
1582308701.639,47.363,9.277,16.602,39.062,0.0,0
1582308701.643,41.01600000000001,5.371,33.691,34.668,0.0,0
1582308701.647,41.992,41.01600000000001,37.598,40.527,0.0,0
1582308701.651,40.039,53.223,32.227,34.668,0.0,0
1582308701.655,49.805,24.414,30.273000000000003,31.738000000000003,0.0,0
1582308701.659,58.105,18.066,30.762,37.109,0.0,0
1582308701.6620002,55.664,40.527,32.715,34.668,0.0,0
1582308701.666,79.102,23.438,41.504,37.598,0.0,0
1582308701.67,67.383,29.785,37.109,32.715,0.0,0
1582308701.674,43.457,33.691,25.391,40.527,0.0,0
1582308701.678,35.156,23.438,26.367,41.504,0.0,0
1582308701.68,26.855,28.32,35.156,28.32,0.0,0
1582308701.684,29.297,21.973000000000006,39.551,41.01600000000001,0.0,0
1582308701.688,11.23,17.578,44.922,65.918,0.0,0
1582308701.6920002,1.953,6.836,41.504,54.688,0.0,0
1582308701.696,26.367,-6.836,35.156,43.457,0.0,0
1582308701.7,24.902,3.418,38.086,48.828,0.0,0
1582308701.704,12.695,26.367,40.039,50.78100000000001,0.0,0
1582308701.707,11.719,36.621,37.598,49.805,0.0,0
1582308701.711,9.277,34.668,34.18,50.293,0.0,0
1582308701.715,13.184,30.762,27.344,50.293,0.0,0
1582308701.719,7.324,28.32,27.832,43.457,0.0,0
1582308701.7229998,5.859,18.066,36.621,43.457,0.0,0
1582308701.725,9.277,8.789,26.855,39.551,0.0,0
1582308701.729,13.184,17.09,17.578,39.551,0.0,0
1582308701.7329998,21.484,41.504,25.879,42.969,0.0,0
1582308701.7370002,15.137,43.457,33.691,40.039,0.0,0
1582308701.7410002,9.277,41.504,31.25,34.668,0.0,0
1582308701.745,16.602,55.176,23.438,31.25,0.0,0
1582308701.7489998,26.367,43.457,24.902,34.18,0.0,0
1582308701.752,28.809,30.273000000000003,22.949,30.273000000000003,0.0,0
1582308701.756,23.926,43.457,18.555,25.391,0.0,0
1582308701.76,19.043,52.734,20.02,23.438,0.0,0
1582308701.764,17.578,46.875,25.391,24.902,0.0,0
1582308701.768,15.625,29.785,19.531,27.832,0.0,0
1582308701.77,7.812,17.578,17.578,25.879,0.0,0
1582308701.774,15.625,38.086,26.855,28.809,0.0,0
1582308701.778,19.043,46.875,28.32,31.25,0.0,0
1582308701.782,0.977,29.297,32.227,29.297,0.0,0
1582308701.786,10.742,22.949,37.598,48.828,0.0,0
1582308701.79,25.879,3.418,40.527,68.359,0.0,0
1582308701.794,18.555,-21.973000000000006,33.203,49.805,0.0,0
1582308701.7970002,10.254,18.555,21.484,31.25,0.0,0
1582308701.801,2.93,50.78100000000001,22.461,32.715,0.0,0
1582308701.805,9.766,41.504,27.344,30.762,0.0,0
1582308701.809,40.039,41.504,28.32,48.828,0.0,0
1582308701.813,45.898,51.27,22.949,50.293,0.0,0
1582308701.815,24.902,57.617,11.23,23.438,0.0,0
1582308701.819,25.879,54.199,12.207,20.996,0.0,0
1582308701.823,30.273000000000003,55.664,13.672,25.879,0.0,0
1582308701.827,37.598,53.71100000000001,6.348,25.391,0.0,0
1582308701.831,39.551,51.758,0.977,18.066,0.0,0
1582308701.835,32.715,50.293,-0.488,7.812,0.0,0
1582308701.839,35.645,45.898,2.93,7.324,0.0,0
1582308701.842,53.223,54.688,0.977,12.207,0.0,0
1582308701.846,66.406,50.78100000000001,3.906,13.672,0.0,0
1582308701.85,62.5,41.504,10.742,13.672,0.0,0
1582308701.854,69.336,37.109,0.977,30.273000000000003,0.0,0
1582308701.8579998,100.586,38.574,15.625,53.71100000000001,0.0,0
1582308701.861,96.191,65.43,29.297,35.156,0.0,0
1582308701.865,61.523,75.195,9.277,7.324,0.0,0
1582308701.869,48.34,67.383,10.742,9.766,0.0,0
1582308701.873,50.293,68.848,19.043,13.184,0.0,0
1582308701.877,56.64100000000001,68.359,17.578,8.789,0.0,0
1582308701.881,50.78100000000001,58.594,5.371,10.254,0.0,0
1582308701.885,37.598,44.922,3.418,18.066,0.0,0
1582308701.8879998,29.785,41.01600000000001,13.184,12.207,0.0,0
1582308701.8920002,24.414,43.457,11.23,6.836,0.0,0
1582308701.896,23.926,46.387,9.766,12.207,0.0,0
1582308701.9,22.461,43.945,6.836,15.137,0.0,0
1582308701.904,25.879,42.969,12.207,16.602,0.0,0
1582308701.906,38.086,16.602,18.555,20.02,0.0,0
1582308701.91,39.062,14.16,19.531,16.602,0.0,0
1582308701.914,24.902,46.875,16.602,11.23,0.0,0
1582308701.918,19.043,46.875,9.277,8.789,0.0,0
1582308701.9220002,20.508000000000006,50.293,9.766,2.93,0.0,0
1582308701.926,34.18,47.852,15.137,10.254,0.0,0
1582308701.93,37.109,35.645,16.602,18.555,0.0,0
1582308701.9329998,33.203,40.527,16.602,11.719,0.0,0
1582308701.937,41.01600000000001,42.48,21.973000000000006,14.16,0.0,0
1582308701.941,40.527,35.156,24.902,21.484,0.0,0
1582308701.945,31.25,40.039,23.438,17.578,0.0,0
1582308701.949,23.438,47.852,23.438,6.348,0.0,0
1582308701.966,23.926,37.109,20.996,10.742,0.0,0
1582308701.97,26.855,37.598,18.555,13.672,0.0,0
1582308701.974,27.344,45.898,19.043,2.93,0.0,0
1582308701.978,14.648,39.551,14.648,-0.488,0.0,0
1582308701.982,6.836,7.324,5.371,-0.488,0.0,0
1582308701.986,13.184,11.719,13.672,-0.977,0.0,0
1582308701.99,9.277,47.363,18.555,-3.906,0.0,0
