timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1557340778.800,-14.648,27.344,36.621,-208.496,-244.629,0
1557340778.804,165.039,21.973,33.203,-213.379,-227.539,0
1557340778.808,37.598,32.715,46.387,-233.398,-155.762,0
1557340778.812,-172.852,45.410,57.129,-273.438,-146.484,0
1557340778.816,-78.125,40.527,49.316,-297.852,-200.195,0
1557340778.820,153.809,33.203,41.016,-313.477,-217.285,0
1557340778.824,107.910,39.551,55.176,-330.566,-209.961,0
1557340778.827,-147.949,40.039,57.617,-367.676,-194.824,0
1557340778.831,-153.809,33.691,41.992,-390.625,-166.504,0
1557340778.835,103.027,28.809,36.133,-367.188,-90.820,0
1557340778.839,158.203,29.785,42.480,-352.051,-111.816,0
1557340778.843,-74.707,39.551,57.129,-357.910,-138.184,0
1557340778.845,-172.363,41.504,55.664,-359.863,-119.141,0
1557340778.849,49.316,30.762,35.156,-344.238,-95.703,0
1557340778.853,179.688,27.344,35.156,-318.359,-83.496,0
1557340778.857,-10.254,37.109,50.781,-308.105,-117.188,0
1557340778.861,-186.035,42.969,54.688,-300.293,-115.723,0
1557340778.865,-14.648,40.527,49.316,-274.414,-87.402,0
1557340778.869,180.176,32.227,39.062,-261.230,-95.703,0
1557340778.872,52.734,30.762,41.504,-255.371,-77.637,0
1557340778.876,-172.852,41.992,53.711,-230.957,-39.062,0
1557340778.880,-92.285,34.180,44.434,-209.961,-83.984,0
1557340778.884,154.785,25.879,35.645,-187.500,-92.285,0
1557340778.888,139.160,34.668,41.992,-156.738,-71.777,0
1557340778.905,-106.445,42.480,52.734,-137.207,-69.824,0
1557340778.909,-129.883,41.504,44.922,-117.676,-63.965,0
1557340778.913,117.188,29.785,28.809,-96.680,-95.703,0
1557340778.917,180.664,24.902,37.109,-80.078,-68.848,0
1557340778.921,-36.621,39.062,54.199,-57.129,-29.297,0
1557340778.925,-158.691,41.992,54.688,-43.457,-9.766,0
1557340778.929,55.664,29.785,38.086,-27.344,-53.223,0
1557340778.932,210.938,22.461,30.273,-7.324,-49.316,0
1557340778.936,32.227,33.691,46.875,11.230,-22.949,0
1557340778.940,-164.062,44.922,61.523,23.926,-31.738,0
1557340778.944,-31.738,26.367,43.457,25.879,20.020,0
1557340778.948,193.359,15.137,30.273,48.340,-12.695,0
1557340778.950,115.723,29.297,42.480,70.312,-43.945,0
1557340778.954,-128.906,41.992,57.617,63.477,0.000,0
1557340778.958,-91.797,33.203,36.621,57.129,15.625,0
1557340778.962,159.180,21.973,17.578,79.590,-20.996,0
1557340778.966,182.617,28.320,44.434,99.609,-17.090,0
1557340778.970,-56.641,41.016,61.035,100.098,-13.672,0
1557340778.974,-115.234,41.016,53.711,95.215,-53.711,0
1557340778.977,122.559,28.809,35.156,101.074,-17.578,0
1557340778.981,223.145,30.762,38.086,127.441,-26.367,0
1557340778.985,13.184,39.551,48.340,127.930,-61.523,0
1557340778.989,-145.508,32.715,37.598,114.746,-50.781,0
1557340778.993,50.293,24.902,29.785,124.512,-50.293,0
1557340778.995,230.957,22.461,28.809,141.113,25.391,0
1557340778.999,86.426,27.832,37.598,150.391,41.992,0
1557340779.003,-123.047,35.156,43.457,144.043,-24.414,0
1557340779.007,-16.602,28.320,37.598,151.367,7.812,0
1557340779.011,201.172,19.531,28.809,160.645,38.086,0
1557340779.015,137.695,27.344,37.109,158.691,15.625,0
1557340779.019,-98.145,41.016,50.293,148.926,4.883,0
1557340779.022,-76.660,33.691,40.527,134.766,17.090,0
1557340779.026,166.992,22.949,27.344,141.602,51.270,0
1557340779.030,182.129,16.602,30.273,133.301,37.598,0
1557340779.034,-47.363,21.973,47.363,126.953,63.477,0
1557340779.038,-114.746,36.133,49.316,126.953,22.461,0
1557340779.040,100.586,28.809,32.227,113.770,-0.977,0
1557340779.044,211.914,19.531,29.785,98.633,24.414,0
1557340779.048,25.879,30.273,47.852,83.984,5.371,0
1557340779.052,-145.020,38.086,53.223,84.961,35.156,0
1557340779.056,18.066,24.902,41.992,104.004,26.855,0
1557340779.060,211.914,14.648,36.621,131.836,14.160,0
1557340779.064,87.402,23.926,39.551,159.668,-18.066,0
1557340779.067,-121.094,35.156,54.199,182.617,2.441,0
1557340779.071,-41.504,21.484,50.781,206.543,25.879,0
1557340779.075,180.176,6.836,27.344,250.488,40.527,0
1557340779.079,163.086,17.578,22.461,308.594,83.984,0
1557340779.083,-74.219,28.320,43.945,354.492,29.297,0
1557340779.085,-82.520,25.391,50.293,411.133,18.066,0
1557340779.089,170.410,13.672,35.645,463.867,56.641,0
1557340779.093,232.910,14.648,38.574,459.473,49.316,0
1557340779.097,6.348,32.715,55.664,410.645,75.684,0
1557340779.101,-109.863,36.133,62.012,343.750,50.781,0
1557340779.105,100.098,25.879,42.969,263.672,61.523,0
1557340779.109,232.422,21.484,29.297,202.148,66.895,0
1557340779.112,56.152,33.203,47.852,165.527,27.344,0
1557340779.116,-136.719,35.156,51.270,137.207,69.336,0
1557340779.120,2.441,21.973,37.598,134.277,99.609,0
1557340779.124,218.750,20.508,35.156,138.184,63.965,0
1557340779.128,117.188,29.785,41.504,122.070,-2.930,0
1557340779.130,-125.977,35.645,51.758,93.262,28.320,0
1557340779.134,-69.336,28.809,39.551,66.406,67.871,0
1557340779.138,180.176,20.020,29.297,57.617,68.848,0
