timestamps,TP9,AF7,AF8,TP10,Marker0
1582146790.122,-26.367,94.727,188.965,-31.738,0
1582146790.126,-20.508,108.398,250.977,-3.906,0
1582146790.130,-21.973,97.168,239.258,-32.227,0
1582146790.134,-38.574,84.961,193.848,-70.312,0
1582146790.138,-56.641,79.590,196.777,-40.039,0
1582146790.142,-15.137,76.660,195.801,14.648,0
1582146790.146,20.508,88.867,186.035,-5.371,0
1582146790.149,-8.301,79.102,82.520,-47.852,0
1582146790.153,-25.879,67.871,89.355,-18.066,0
1582146790.157,-35.156,94.238,291.992,11.719,0
1582146790.161,-51.758,92.773,258.301,6.836,0
1582146790.165,-59.570,70.801,164.551,-23.926,0
1582146790.167,-56.152,65.430,109.375,-32.715,0
1582146790.171,-80.566,83.984,127.930,-5.859,0
1582146790.175,-65.430,74.707,138.672,-10.742,0
1582146790.179,-37.109,58.594,110.352,-6.836,0
1582146790.183,-44.434,60.547,157.227,-14.648,0
1582146790.187,-25.879,47.363,119.141,2.441,0
1582146790.191,-41.992,51.758,48.340,40.527,0
1582146790.194,-47.852,78.613,34.180,14.160,0
1582146790.198,-62.988,110.840,229.492,-19.531,0
1582146790.202,-98.633,91.797,318.848,-12.695,0
1582146790.206,-75.684,70.801,191.895,7.324,0
1582146790.210,-67.383,78.125,165.039,-9.277,0
1582146790.212,-86.914,67.383,219.238,-51.758,0
1582146790.216,-82.520,43.945,224.609,-17.578,0
1582146790.220,-76.172,60.547,174.805,13.672,0
1582146790.224,-82.520,85.449,154.297,-35.645,0
1582146790.228,-64.453,78.125,162.598,-46.875,0
1582146790.232,-57.617,77.637,181.641,-41.016,0
1582146790.236,-39.062,61.035,76.660,-8.789,0
1582146790.239,-24.902,57.617,108.398,2.930,0
1582146790.243,-58.594,70.312,298.828,-32.227,0
1582146790.247,-59.570,76.660,268.066,-8.301,0
1582146790.251,-50.293,82.031,205.078,34.668,0
1582146790.255,-50.293,76.660,208.496,31.250,0
1582146790.257,-44.922,87.402,264.160,-10.742,0
1582146790.261,-26.367,88.867,257.324,-36.133,0
1582146790.265,-19.043,76.660,183.594,8.789,0
1582146790.269,-38.086,87.891,210.938,37.109,0
1582146790.273,-24.414,83.984,244.629,31.250,0
1582146790.277,-3.906,51.270,115.723,28.809,0
1582146790.281,-3.418,54.199,38.086,48.828,0
1582146790.284,-38.086,89.844,241.699,42.969,0
