timestamps,TP9,AF7,AF8,TP10,Marker0
1582744299.130,32.227,31.738,27.344,38.574,0
1582744299.134,31.250,29.297,30.273,30.762,0
1582744299.138,26.855,24.902,28.320,35.156,0
1582744299.142,23.438,28.320,24.414,33.691,0
1582744299.146,17.090,34.180,26.855,32.715,0
1582744299.150,14.648,34.668,31.738,40.039,0
1582744299.154,18.066,29.297,32.227,39.062,0
1582744299.157,21.484,23.438,31.738,25.879,0
1582744299.161,14.160,22.949,31.250,16.602,0
1582744299.165,14.160,33.203,31.250,21.484,0
1582744299.169,32.715,40.527,32.715,28.320,0
1582744299.173,34.668,38.574,32.715,35.156,0
1582744299.175,27.832,38.086,34.180,40.039,0
1582744299.179,28.320,37.598,32.715,36.133,0
1582744299.183,16.602,35.645,31.738,23.438,0
1582744299.187,21.973,36.133,31.250,20.996,0
1582744299.191,19.043,34.668,31.250,32.227,0
1582744299.195,13.672,33.691,31.738,30.273,0
1582744299.199,21.484,30.762,34.668,22.461,0
1582744299.202,18.555,29.785,36.621,28.809,0
1582744299.206,13.184,34.180,33.691,23.926,0
1582744299.210,14.160,41.992,28.809,11.230,0
1582744299.214,19.043,44.434,27.832,11.230,0
1582744299.218,13.672,39.551,29.785,0.000,0
1582744299.220,2.441,38.086,30.762,12.695,0
1582744299.224,-2.441,35.645,31.738,11.719,0
1582744299.228,-17.578,34.180,35.156,-13.672,0
1582744299.232,-20.996,41.992,33.203,-12.695,0
1582744299.236,-7.812,43.945,29.785,-19.043,0
1582744299.240,-5.859,45.898,27.344,-29.297,0
1582744299.244,-19.531,52.734,28.809,-35.645,0
1582744299.247,-54.199,56.641,33.203,-55.664,0
1582744299.251,-71.289,64.941,34.180,-61.523,0
1582744299.255,-47.852,77.637,36.133,-56.641,0
1582744299.259,-46.387,89.355,36.621,-68.359,0
1582744299.263,-62.012,89.355,37.109,-68.848,0
1582744299.265,-61.035,82.031,39.062,-60.059,0
1582744299.269,-39.551,75.684,40.527,-62.012,0
1582744299.273,-41.504,73.730,41.016,-59.082,0
1582744299.277,-62.988,73.730,43.457,-42.969,0
1582744299.281,-35.156,77.637,39.062,-19.531,0
1582744299.285,-19.043,73.242,28.320,-5.371,0
1582744299.289,-16.113,60.547,29.297,-4.395,0
1582744299.292,-5.859,69.824,33.691,-10.254,0
1582744299.296,3.418,75.684,36.621,-3.906,0
1582744299.300,5.371,59.082,37.109,7.812,0
1582744299.304,18.066,51.758,39.062,22.949,0
1582744299.308,24.902,53.711,37.109,22.949,0
1582744299.310,18.555,51.758,35.156,13.672,0
1582744299.314,31.738,52.246,36.621,31.738,0
1582744299.318,31.250,51.270,38.086,42.480,0
1582744299.322,34.180,43.945,38.086,33.691,0
1582744299.326,41.992,46.387,34.668,32.715,0
1582744299.330,40.039,52.246,30.762,38.086,0
1582744299.334,44.922,51.270,30.273,44.922,0
1582744299.337,51.758,47.363,30.762,41.992,0
1582744299.341,65.430,44.434,30.762,41.992,0
1582744299.345,68.359,40.527,27.832,53.711,0
1582744299.349,64.453,40.039,25.879,56.152,0
1582744299.353,49.316,43.457,23.926,52.246,0
1582744299.355,38.086,41.016,25.879,47.852,0
1582744299.359,45.410,42.969,28.320,55.664,0
1582744299.363,43.945,42.480,29.297,68.359,0
1582744299.367,49.805,36.621,29.785,65.918,0
1582744299.371,57.617,34.668,32.227,67.871,0
1582744299.375,60.059,34.180,37.598,73.242,0
1582744299.379,62.500,31.738,38.574,63.965,0
1582744299.382,78.125,33.691,33.691,67.383,0
1582744299.386,80.078,36.133,32.715,68.848,0
