timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1555612631.994,63.965,32.227,-985.352,76.172,22.949,0
1555612631.998,61.523,29.297,-886.719,69.824,-18.555,0
1555612632.002,59.082,32.227,-794.434,70.801,40.039,0
1555612632.006,58.105,37.598,-886.719,76.660,94.238,0
1555612632.010,59.570,35.156,-972.656,76.172,13.672,0
1555612632.014,59.082,30.762,-967.773,72.266,-50.781,0
1555612632.018,57.617,29.785,-964.355,70.312,1.465,0
1555612632.021,54.199,28.320,-966.309,67.871,-4.395,0
1555612632.025,59.082,32.715,-985.352,66.406,-46.875,0
1555612632.029,57.129,34.180,-919.434,62.988,-32.715,0
1555612632.033,50.293,27.832,-817.383,60.547,-50.781,0
1555612632.037,51.270,29.785,-888.184,63.965,-9.766,0
1555612632.039,58.105,36.133,-985.840,65.430,22.949,0
1555612632.043,62.988,40.039,-846.680,66.895,34.180,0
1555612632.047,72.266,40.527,-741.699,79.590,51.758,0
1555612632.051,61.035,35.156,-887.695,78.125,4.395,0
1555612632.055,38.086,29.297,-976.074,50.293,-11.230,0
1555612632.059,38.086,30.762,-958.496,41.016,22.461,0
1555612632.063,36.133,27.832,-910.645,41.504,13.672,0
1555612632.066,36.621,22.461,-915.039,43.945,-2.441,0
1555612632.070,36.621,22.949,-965.332,44.434,-3.418,0
1555612632.074,30.273,22.949,-987.793,36.133,-52.734,0
1555612632.078,27.832,22.949,-801.758,39.062,-10.742,0
1555612632.082,27.832,18.555,-784.180,44.922,43.457,0
1555612632.099,26.855,20.020,-974.121,43.945,-1.465,0
1555612632.103,22.461,21.484,-985.352,39.062,-42.480,0
1555612632.107,18.555,18.066,-860.352,36.621,-16.113,0
1555612632.111,20.508,23.926,-808.594,41.992,12.695,0
1555612632.115,25.879,27.832,-935.059,46.875,28.809,0
1555612632.119,22.461,24.902,-971.191,45.410,29.297,0
1555612632.123,19.043,22.461,-969.727,45.410,-30.273,0
1555612632.126,20.996,21.484,-971.191,42.480,-41.992,0
1555612632.130,19.043,20.508,-968.262,40.039,17.090,0
1555612632.134,22.461,25.391,-979.492,43.457,27.832,0
1555612632.138,25.879,25.879,-924.316,43.945,18.555,0
1555612632.142,24.902,18.555,-799.805,41.992,54.199,0
1555612632.129,23.926,20.508,-855.957,43.457,-16.113,0
1555612632.133,25.879,25.391,-975.098,45.410,-72.266,0
1555612632.137,32.227,20.508,-969.727,42.969,21.973,0
1555612632.141,33.203,19.043,-879.883,36.621,27.832,0
1555612632.145,28.809,21.484,-807.617,35.156,9.277,0
1555612632.149,27.344,24.902,-925.293,38.574,12.207,0
1555612632.153,29.297,28.320,-997.070,40.527,33.203,0
1555612632.156,29.785,26.367,-897.461,42.969,66.895,0
1555612632.160,29.785,25.879,-811.523,44.434,50.293,0
1555612632.164,29.785,26.855,-897.461,43.457,19.043,0
1555612632.168,31.250,26.855,-976.562,45.410,20.020,0
1555612632.172,27.344,26.367,-977.051,43.457,27.344,0
1555612632.173,20.508,24.902,-837.402,41.016,19.531,0
1555612632.177,22.949,26.367,-832.520,40.039,-15.137,0
1555612632.181,30.273,28.809,-991.699,44.922,-16.602,0
1555612632.185,34.668,26.367,-913.574,47.363,33.691,0
1555612632.189,36.621,32.227,-799.805,40.527,-40.527,0
1555612632.193,36.621,36.133,-910.645,44.922,-51.270,0
1555612632.197,40.039,32.715,-988.770,47.852,15.625,0
1555612632.200,38.086,31.250,-942.383,41.992,6.836,0
1555612632.204,32.715,28.320,-769.043,38.574,29.297,0
1555612632.208,34.668,30.762,-638.672,41.504,86.914,0
1555612632.212,40.527,37.109,-824.219,48.828,93.750,0
1555612632.216,43.457,38.574,-1000.000,51.270,6.836,0
1555612632.218,40.039,35.645,-785.156,44.434,85.449,0
1555612632.222,41.504,38.574,-641.602,46.387,104.492,0
1555612632.226,49.316,45.410,-893.066,52.734,-4.395,0
1555612632.230,48.828,45.410,-1000.000,49.316,-10.742,0
1555612632.234,49.805,40.039,-830.078,47.852,70.312,0
1555612632.238,46.387,40.039,-740.234,49.805,117.676,0
1555612632.242,41.016,43.457,-927.734,49.805,61.523,0
1555612632.245,39.062,44.434,-984.375,51.270,48.340,0
