timestamps,TP9,AF7,AF8,TP10,Marker0
1581628196.266,43.945,25.879,58.105,25.391,0
1581628196.270,25.391,33.203,61.523,14.648,0
1581628196.274,35.156,39.551,71.777,20.996,0
1581628196.278,62.500,1.953,93.750,35.645,0
1581628196.282,50.781,-31.250,74.707,46.387,0
1581628196.286,28.809,41.504,30.762,44.434,0
1581628196.290,10.742,108.398,33.203,13.184,0
1581628196.293,13.184,58.594,67.871,5.859,0
1581628196.297,30.273,-11.719,82.031,20.020,0
1581628196.301,33.691,-9.766,84.961,23.438,0
1581628196.305,18.066,14.648,69.336,22.949,0
1581628196.309,36.133,20.996,62.988,26.367,0
1581628196.310,64.941,-49.805,60.059,37.109,0
1581628196.314,37.598,-77.148,36.133,48.340,0
1581628196.318,17.578,56.641,43.457,27.832,0
1581628196.322,26.367,132.324,43.945,2.441,0
1581628196.326,11.230,79.102,62.988,3.906,0
1581628196.330,37.109,-53.711,79.102,18.555,0
1581628196.334,47.852,-51.270,65.430,29.785,0
1581628196.337,18.066,64.941,54.688,29.785,0
1581628196.341,15.625,93.750,55.176,15.625,0
1581628196.345,20.996,59.570,60.059,-5.859,0
1581628196.349,10.742,6.836,61.523,-20.508,0
1581628196.353,2.930,-12.695,64.453,-8.789,0
1581628196.355,10.254,8.301,50.293,4.883,0
1581628196.359,33.691,38.574,51.758,8.789,0
1581628196.363,42.480,62.500,62.500,25.879,0
1581628196.367,16.602,46.875,37.109,45.898,0
1581628196.371,87.402,12.207,43.945,58.105,0
1581628196.375,120.605,29.297,66.406,60.547,0
1581628196.379,28.320,43.945,61.523,29.297,0
1581628196.382,4.395,27.344,68.848,-3.418,0
1581628196.386,10.742,-31.738,46.387,-8.301,0
1581628196.390,8.301,-24.902,37.598,4.395,0
1581628196.394,0.977,12.207,73.730,-15.137,0
1581628196.398,8.301,-58.594,62.988,-11.719,0
1581628196.400,-6.348,-66.895,7.812,-1.465,0
1581628196.404,-6.836,19.531,32.227,-5.371,0
1581628196.408,-1.953,47.852,85.938,-18.066,0
1581628196.412,-27.344,17.090,92.773,-31.250,0
1581628196.416,-25.391,14.648,86.426,-18.555,0
1581628196.420,-3.906,50.293,63.965,-15.625,0
1581628196.424,20.508,36.133,49.805,-18.555,0
1581628196.427,39.551,-47.852,67.383,6.348,0
1581628196.431,30.762,-10.254,76.172,27.344,0
1581628196.435,-1.953,69.824,56.152,5.859,0
1581628196.439,1.953,62.500,58.594,-9.766,0
1581628196.443,27.832,43.945,70.312,12.207,0
1581628196.445,20.508,10.742,60.059,18.066,0
1581628196.449,2.441,0.488,69.336,12.695,0
1581628196.453,15.625,-3.418,61.035,22.461,0
1581628196.457,31.250,0.488,33.691,31.250,0
1581628196.461,26.367,-3.418,51.270,31.738,0
1581628196.465,19.043,-23.926,69.824,16.602,0
1581628196.469,29.297,-29.297,56.152,6.836,0
1581628196.472,34.668,-54.199,41.016,-5.859,0
