timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1581358248.6620002,18.066,22.461,34.668,38.086,0.0,0
1581358248.666,25.391,24.414,31.738000000000003,41.01600000000001,0.0,0
1581358248.67,17.578,23.438,32.715,-21.973000000000006,0.0,0
1581358248.674,26.855,28.809,34.668,3.418,0.0,0
1581358248.678,25.879,29.785,35.645,29.785,0.0,0
1581358248.6820002,17.09,28.32,39.062,20.996,0.0,0
1581358248.686,23.438,32.715,34.668,27.344,0.0,0
1581358248.689,30.762,36.133,29.785,-0.977,0.0,0
1581358248.6929998,40.527,36.133,32.715,8.789,0.0,0
1581358248.697,35.156,31.738000000000003,32.715,28.32,0.0,0
1581358248.701,29.785,30.762,31.25,8.301,0.0,0
1581358248.705,32.227,30.762,31.25,-3.418,0.0,0
1581358248.707,43.457,22.461,30.762,19.043,0.0,0
1581358248.711,57.129,23.438,30.762,13.672,0.0,0
1581358248.715,55.176,29.785,26.855,2.441,0.0,0
1581358248.719,27.832,29.785,23.926,27.344,0.0,0
1581358248.7229998,7.324,30.273000000000003,32.227,25.879,0.0,0
1581358248.7270002,9.277,26.855,37.109,7.812,0.0,0
1581358248.731,3.906,22.949,32.715,20.996,0.0,0
1581358248.734,1.953,21.973000000000006,32.227,11.23,0.0,0
1581358248.738,-4.395,23.926,36.133,22.949,0.0,0
1581358248.742,-1.465,24.414,34.668,26.855,0.0,0
1581358248.746,-15.137,23.438,34.18,5.371,0.0,0
1581358248.75,-20.508000000000006,27.344,33.203,33.203,0.0,0
1581358248.752,15.625,22.949,33.691,26.367,0.0,0
1581358248.756,30.762,24.902,35.156,-0.488,0.0,0
1581358248.76,19.531,31.25,29.785,17.09,0.0,0
1581358248.764,18.555,27.832,28.32,34.18,0.0,0
1581358248.768,35.156,28.32,28.32,30.273000000000003,0.0,0
1581358248.772,21.484,27.832,28.32,27.832,0.0,0
1581358248.776,5.371,26.855,31.738000000000003,13.672,0.0,0
1581358248.779,8.789,34.18,29.297,9.277,0.0,0
1581358248.783,11.23,33.203,29.785,19.043,0.0,0
1581358248.7870002,13.672,33.691,30.762,19.043,0.0,0
1581358248.791,20.02,40.527,30.273000000000003,21.973000000000006,0.0,0
1581358248.795,31.25,42.48,31.738000000000003,25.879,0.0,0
1581358248.7970002,21.484,41.01600000000001,34.18,13.184,0.0,0
1581358248.801,11.719,37.598,35.156,4.883,0.0,0
1581358248.805,21.484,34.18,30.762,0.488,0.0,0
