timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1556290867.665,13.184,18.066,28.809,18.555,22.949,0
1556290867.669,9.766,21.484,38.086,26.367,43.457,0
1556290867.673,19.043,18.066,44.922,26.367,48.340,0
1556290867.677,20.508,17.090,45.410,18.555,13.184,0
1556290867.681,15.137,23.926,42.969,25.391,14.648,0
1556290867.685,9.277,35.156,40.039,24.414,-9.277,0
1556290867.689,13.184,36.133,38.086,22.949,6.348,0
1556290867.692,26.367,23.926,35.645,27.832,55.664,0
1556290867.696,16.113,20.020,33.691,23.438,31.250,0
1556290867.700,1.953,22.949,36.621,27.832,51.758,0
1556290867.704,3.418,21.484,40.039,32.715,46.387,0
1556290867.708,13.672,21.973,38.086,30.273,66.895,0
1556290867.710,11.230,23.438,37.109,30.762,56.152,0
1556290867.714,10.254,25.391,34.668,27.344,61.523,0
1556290867.718,19.043,28.320,31.738,30.762,93.750,0
1556290867.722,25.879,25.391,38.086,32.715,33.691,0
1556290867.726,30.762,31.738,42.969,28.320,29.785,0
1556290867.730,11.719,34.180,36.133,16.602,47.363,0
1556290867.734,4.395,29.785,36.621,19.043,2.441,0
1556290867.737,14.160,26.855,36.621,15.625,10.742,0
1556290867.741,7.324,21.484,32.227,3.418,23.926,0
1556290867.745,11.719,22.461,35.645,6.836,-9.766,0
1556290867.749,20.508,27.344,35.156,18.066,10.254,0
1556290867.753,10.254,24.414,33.203,14.648,0.977,0
1556290867.755,7.324,17.090,35.645,16.602,2.930,0
1556290867.759,13.672,17.090,39.551,25.879,-8.789,0
1556290867.763,9.766,18.555,32.715,21.973,-28.809,0
1556290867.767,18.555,17.578,28.809,16.602,0.488,0
1556290867.771,26.367,18.555,39.062,5.859,5.371,0
1556290867.775,9.766,22.461,35.645,-3.418,10.254,0
1556290867.779,0.000,21.973,27.832,-3.906,26.855,0
1556290867.782,-3.906,19.043,30.762,3.906,-2.930,0
1556290867.786,0.488,20.508,36.621,-1.953,12.207,0
1556290867.790,0.000,17.090,38.086,-2.930,11.230,0
1556290867.794,-8.301,17.090,37.598,-5.371,36.621,0
1556290867.798,-5.371,23.926,37.109,-3.906,45.410,0
1556290867.800,-0.977,26.855,34.180,1.953,26.367,0
1556290867.804,6.836,25.391,30.273,2.441,35.156,0
1556290867.808,12.207,22.461,29.785,0.000,60.547,0
1556290867.812,-4.883,20.508,33.691,-0.977,-5.371,0
1556290867.816,-4.883,23.438,37.109,4.395,-23.438,0
1556290867.820,11.719,29.785,39.062,5.859,43.457,0
1556290867.824,4.883,27.832,38.574,-0.977,54.199,0
1556290867.827,-1.465,31.738,40.527,-1.465,65.918,0
